iteration,meta_loss,n_valid_tasks,n_skipped,n_skipped_this_iteration,n_skipped_cumulative
1,7.943234443664551,4,0,0,0
2,50.981689453125,4,0,0,0
3,39.662742614746094,4,0,0,0
4,16.960819244384766,4,0,0,0
5,16.45882797241211,4,0,0,0
6,6.857757568359375,4,0,0,0
7,4.340411186218262,4,0,0,0
8,2.8410298824310303,4,0,0,0
9,0.9360396862030029,4,0,0,0
10,0.8240878582000732,4,0,0,0
11,1.5680614709854126,4,0,0,0
12,4.248933792114258,4,0,0,0
13,9.424074172973633,4,0,0,0
14,1.4713190793991089,4,0,0,0
15,0.6246330142021179,4,0,0,0
16,0.6676756739616394,4,0,0,0
17,0.6664498448371887,4,0,0,0
18,2.626204252243042,4,0,0,0
19,0.5872282981872559,4,0,0,0
20,0.6249935626983643,4,0,0,0
21,0.6442301869392395,4,0,0,0
22,0.5995358228683472,4,0,0,0
23,0.6003774404525757,4,0,0,0
24,6.231710433959961,4,0,0,0
25,0.6590195894241333,4,0,0,0
26,0.6002403497695923,4,0,0,0
27,0.6301651000976562,4,0,0,0
28,0.5882472991943359,4,0,0,0
29,0.8692395687103271,4,0,0,0
30,0.6396503448486328,4,0,0,0
31,0.6395727396011353,4,0,0,0
32,14.014336585998535,4,0,0,0
33,0.5803185701370239,4,0,0,0
34,0.6113042235374451,4,0,0,0
35,0.6965506672859192,4,0,0,0
36,8.871281623840332,4,0,0,0
37,0.7300592064857483,4,0,0,0
38,8.040192604064941,4,0,0,0
39,3.584726572036743,4,0,0,0
40,7.650712013244629,4,0,0,0
41,0.7751688957214355,4,0,0,0
42,0.6766533851623535,4,0,0,0
43,1.1768114566802979,4,0,0,0
44,6.1241021156311035,4,0,0,0
45,0.6902432441711426,4,0,0,0
46,0.6427382230758667,4,0,0,0
47,0.7757887840270996,4,0,0,0
48,0.5857651233673096,4,0,0,0
49,0.5823596715927124,4,0,0,0
50,0.5951622724533081,4,0,0,0
51,0.546850323677063,4,0,0,0
52,0.6214203238487244,4,0,0,0
53,0.5710217952728271,4,0,0,0
54,0.556185781955719,4,0,0,0
55,0.6890475749969482,4,0,0,0
56,0.553358793258667,4,0,0,0
57,0.5450934171676636,4,0,0,0
58,0.5849602222442627,4,0,0,0
59,0.5894508361816406,4,0,0,0
60,0.6179593801498413,4,0,0,0
61,0.5644047260284424,4,0,0,0
62,0.5738365650177002,4,0,0,0
63,0.596015214920044,4,0,0,0
64,0.6002814173698425,4,0,0,0
65,0.6422938108444214,4,0,0,0
66,0.5571674108505249,4,0,0,0
67,0.5568007230758667,4,0,0,0
68,0.6442780494689941,4,0,0,0
69,0.6010290384292603,4,0,0,0
70,0.5772567391395569,4,0,0,0
71,6.1938157081604,4,0,0,0
72,7.412771701812744,4,0,0,0
73,0.5646167993545532,4,0,0,0
74,0.5933226943016052,4,0,0,0
75,0.6509701609611511,4,0,0,0
76,0.6816419959068298,4,0,0,0
77,0.599645733833313,4,0,0,0
78,0.6672220826148987,4,0,0,0
79,0.5772613286972046,4,0,0,0
80,0.7049271464347839,4,0,0,0
81,0.6058703660964966,4,0,0,0
82,0.5718868970870972,4,0,0,0
83,0.6332186460494995,4,0,0,0
84,0.6276887059211731,4,0,0,0
85,0.6376180648803711,4,0,0,0
86,0.620617687702179,4,0,0,0
87,0.512074887752533,4,0,0,0
88,0.6290470361709595,4,0,0,0
89,0.5881717801094055,4,0,0,0
90,0.5888581275939941,4,0,0,0
91,0.6656822562217712,4,0,0,0
92,0.5820496678352356,4,0,0,0
93,0.6484532952308655,4,0,0,0
94,0.6735670566558838,4,0,0,0
95,0.6486440300941467,4,0,0,0
96,0.6268957853317261,4,0,0,0
97,0.5857647657394409,4,0,0,0
98,0.6355143189430237,4,0,0,0
99,0.649375319480896,4,0,0,0
100,0.5802631378173828,4,0,0,0
101,0.49079930782318115,4,0,0,0
102,0.5900869965553284,4,0,0,0
103,0.5628112554550171,4,0,0,0
104,0.5514308214187622,4,0,0,0
105,0.5782844424247742,4,0,0,0
106,0.6159722208976746,4,0,0,0
107,0.5726615190505981,4,0,0,0
108,0.6341133117675781,4,0,0,0
109,0.6345313787460327,4,0,0,0
110,0.6775633096694946,4,0,0,0
111,0.5538817644119263,4,0,0,0
112,0.6061676740646362,4,0,0,0
113,0.5963503122329712,4,0,0,0
114,0.5672178268432617,4,0,0,0
115,0.5575168132781982,4,0,0,0
116,0.6310437321662903,4,0,0,0
117,0.5613160133361816,4,0,0,0
118,0.5767883658409119,4,0,0,0
119,0.6437439322471619,4,0,0,0
120,0.5228326320648193,4,0,0,0
121,0.6348917484283447,4,0,0,0
122,0.5656341314315796,4,0,0,0
123,0.5828890800476074,4,0,0,0
124,0.5549824833869934,4,0,0,0
125,0.6772085428237915,4,0,0,0
126,0.5994508862495422,4,0,0,0
127,0.6396570801734924,4,0,0,0
128,0.5161930322647095,4,0,0,0
129,0.7409543991088867,4,0,0,0
130,0.5551003217697144,4,0,0,0
131,0.6369620561599731,4,0,0,0
132,0.5740281343460083,4,0,0,0
133,0.6687417030334473,4,0,0,0
134,0.5711199641227722,4,0,0,0
135,0.5823241472244263,4,0,0,0
136,0.5723918080329895,4,0,0,0
137,0.6186221241950989,4,0,0,0
138,0.5418450832366943,4,0,0,0
139,0.5614804029464722,4,0,0,0
140,0.6099047660827637,4,0,0,0
141,0.5492821931838989,4,0,0,0
142,0.6241116523742676,4,0,0,0
143,0.532904326915741,4,0,0,0
144,0.6229364275932312,4,0,0,0
145,0.6372625827789307,4,0,0,0
146,0.5363315343856812,4,0,0,0
147,0.5890128016471863,4,0,0,0
148,0.5732886791229248,4,0,0,0
149,0.6212366223335266,4,0,0,0
150,0.5549002885818481,4,0,0,0
151,0.5509994626045227,4,0,0,0
152,0.6214506030082703,4,0,0,0
153,0.5538723468780518,4,0,0,0
154,0.6295769214630127,4,0,0,0
155,0.6293017864227295,4,0,0,0
156,0.5953801274299622,4,0,0,0
157,0.6046072244644165,4,0,0,0
158,0.5087612271308899,4,0,0,0
159,0.4602145254611969,4,0,0,0
160,0.5092618465423584,4,0,0,0
161,0.5072352290153503,4,0,0,0
162,0.5906974077224731,4,0,0,0
163,0.5886305570602417,4,0,0,0
164,0.50783371925354,4,0,0,0
165,0.571263313293457,4,0,0,0
166,0.6107146739959717,4,0,0,0
167,0.5005638003349304,4,0,0,0
168,0.6241108775138855,4,0,0,0
169,0.6120412349700928,4,0,0,0
170,0.6660863161087036,4,0,0,0
171,0.5946253538131714,4,0,0,0
172,0.5526636242866516,4,0,0,0
173,0.47712215781211853,4,0,0,0
174,0.570184588432312,4,0,0,0
175,0.6350178718566895,4,0,0,0
176,0.549161434173584,4,0,0,0
177,0.6457053422927856,4,0,0,0
178,0.5443075895309448,4,0,0,0
179,0.6933636665344238,4,0,0,0
180,0.5160980224609375,4,0,0,0
181,0.5650022625923157,4,0,0,0
182,0.7631536722183228,4,0,0,0
183,0.7382038831710815,4,0,0,0
184,0.6027920842170715,4,0,0,0
185,0.6261792778968811,4,0,0,0
186,0.5619398355484009,4,0,0,0
187,0.5821894407272339,4,0,0,0
188,0.6290549039840698,4,0,0,0
189,0.6376793384552002,4,0,0,0
190,0.6416196227073669,4,0,0,0
191,0.5069970488548279,4,0,0,0
192,0.5673949122428894,4,0,0,0
193,0.5898004770278931,4,0,0,0
194,0.5567872524261475,4,0,0,0
195,0.48846435546875,4,0,0,0
196,0.567988395690918,4,0,0,0
197,0.6493411064147949,4,0,0,0
198,0.6042376756668091,4,0,0,0
199,0.6297158598899841,4,0,0,0
200,0.6641819477081299,4,0,0,0
