iteration,meta_loss,n_valid_tasks,n_skipped,n_skipped_this_iteration,n_skipped_cumulative
1,0.6546398401260376,4,0,0,0
2,0.4532749056816101,4,0,0,0
3,0.46284031867980957,4,0,0,0
4,0.4897969663143158,4,0,0,0
5,0.44503235816955566,4,0,0,0
6,0.6295986771583557,4,0,0,0
7,0.7349517345428467,4,0,0,0
8,0.7293928861618042,4,0,0,0
9,0.4453907012939453,4,0,0,0
10,0.4530618190765381,4,0,0,0
11,0.46721598505973816,4,0,0,0
12,0.4369349777698517,4,0,0,0
13,0.8839499950408936,4,0,0,0
14,0.4582154452800751,4,0,0,0
15,0.44206973910331726,4,0,0,0
16,0.5846906900405884,4,0,0,0
17,0.4118501842021942,4,0,0,0
18,0.42195022106170654,4,0,0,0
19,0.8515990376472473,4,0,0,0
20,0.4376015067100525,4,0,0,0
21,0.42975983023643494,4,0,0,0
22,0.4277442991733551,4,0,0,0
23,0.40131667256355286,4,0,0,0
24,0.8244879841804504,4,0,0,0
25,0.43006253242492676,4,0,0,0
26,0.4023800492286682,4,0,0,0
27,0.4239751398563385,4,0,0,0
28,0.5426093935966492,4,0,0,0
29,0.38524118065834045,4,0,0,0
30,0.4541674852371216,4,0,0,0
31,0.41610831022262573,4,0,0,0
32,0.3889366090297699,4,0,0,0
33,0.683148980140686,4,0,0,0
34,0.37504449486732483,4,0,0,0
35,0.3765304386615753,4,0,0,0
36,0.5162455439567566,4,0,0,0
37,0.37827590107917786,4,0,0,0
38,0.5095885396003723,4,0,0,0
39,0.39672502875328064,4,0,0,0
40,0.5933313965797424,4,0,0,0
41,0.3717939853668213,4,0,0,0
42,0.36792638897895813,4,0,0,0
43,0.36112064123153687,4,0,0,0
44,0.3637291193008423,4,0,0,0
45,0.3820686936378479,4,0,0,0
46,0.3554184138774872,4,0,0,0
47,0.34989044070243835,4,0,0,0
48,0.37527555227279663,4,0,0,0
49,0.34618842601776123,4,0,0,0
50,0.3515312075614929,4,0,0,0
51,0.37544330954551697,4,0,0,0
52,0.36669421195983887,4,0,0,0
53,0.5476652979850769,4,0,0,0
54,0.3706247806549072,4,0,0,0
55,0.3444030284881592,4,0,0,0
56,0.4546361565589905,4,0,0,0
57,0.365827351808548,4,0,0,0
58,0.3539237976074219,4,0,0,0
59,0.3373088240623474,4,0,0,0
60,0.5750735402107239,4,0,0,0
61,0.36771175265312195,4,0,0,0
62,0.3238738477230072,4,0,0,0
63,0.3306770622730255,4,0,0,0
64,0.5586653351783752,4,0,0,0
65,0.3231634795665741,4,0,0,0
66,0.4274570047855377,4,0,0,0
67,0.42471006512641907,4,0,0,0
68,0.31865060329437256,4,0,0,0
69,0.3171581029891968,4,0,0,0
70,0.3542274534702301,4,0,0,0
71,0.6119568943977356,4,0,0,0
72,0.6069802045822144,4,0,0,0
73,0.40853142738342285,4,0,0,0
74,0.3098473846912384,4,0,0,0
75,0.5909402370452881,4,0,0,0
76,0.40049540996551514,4,0,0,0
77,0.3351278603076935,4,0,0,0
78,0.3335929214954376,4,0,0,0
79,0.49084267020225525,4,0,0,0
80,0.4860643446445465,4,0,0,0
81,0.3116989731788635,4,0,0,0
82,0.38459911942481995,4,0,0,0
83,0.3080753684043884,4,0,0,0
84,0.32441410422325134,4,0,0,0
85,0.537749171257019,4,0,0,0
86,0.28796952962875366,4,0,0,0
87,0.2959965169429779,4,0,0,0
88,0.28513965010643005,4,0,0,0
89,0.2886786162853241,4,0,0,0
90,0.31560614705085754,4,0,0,0
91,0.3175560235977173,4,0,0,0
92,0.28572317957878113,4,0,0,0
93,0.2880341708660126,4,0,0,0
94,0.31008031964302063,4,0,0,0
95,0.31061357259750366,4,0,0,0
96,0.3074157238006592,4,0,0,0
97,0.27951285243034363,4,0,0,0
98,0.31153082847595215,4,0,0,0
99,0.27709588408470154,4,0,0,0
