iteration,meta_loss,n_skipped,n_valid_tasks
1,0.7787262797355652,0,4
2,0.6898716688156128,0,4
3,0.8156400918960571,0,4
4,0.8054572939872742,0,4
5,0.705539345741272,0,4
6,0.6972672939300537,0,4
7,0.706444501876831,0,4
8,0.5935015082359314,0,4
9,0.8626263737678528,0,4
10,0.8082835078239441,0,4
11,0.7513560056686401,0,4
12,0.8039699792861938,0,4
13,0.8940337896347046,0,4
14,0.6452209949493408,0,4
15,0.7684555649757385,0,4
16,0.634441077709198,0,4
17,0.6815800666809082,0,4
18,0.6286669969558716,0,4
19,0.879238486289978,0,4
20,0.635462760925293,0,4
21,0.7387210130691528,0,4
22,0.6109507083892822,0,4
23,0.6740456819534302,0,4
24,0.9218524098396301,0,4
25,0.6078221797943115,0,4
26,0.7261148691177368,0,4
27,0.704782247543335,0,4
28,0.6009726524353027,0,4
29,0.6246123909950256,0,4
30,0.7622637748718262,0,4
31,0.7200027704238892,0,4
32,0.6456136107444763,0,4
33,0.7148234844207764,0,4
34,0.6162398457527161,0,4
35,0.692729115486145,0,4
36,0.6896686553955078,0,4
37,0.7276523113250732,0,4
38,0.6369092464447021,0,4
39,0.7059815526008606,0,4
40,0.7072011232376099,0,4
41,0.6531848907470703,0,4
42,0.6830736398696899,0,4
43,0.6345669031143188,0,4
44,0.6605600714683533,0,4
45,0.7584629058837891,0,4
46,0.5861929655075073,0,4
47,0.6748944520950317,0,4
48,0.7220045328140259,0,4
49,0.6723980903625488,0,4
50,0.5580742955207825,0,4
51,0.4927113354206085,0,4
52,0.6589919328689575,0,4
53,0.58518385887146,0,4
54,0.5084755420684814,0,4
55,0.7083880305290222,0,4
56,0.584403395652771,0,4
57,0.6507762670516968,0,4
58,0.5652281641960144,0,4
59,0.6902216672897339,0,4
60,0.6775433421134949,0,4
61,0.6892930865287781,0,4
62,0.6938244104385376,0,4
63,0.7139077186584473,0,4
64,0.4870073199272156,0,4
65,0.6420397758483887,0,4
66,0.6230877041816711,0,4
67,0.6452680230140686,0,4
68,0.6429031491279602,0,4
69,0.6312483549118042,0,4
70,0.6483891010284424,0,4
71,0.6508771181106567,0,4
72,0.6583712697029114,0,4
73,0.684349775314331,0,4
74,0.7188138961791992,0,4
75,0.7093272805213928,0,4
76,0.6291944980621338,0,4
77,0.6778312921524048,0,4
78,0.637773334980011,0,4
79,0.7150993943214417,0,4
80,0.6326429843902588,0,4
81,0.5728281140327454,0,4
82,0.5836005210876465,0,4
83,0.6713687181472778,0,4
84,0.6980721950531006,0,4
85,0.6652064323425293,0,4
86,0.6236070394515991,0,4
87,0.5832939743995667,0,4
88,0.6221289038658142,0,4
89,0.4864612817764282,0,4
90,0.5649082660675049,0,4
91,0.672386646270752,0,4
92,0.744382381439209,0,4
93,0.5812899470329285,0,4
94,0.6823039054870605,0,4
95,0.7458279728889465,0,4
96,0.6866852045059204,0,4
97,0.6819586157798767,0,4
98,0.5943148732185364,0,4
99,0.7452192902565002,0,4
100,0.7313257455825806,0,4
101,0.7119131088256836,0,4
102,0.6138861179351807,0,4
103,0.6762419939041138,0,4
104,0.6874724626541138,0,4
105,0.6305497288703918,0,4
106,0.6764191389083862,0,4
107,0.678693950176239,0,4
108,0.6680284738540649,0,4
109,0.5949034690856934,0,4
110,0.7264605164527893,0,4
111,0.5070487856864929,0,4
112,0.6828544735908508,0,4
113,0.6570606231689453,0,4
114,0.6350195407867432,0,4
115,0.6593046188354492,0,4
116,0.6400582194328308,0,4
117,0.6663923263549805,0,4
118,0.6750747561454773,0,4
119,0.7722160220146179,0,4
120,0.6966243982315063,0,4
121,0.6600419282913208,0,4
122,0.606413722038269,0,4
123,0.6955477595329285,0,4
124,0.6511636972427368,0,4
125,0.6866278648376465,0,4
126,0.6571887135505676,0,4
127,0.702635645866394,0,4
128,0.6693126559257507,0,4
129,0.7100470066070557,0,4
130,0.5975717306137085,0,4
131,0.5899837017059326,0,4
132,0.5957087874412537,0,4
133,0.6860501170158386,0,4
134,0.6922892928123474,0,4
135,0.6647148132324219,0,4
136,0.6385828256607056,0,4
137,0.695781409740448,0,4
138,0.689084529876709,0,4
139,0.6772761940956116,0,4
140,0.629817008972168,0,4
141,0.6984939575195312,0,4
142,0.5887982845306396,0,4
143,0.7787291407585144,0,4
144,0.6575707197189331,0,4
145,0.6814999580383301,0,4
146,0.6773924827575684,0,4
147,0.6908632516860962,0,4
148,0.6896622776985168,0,4
149,0.6232504844665527,0,4
150,0.5746846199035645,0,4
151,0.668515682220459,0,4
152,0.6844946146011353,0,4
153,0.7600885629653931,0,4
154,0.719760537147522,0,4
155,0.6381523609161377,0,4
156,0.7955862283706665,0,4
157,0.6357684135437012,0,4
158,0.6083863377571106,0,4
159,0.66800457239151,0,4
160,0.6580225825309753,0,4
161,0.6512683033943176,0,4
162,0.6316602230072021,0,4
163,0.731378436088562,0,4
164,0.6080406904220581,0,4
165,0.6325889825820923,0,4
166,0.6800210475921631,0,4
167,0.6968920230865479,0,4
168,0.7573301792144775,0,4
169,0.5995275974273682,0,4
170,0.591011643409729,0,4
171,0.6594733595848083,0,4
172,0.7234691381454468,0,4
173,0.7308735847473145,0,4
174,0.5781930685043335,0,4
175,0.6080095171928406,0,4
176,0.6407290101051331,0,4
177,0.6779725551605225,0,4
178,0.6844428181648254,0,4
179,0.6261783838272095,0,4
180,0.6648648977279663,0,4
181,0.60195392370224,0,4
182,0.513786792755127,0,4
183,0.6899013519287109,0,4
184,0.5807441473007202,0,4
185,0.6765155792236328,0,4
186,0.6903358101844788,0,4
187,0.5979266166687012,0,4
188,0.595328152179718,0,4
189,0.6630604267120361,0,4
190,0.6741216778755188,0,4
191,0.6534188389778137,0,4
192,0.6116739511489868,0,4
193,0.5905424356460571,0,4
194,0.6506340503692627,0,4
195,0.5287789106369019,0,4
196,0.7569409608840942,0,4
197,0.6024764180183411,0,4
198,0.5930876731872559,0,4
199,0.6615546345710754,0,4
200,0.6686693429946899,0,4
