iteration,meta_loss,n_skipped,n_valid_tasks
1,2.2034974098205566,0,4
2,1.0574395656585693,0,4
3,1.5336527824401855,0,4
4,2.3624329566955566,0,4
5,2.17573618888855,0,4
6,1.6313976049423218,0,4
7,1.3516651391983032,0,4
8,1.4658164978027344,0,4
9,0.8927403688430786,0,4
10,1.083725929260254,0,4
11,1.3744503259658813,0,4
12,1.0765533447265625,0,4
13,0.7141765356063843,0,4
14,0.8437150716781616,0,4
15,0.7696241140365601,0,4
16,0.9536396265029907,0,4
17,0.9920593500137329,0,4
18,0.8702191710472107,0,4
19,0.7464444637298584,0,4
20,0.8018027544021606,0,4
21,0.6648682355880737,0,4
22,0.9530215263366699,0,4
23,1.06242835521698,0,4
24,0.6829192638397217,0,4
25,1.0024561882019043,0,4
26,1.4490211009979248,0,4
27,1.140934705734253,0,4
28,0.6485015153884888,0,4
29,1.0940544605255127,0,4
30,1.6087665557861328,0,4
31,1.6111774444580078,0,4
32,1.1600701808929443,0,4
33,0.6072176098823547,0,4
34,1.3471753597259521,0,4
35,1.629041314125061,0,4
36,1.549128532409668,0,4
37,0.8885607719421387,0,4
38,0.8349296450614929,0,4
39,1.089705467224121,0,4
40,1.8421857357025146,0,4
41,0.9692283868789673,0,4
42,1.100241780281067,0,4
43,0.7295022010803223,0,4
44,0.8035193681716919,0,4
45,0.5996672511100769,0,4
46,0.5367962718009949,0,4
47,0.8097972273826599,0,4
48,1.085633397102356,0,4
49,0.9633886814117432,0,4
50,0.8687325716018677,0,4
51,0.6825981736183167,0,4
52,0.6071333885192871,0,4
53,0.9397780299186707,0,4
54,0.8581221699714661,0,4
55,0.9980471730232239,0,4
56,0.7792620658874512,0,4
57,0.5701742172241211,0,4
58,0.6740619540214539,0,4
59,0.6710423827171326,0,4
60,0.6841240525245667,0,4
61,0.8287562727928162,0,4
62,0.5778158903121948,0,4
63,0.6034737825393677,0,4
64,0.7275800704956055,0,4
65,0.7292143106460571,0,4
66,0.6121760606765747,0,4
