iteration,meta_loss,n_skipped,n_valid_tasks
1,3.1582255363464355,0,4
2,2.60548996925354,0,4
3,2.372272253036499,0,4
4,1.7138444185256958,0,4
5,2.2848496437072754,0,4
6,7.247851371765137,0,4
7,2.3376946449279785,0,4
8,1.1066275835037231,0,4
9,3.9795823097229004,0,4
10,7.190007209777832,0,4
11,8.233224868774414,0,4
12,3.2955234050750732,0,4
13,1.8638156652450562,0,4
14,5.167866230010986,0,4
15,1.9018666744232178,0,4
16,1.217561960220337,0,4
17,6.526761531829834,0,4
18,0.894698977470398,0,4
19,1.7885175943374634,0,4
20,4.029195785522461,0,4
21,1.063244104385376,0,4
22,0.7118500471115112,0,4
23,1.5125423669815063,0,4
24,3.0780324935913086,0,4
25,1.475980520248413,0,4
26,2.8236842155456543,0,4
27,1.5943892002105713,0,4
28,1.679546594619751,0,4
29,0.706283688545227,0,4
30,0.6415804028511047,0,4
31,0.684532880783081,0,4
32,0.9126834869384766,0,4
33,3.2331228256225586,0,4
34,7.045817852020264,0,4
35,2.6785809993743896,0,4
36,3.16383695602417,0,4
37,3.0174736976623535,0,4
38,0.8704093098640442,0,4
39,2.786355972290039,0,4
40,1.256169319152832,0,4
41,0.9208196401596069,0,4
42,1.7268803119659424,0,4
43,2.0674240589141846,0,4
44,1.0940067768096924,0,4
45,0.6619630455970764,0,4
46,0.704750657081604,0,4
47,11.128108024597168,0,4
48,2.1094248294830322,0,4
49,0.8139228820800781,0,4
50,1.2357585430145264,0,4
51,2.5904150009155273,0,4
52,6.613341331481934,0,4
53,3.5795774459838867,0,4
54,1.8434600830078125,0,4
55,1.5849223136901855,0,4
56,2.8766353130340576,0,4
57,1.060102939605713,0,4
58,0.812984049320221,0,4
59,0.901352047920227,0,4
60,0.8060072660446167,0,4
61,2.7811801433563232,0,4
62,0.8109413385391235,0,4
63,0.5919386744499207,0,4
64,1.010620355606079,0,4
65,2.2575950622558594,0,4
66,1.2959692478179932,0,4
67,2.045503616333008,0,4
68,0.9813058972358704,0,4
69,0.7910188436508179,0,4
70,1.2187068462371826,0,4
71,0.9246264696121216,0,4
72,1.100620150566101,0,4
73,3.2841639518737793,0,4
74,1.3103902339935303,0,4
75,1.6084175109863281,0,4
76,2.1808745861053467,0,4
77,1.4602223634719849,0,4
78,0.6825902462005615,0,4
79,1.9726371765136719,0,4
80,0.8306471109390259,0,4
81,2.674872636795044,0,4
82,2.957976818084717,0,4
83,0.6188250184059143,0,4
84,0.8567124009132385,0,4
85,2.0299625396728516,0,4
86,3.3235960006713867,0,4
87,2.2686610221862793,0,4
88,1.0814610719680786,0,4
89,3.60257887840271,0,4
90,3.6339001655578613,0,4
91,1.8215065002441406,0,4
92,1.3256078958511353,0,4
93,0.8156900405883789,0,4
94,1.0939773321151733,0,4
95,1.9501893520355225,0,4
96,1.3003246784210205,0,4
97,1.9357521533966064,0,4
98,0.7520507574081421,0,4
99,1.5872409343719482,0,4
100,3.7177178859710693,0,4
101,1.1107219457626343,0,4
102,1.0611459016799927,0,4
103,0.9512650966644287,0,4
104,2.826127767562866,0,4
105,1.397117257118225,0,4
106,1.0366032123565674,0,4
107,0.8199294805526733,0,4
108,0.8105392456054688,0,4
109,0.6210681200027466,0,4
110,0.6659915447235107,0,4
111,1.4905550479888916,0,4
112,1.3912463188171387,0,4
113,0.692014753818512,0,4
114,0.8258981704711914,0,4
115,0.6070232391357422,0,4
116,0.5643892288208008,0,4
117,0.7329131960868835,0,4
118,0.7928407788276672,0,4
119,0.7367624044418335,0,4
120,1.046796202659607,0,4
121,1.2258760929107666,0,4
122,1.1640207767486572,0,4
123,0.6933047771453857,0,4
124,0.7828096151351929,0,4
