iteration,meta_loss,n_skipped,n_valid_tasks
1,4.383315086364746,0,4
2,3.5430164337158203,0,4
3,4.023616790771484,0,4
4,5.150073051452637,0,4
5,1.0405731201171875,0,4
6,3.440202236175537,0,4
7,1.4674564599990845,0,4
8,1.2676966190338135,0,4
9,0.7779430747032166,0,4
10,2.113943576812744,0,4
11,2.644317150115967,0,4
12,1.353667974472046,0,4
13,0.7759760022163391,0,4
14,2.047100067138672,0,4
15,1.0228337049484253,0,4
16,1.029465913772583,0,4
17,1.2899564504623413,0,4
18,0.8568187952041626,0,4
19,1.1311999559402466,0,4
20,1.5350451469421387,0,4
21,2.8294618129730225,0,4
22,1.719028353691101,0,4
23,2.6461076736450195,0,4
24,1.4742064476013184,0,4
25,1.8862398862838745,0,4
26,2.4761834144592285,0,4
27,1.4498003721237183,0,4
28,1.1018227338790894,0,4
29,2.4141645431518555,0,4
30,3.6455078125,0,4
31,3.689377546310425,0,4
32,3.0851683616638184,0,4
33,1.1413769721984863,0,4
34,1.380359172821045,0,4
35,2.613074779510498,0,4
36,4.265170574188232,0,4
37,3.9223623275756836,0,4
38,2.30180025100708,0,4
39,1.7229084968566895,0,4
40,1.8560519218444824,0,4
41,3.273381233215332,0,4
42,2.78944730758667,0,4
43,3.890216827392578,0,4
44,2.2523064613342285,0,4
45,0.5979331731796265,0,4
46,1.2660853862762451,0,4
47,2.82201886177063,0,4
48,3.8187718391418457,0,4
49,3.093578815460205,0,4
50,1.3154696226119995,0,4
51,1.9363781213760376,0,4
52,0.7015548944473267,0,4
53,1.2100558280944824,0,4
54,1.6842776536941528,0,4
55,1.2190449237823486,0,4
56,0.935086727142334,0,4
57,0.6909981369972229,0,4
58,0.8930838704109192,0,4
59,0.8012895584106445,0,4
60,1.3539183139801025,0,4
61,0.6860473155975342,0,4
62,0.6189005970954895,0,4
63,0.7984589338302612,0,4
64,1.4817372560501099,0,4
65,1.2374317646026611,0,4
66,1.0400478839874268,0,4
67,0.7963859438896179,0,4
68,0.6211882829666138,0,4
69,0.6142787933349609,0,4
70,0.612861156463623,0,4
71,0.9749479293823242,0,4
72,1.535819411277771,0,4
73,1.347655177116394,0,4
74,1.4725110530853271,0,4
75,1.0191763639450073,0,4
76,1.629490852355957,0,4
77,0.9708684086799622,0,4
78,1.342491865158081,0,4
79,1.029167890548706,0,4
80,0.742228627204895,0,4
81,0.8544449806213379,0,4
82,1.6680243015289307,0,4
83,1.146150827407837,0,4
84,0.6635941863059998,0,4
85,0.7695024013519287,0,4
86,0.7501464486122131,0,4
87,0.7612352967262268,0,4
88,0.949662983417511,0,4
89,0.8401878476142883,0,4
90,1.285518765449524,0,4
91,2.0803260803222656,0,4
92,2.2746670246124268,0,4
93,2.745302200317383,0,4
94,1.7447264194488525,0,4
95,1.2776366472244263,0,4
96,1.2406768798828125,0,4
97,2.547058343887329,0,4
98,2.349789619445801,0,4
99,1.6719906330108643,0,4
100,1.1067200899124146,0,4
101,1.0768332481384277,0,4
102,1.9072840213775635,0,4
103,2.300529956817627,0,4
104,2.5492610931396484,0,4
105,1.2575008869171143,0,4
106,0.6264890432357788,0,4
107,0.7450128793716431,0,4
108,0.705946147441864,0,4
109,0.6921969652175903,0,4
110,0.6211145520210266,0,4
111,0.6696736812591553,0,4
112,0.6665194034576416,0,4
113,0.7973771095275879,0,4
114,0.7341815233230591,0,4
115,0.7289944887161255,0,4
116,0.595253050327301,0,4
117,0.6621512174606323,0,4
118,2.220938205718994,0,4
119,2.3222692012786865,0,4
120,2.1101460456848145,0,4
121,0.9523199796676636,0,4
122,0.9898459315299988,0,4
123,1.06354820728302,0,4
124,1.366141676902771,0,4
125,0.6043710708618164,0,4
126,1.2446109056472778,0,4
127,1.8140016794204712,0,4
128,1.3749799728393555,0,4
129,0.6609851121902466,0,4
130,1.2209826707839966,0,4
131,1.970824956893921,0,4
132,1.7822128534317017,0,4
133,1.37947678565979,0,4
134,0.7006183862686157,0,4
135,1.6296048164367676,0,4
136,1.7271294593811035,0,4
137,1.6987721920013428,0,4
138,2.1233835220336914,0,4
139,1.0896245241165161,0,4
140,0.7238510847091675,0,4
141,0.7374067902565002,0,4
142,1.0189608335494995,0,4
143,0.7775976657867432,0,4
144,0.6652817726135254,0,4
145,0.8955903053283691,0,4
146,0.8561087250709534,0,4
147,0.6070603132247925,0,4
148,0.8606245517730713,0,4
149,0.8631100654602051,0,4
150,1.118828535079956,0,4
151,0.784307062625885,0,4
152,0.6547585129737854,0,4
153,0.7321305871009827,0,4
154,0.686307966709137,0,4
155,0.6563957333564758,0,4
156,0.6234170198440552,0,4
157,0.6021294593811035,0,4
158,0.5407469272613525,0,4
159,0.5625665783882141,0,4
160,0.5116413831710815,0,4
161,0.6416878700256348,0,4
