model,rmse,mae,r2,pred_mean,true_mean,condition
Mean Predictor_D_hybrid_unweighted,0.48508512855805924,0.4825748635142729,-0.05888411876684985,0.5522754094571811,0.6666666666666666,D_hybrid_unweighted
Elastic Net_D_hybrid_unweighted,0.512702513065285,0.3671770651087963,-0.18288740106556456,0.8593738496710164,0.6666666666666666,D_hybrid_unweighted
XGBoost_D_hybrid_unweighted,0.26426772984221225,0.18840424219767252,0.6857315513381959,0.7390158718282526,0.6666666666666666,D_hybrid_unweighted
