feature,importance
cat__fin_moodys_company_name_Kalundborg Bioenergi ApS,5.8003607e-06
cat__fin_moodys_company_name_CUC Engineering A/S,5.7153393e-06
num__fin_flag_interest_coverage_weak,5.5128157e-06
cat__contract_commodity_Transport Consumables,5.486045e-06
cat__nn_contract_type_Distributor Agreement,5.4348166e-06
cat__fin_closing_date_2023-09-30,5.3423155e-06
cat__contract_commodity_Fuel,5.298323e-06
cat__fin_moodys_company_name_All4labels Denmark Sb A/S,4.9339246e-06
cat__contract_commodity_Office Consumables,4.89764e-06
cat__contract_commodity_Bottles,4.8772686e-06
cat__fin_moodys_company_name_Pharma-Skan ApS,4.775101e-06
cat__payment_terms_F014 Invoice Date + 14 days,4.7612975e-06
cat__supplier_sector_Retail,4.6569144e-06
cat__fin_moodys_company_name_Sartorius Stedim UK Limited,4.6543173e-06
num__missingindicator_fin_Cash_ratio,4.441262e-06
cat__fin_Implied_rating - original_A3,4.38362e-06
cat__supplier_sector_Biotechnology and Life Sciences,4.345652e-06
cat__company_country_NORWAY,4.286906e-06
cat__nn_contract_type_Consultancy Agreement,4.2660763e-06
cat__contract_currency_code_SEK,4.238859e-06
num__fin_interest_coverage_ratio_missing_flag,4.188493e-06
cat__company_country_UNITED STATES,4.1735516e-06
num__fin_flag_negative_roa,4.166572e-06
cat__department_Bioprocessing & Raw Materials,4.118099e-06
cat__contract_commodity_Warehouse Operations - Inbound,4.077943e-06
cat__fin_moodys_company_name_Roquette Freres,3.7473988e-06
cat__fin_moodys_company_name_Camfil A/S,3.6864606e-06
cat__contract_commodity_Other Warehousing,3.5687397e-06
cat__fin_moodys_company_name_UFAG Laboratorien AG,3.5082564e-06
cat__fin_moodys_company_name_Asahi Kasei Bioprocess Europe,3.411787e-06
cat__nn_contract_type_Scope of Work,3.3264705e-06
num__missingindicator_fin_debt_asset_ratio,3.1870386e-06
cat__fin_moodys_company_name_DHL Supply Chain Denmark A/S,3.183352e-06
cat__fin_moodys_company_name_Eurofins Biopharma Product Testingdenmark A/S,3.1736643e-06
cat__fin_moodys_company_name_AVISTA Green ApS,3.1700329e-06
cat__fin_moodys_company_name_OPTIMA pharma GmbH,3.1435902e-06
cat__team_Bioprocessing and Excipients,3.1214563e-06
cat__contract_currency_code_GBP,2.9208477e-06
cat__contract_commodity_Assembly & Packaging,2.8977959e-06
cat__contract_currency_code_EUR,2.8926902e-06
num__fin_flag_low_solvency,2.8543902e-06
num__is_old_and_near_expiry,2.7063784e-06
cat__contract_commodity_4PL,2.6963512e-06
cat__contract_commodity_Outsourced Product Services,2.625133e-06
cat__fin_moodys_company_name_Mm Eson Pac AB,2.6045825e-06
cat__fin_closing_date_2023-11-30,2.5603179e-06
cat__supplier_sector_Printing & Publishing,2.5240226e-06
cat__unit_SSIMS,2.4761648e-06
cat__contract_commodity_Aseptic Filling,2.4385122e-06
cat__fin_moodys_company_name_Life Technologies Limited,2.4134654e-06
num__fin_flag_short_term_gearing_high,2.3757636e-06
cat__Country_Norway,2.375646e-06
cat__contract_commodity_Process Aids,2.372007e-06
cat__fin_financial_level_Medium financial risk,2.3460527e-06
cat__payment_terms_N000 Net cash,2.2984848e-06
cat__fin_moodys_company_name_Excella GmbH & Co. KG,2.1389824e-06
cat__fin_moodys_company_name_Ashland Industries Europe GmbH,2.134193e-06
cat__contract_commodity_Metal,2.1033436e-06
cat__team_Drug Substance Outsourcing API,2.1008302e-06
cat__contract_commodity_GMP Laboratory Analysis,2.0506322e-06
cat__fin_moodys_company_name_IGS B.V.,2.0186546e-06
cat__payment_terms_FD1M Invoice Date + 1 month,1.9661497e-06
cat__fin_moodys_company_name_Corden Pharma Societa' PER Azioni IN Breve Corden Pharma S.P.A.,1.9476518e-06
cat__fin_moodys_company_name_VWR International A/S,1.8569734e-06
cat__fin_Implied_rating - original_Ba1,1.8541512e-06
cat__department_from_cost_center_HI Warehouse Expansion Program,1.793791e-06
cat__contract_commodity_GxP Gas,1.7465088e-06
cat__company_country_RUSSIAN FEDERATION,1.6859414e-06
cat__fin_closing_date_2024-03-31,1.6719925e-06
cat__fin_closing_date_2023-03-31,1.644293e-06
cat__company_country_CHINA,1.5966502e-06
cat__expiry_pressure_bucket_within_1y,1.5822571e-06
cat__Code_CHN,1.5192663e-06
cat__payment_terms_L045 Current Month + 45 days,1.4462712e-06
num__missingindicator_news_article_count,1.1960051e-06
cat__fin_implied_rating_B,1.0774307e-06
cat__team_Drug Product Outsourcing,9.428155e-07
cat__contract_commodity_Biologics - E.Coli,8.924403e-07
cat__contract_commodity_Needles,8.64563e-07
num__fin_flag_long_term_liab_equity_high,7.933407e-07
cat__contract_commodity_Moulding and Pre-assembly,7.9239703e-07
num__fin_financial_risk_score,7.6290206e-07
num__market_log_vol_shock_ratio,7.5645215e-07
cat__Country_China,6.1602213e-07
cat__team_Devices & Needles,4.855662e-07
cat__fin_closing_date_2024-06-30,4.8394617e-07
cat__fin_closing_date_2025-06-30,3.4827144e-07
cat__contract_commodity_Finished Devices,1.3822834e-07
cat__contract_commodity_Other Critical Production Materials,1.0899537e-07
cat__contract_commodity_Filters,6.505262e-08
cat__contract_commodity_Rubber Plungers,2.2096643e-08
cat__contract_commodity_Small Molecules (Raw Materials),1.818987e-08
cat__fin_closing_date_2024-10-31,0.0
cat__fin_moodys_company_name_Zirq Medical A/S,0.0
cat__fin_closing_date_2019-12-31,0.0
cat__fin_closing_date_2019-06-30,0.0
cat__fin_closing_date_2018-12-31,0.0
cat__fin_closing_date_2018-06-30,0.0
cat__fin_closing_date_2017-12-31,0.0
cat__fin_closing_date_2025-05-31,0.0
cat__fin_closing_date_2017-06-30,0.0
cat__fin_closing_date_2016-12-31,0.0
cat__fin_closing_date_2015-03-31,0.0
cat__fin_moodys_company_name_eutecma gmbh,0.0
cat__payment_terms_F180 Invoice Date + 180 days,0.0
cat__payment_terms_F090 Invoice Date + 90 days,0.0
cat__payment_terms_F210 Invoice Date + 210 days,0.0
cat__fin_moodys_company_name_Yara Danmark A/S,0.0
"cat__fin_moodys_company_name_Xi'An Global Printing Co.,Ltd.",0.0
cat__fin_closing_date_2025-08-31,0.0
"cat__fin_moodys_company_name_West Pharmaceutical Services, Inc.",0.0
cat__fin_moodys_company_name_West Pharmaceutical Services Deutschland GmbH & Co. KG,0.0
cat__fin_moodys_company_name_Watson-Marlow Flexicon A/S,0.0
cat__fin_closing_date_2025-09-30,0.0
num__missingindicator_Tracking_Tracing,0.0
cat__fin_moodys_company_name_W. R. Grace & Co.-Conn.,0.0
cat__fin_created_at_utc_2026-03-05 09:02:26.421112+00:00,0.0
cat__fin_moodys_company_name_Va-Q-Tec AG,0.0
cat__fin_closing_date_2020-12-31,0.0
cat__fin_closing_date_2025-04-30,0.0
cat__fin_closing_date_2024-09-30,0.0
cat__fin_closing_date_2023-10-31,0.0
cat__fin_closing_date_2024-08-31,0.0
cat__fin_closing_date_2024-11-30,0.0
num__missingindicator_market_log_vol_shock_ratio,0.0
cat__fin_closing_date_2025-01-31,0.0
cat__fin_closing_date_2024-05-31,0.0
cat__fin_closing_date_2024-04-30,0.0
cat__contract_status_published,0.0
num__missingindicator_Timeliness,0.0
cat__fin_closing_date_2024-01-31,0.0
cat__payment_terms_0001 Payable immediately Due net,0.0
cat__payment_terms_F010 Invoice Date + 10 days,0.0
cat__payment_terms_F021 Invoice Date + 21 days,0.0
cat__payment_terms_F055 Invoice Date + 55 days,0.0
cat__fin_closing_date_2023-08-31,0.0
cat__payment_terms_F028 Invoice Date + 28 days,0.0
cat__fin_closing_date_2023-05-31,0.0
cat__fin_closing_date_2023-04-30,0.0
cat__payment_terms_L010 Current Month + 10 days,0.0
cat__fin_closing_date_2023-01-31,0.0
cat__payment_terms_F042 Invoice Date + 42 days,0.0
cat__fin_closing_date_2022-11-30,0.0
cat__fin_closing_date_2022-10-31,0.0
cat__fin_closing_date_2022-09-30,0.0
cat__fin_closing_date_2022-08-31,0.0
cat__payment_terms_F035 Invoice Date + 35 days,0.0
cat__contract_commodity_Mammalian Cell Culture,0.0
cat__payment_terms_L015 Current Month + 15 days,0.0
cat__fin_moodys_company_name_Troy X Investment Holding S.a r.l.,0.0
"cat__fin_moodys_company_name_SIBO G. Razvoj in proizvodnja embalaze, d.o.o. v angleskem jeziku: SIBO GROUP Packaging Development and Production LTD",0.0
cat__fin_moodys_company_name_SCHOTT Pharma Schweiz AG,0.0
cat__incoterms_DAF Delivered to frontier,0.0
cat__fin_moodys_company_name_RKT Rodinger Kunststoff- Technik GmbH,0.0
cat__fin_moodys_company_name_Quality Assistance,0.0
cat__fin_moodys_company_name_Prosci Nordics ApS,0.0
cat__fin_moodys_company_name_Professional Packaging Systems A/S,0.0
cat__fin_moodys_company_name_Presto Engineering France,0.0
cat__fin_moodys_company_name_Post Danmark A/S,0.0
cat__incoterms_DPU Delivered at Place Unloaded,0.0
cat__fin_moodys_company_name_Pfizer INC,0.0
cat__fin_moodys_company_name_Patheon UK Limited,0.0
cat__fin_moodys_company_name_Patheon Italia S.P.A.,0.0
cat__fin_moodys_company_name_Parker Hannifin Danmark ApS,0.0
cat__fin_moodys_company_name_PaperFoam B.V.,0.0
cat__fin_moodys_company_name_Pall Norden AB,0.0
cat__fin_moodys_company_name_PMC Ouvrie,0.0
cat__fin_moodys_company_name_PA Consulting Group A/S,0.0
cat__fin_moodys_company_name_Our New Energy Consulting ApS,0.0
cat__fin_moodys_company_name_Osvaldo Fernandes SA Artes Graficas,0.0
cat__fin_moodys_company_name_OneSeal ApS,0.0
cat__fin_moodys_company_name_Omni Mold Ltd.,0.0
cat__contract_currency_code_BDT,0.0
cat__fin_moodys_company_name_Nuova Ompi S.R.L.,0.0
cat__contract_currency_code_BRL,0.0
cat__contract_currency_code_CLP,0.0
cat__contract_currency_code_CNH,0.0
cat__fin_moodys_company_name_Novadan ApS,0.0
cat__fin_moodys_company_name_Norris Print-Tech A/S,0.0
cat__incoterms_CFR Costs and freight,0.0
cat__fin_moodys_company_name_SPX Flow Technology Danmark A/S,0.0
cat__fin_moodys_company_name_STA Pharmaceutical Hong Kong Limited,0.0
cat__fin_moodys_company_name_Sterimed UK Holdings LTD,0.0
cat__fin_moodys_company_name_Tosoh Bioscience GmbH,0.0
cat__fin_moodys_company_name_Topp Trykluft A/S,0.0
num__missingindicator_International_Shipments,0.0
cat__fin_moodys_company_name_Thermo Fisher Scientific B.V.,0.0
cat__fin_moodys_company_name_Tech Group Europe Limited,0.0
cat__fin_moodys_company_name_TN Rayong CO LTD,0.0
cat__fin_moodys_company_name_SwissCo CDMO Operations GmbH,0.0
cat__fin_moodys_company_name_Suzano S.A.,0.0
cat__fin_moodys_company_name_Stok Emballage K/S,0.0
cat__fin_moodys_company_name_Stibo Complete A/S,0.0
cat__fin_moodys_company_name_Stevanato Group Denmark A/S,0.0
cat__fin_moodys_company_name_Steris Corp,0.0
cat__fin_moodys_company_name_Steripack Medical Poland Sp. z o.o.,0.0
cat__fin_moodys_company_name_Sterigenics Denmark A/S,0.0
cat__fin_moodys_company_name_Saniflex Aktiebolag,0.0
cat__fin_moodys_company_name_Stena Recycling A/S,0.0
cat__fin_moodys_company_name_Steiert Praezisionsformenbau GmbH,0.0
cat__payment_terms_LB01 Current Month + 1 month,0.0
cat__fin_moodys_company_name_Solvias AG,0.0
cat__fin_moodys_company_name_Softbox Systems Limited,0.0
cat__payment_terms_N00B Prepayment/Payment with order,0.0
cat__fin_moodys_company_name_Sensitech EMEA B.V.,0.0
cat__fin_moodys_company_name_Schur Pack Denmark A/S,0.0
cat__fin_moodys_company_name_Schoeller-Plast-Enterprise A/S,0.0
cat__fin_moodys_company_name_Scantago A/S,0.0
"cat__payment_terms_O045 14 days -1,5%, 45 days",0.0
cat__fin_moodys_company_name_Sartorius Stedim Biotech GmbH,0.0
cat__fin_moodys_company_name_Sanofi Winthrop Industrie,0.0
cat__fin_created_at_utc_2026-03-12 15:07:22.230528+00:00,0.0
num__missingindicator_market_cap_volatility,0.0
num__missingindicator_price_trend_slope,0.0
num__fin_flag_gearing_high,0.0
num__fin_flag_long_term_gearing_high,0.0
cat__company_country_clean_Belgium,0.0
cat__company_country_clean_Austria,0.0
num__fin_flag_debt_asset_high,0.0
cat__Risk level_stock_closing_price_No data,0.0
cat__Risk level_stock_closing_price_Go ahead,0.0
cat__Risk level_stock_closing_price_Do not source,0.0
cat__Current_market_capitalisation_DKK_n.a.,0.0
cat__Current_market_capitalisation_DKK_953.712.217,0.0
cat__Current_market_capitalisation_DKK_86.737.935,0.0
cat__Current_market_capitalisation_DKK_85.602.561,0.0
cat__Current_market_capitalisation_DKK_30.971.635,0.0
cat__Current_market_capitalisation_DKK_29.786.781,0.0
