iteration,meta_loss,n_valid_tasks,n_skipped,n_skipped_this_iteration,n_skipped_cumulative,outer_grad_norm,support_loss_before_mean,support_loss_after_mean,query_pred_mean,query_pred_std,collapse_flag
1,7.580747604370117,2,0,0,0,2513.5571549359556,1.6093575656414032,10.885359406471252,0.46590137722228847,0.4984524733833868,0
2,0.6730750799179077,2,0,0,0,519.6036640264093,3.6338239908218384,0.5519338995218277,0.4762342735021203,0.0758068846099195,0
3,0.4573509097099304,2,0,0,0,84.8111698954478,3.571134924888611,0.7071861028671265,0.7540194365595069,0.05958145341278897,0
4,1.495851755142212,2,0,0,0,236.44594644532344,5.560873985290527,3.6703879833221436,0.9992468312934593,9.257482180712575e-05,1
5,0.6093591451644897,2,0,0,0,246.667338958746,3.2638585567474365,0.8100578486919403,0.5977044696437901,0.03657879299738356,0
6,0.7412917017936707,2,0,0,0,158.82667191418227,3.599611759185791,1.7722183465957642,0.968416875159299,0.005091303792865207,1
7,0.6071139574050903,2,0,0,0,179.4496857737125,2.0687811374664307,0.699773907661438,0.6001189340043951,0.01926230707311663,0
8,0.545202374458313,2,0,0,0,88.14412912994935,2.899816632270813,1.1652972102165222,0.8893243659425665,0.011861362892136245,0
9,0.8048945069313049,2,0,0,0,342.0148746318157,1.7322494983673096,0.7358716726303101,0.41466703293500123,0.06114595479926525,0
10,0.4822961091995239,2,0,0,0,56.34599284072047,3.1359519958496094,0.9675696790218353,0.7469279226557962,0.04404673214948864,0
11,1.0944492816925049,2,0,0,0,176.9582156607401,4.508480072021484,2.6518445014953613,0.9955318923349734,0.0009519132848414195,1
12,1.2311521768569946,2,0,0,0,177.4572361073613,4.861707448959351,3.01843798160553,0.9978494219205998,0.0004902014984719607,1
13,0.8198949694633484,2,0,0,0,165.31666990817715,3.8640955686569214,2.016344666481018,0.9834119026307706,0.004404480893183361,1
14,0.7010217905044556,2,0,0,0,291.9863050748849,2.2898702025413513,0.655287891626358,0.4764924704514701,0.10188799115580072,0
15,1.209531545639038,2,0,0,0,483.59084498322954,1.2395449876785278,0.9419853091239929,0.2355603007254777,0.10609328158121034,0
16,0.6689900159835815,2,0,0,0,261.8918908981263,1.777675449848175,0.699884682893753,0.4952484976362299,0.11941753657433184,0
17,0.6355849504470825,2,0,0,0,132.5893193361042,3.699007034301758,1.6790194511413574,0.955995080194303,0.010433566782110682,0
18,0.7770981192588806,2,0,0,0,157.72164740750102,3.676451325416565,1.8819071650505066,0.9801320295642924,0.00670973633703376,1
19,0.5581697225570679,2,0,0,0,97.31853989881589,2.9545319080352783,1.2033986449241638,0.9102025506673036,0.010159184093555018,0
20,0.976989209651947,2,0,0,0,395.1489390604505,1.3764281272888184,0.5938501209020615,0.32546889975115106,0.11571867907389671,0
21,1.3183462619781494,2,0,0,0,473.91838123131595,1.0283039808273315,1.0417217016220093,0.21418385097274073,0.14076193921769456,0
22,0.7877725958824158,2,0,0,0,318.25045086034214,1.6405876874923706,0.6958758234977722,0.42003256934029715,0.15906529099480307,0
23,0.4772793650627136,2,0,0,0,75.98830070844468,3.9580706357955933,1.58381587266922,0.9077372486392657,0.03271928207221648,0
24,0.6160780787467957,2,0,0,0,129.92610155379,3.154353976249695,1.451620876789093,0.953166522361614,0.018546837715944547,0
25,0.4679470658302307,2,0,0,0,51.831944791624935,2.8517125844955444,1.0646752417087555,0.8661290077226502,0.05158834145276343,0
