epoch,train_loss,val_loss,val_rmse,val_mae
1,0.7332799260209246,6.293814659118652,0.8197653989610694,0.6720979809761047
2,0.5285886562452083,12.248995780944824,0.8198360330935692,0.6721311211585999
3,0.4491814142320214,16.215187072753906,0.8198360330935692,0.6721311211585999
4,0.4002737919004952,18.02617835998535,0.8198360330935692,0.6721311211585999
5,0.3594687835472386,19.030973434448242,0.8198360330935692,0.6721311211585999
6,0.3365642828185384,19.482460021972656,0.8198360330935692,0.6721311211585999
7,0.31150096727580556,19.600719451904297,0.8198360330935692,0.6721311211585999
8,0.27869588718181704,19.194997787475586,0.8198360330935692,0.6721311211585999
9,0.26477064882836693,18.545185089111328,0.8198360330935692,0.6721311211585999
10,0.2464494599801738,17.875242233276367,0.8198360330935692,0.6721311211585999
11,0.22983450933200558,17.40222930908203,0.8198360330935692,0.6721311211585999
