epoch,train_loss,val_loss,val_rmse,val_mae
1,2.379300368825054,0.6604945659637451,0.48342473122342233,0.4824819266796112
2,0.6915204434921771,0.6619265079498291,0.4841612221050045,0.4833183288574219
3,0.6913018033954846,0.6676796674728394,0.48711204925757456,0.4865775406360626
4,0.6909435753336923,0.6723991632461548,0.4895225767894749,0.48917779326438904
5,0.6906612046788942,0.6590760946273804,0.48269421693326087,0.4817320704460144
6,0.6906005463265309,0.6700935363769531,0.48834603452059644,0.48794025182724
7,0.6903337265203099,0.6757504343986511,0.49122839530727763,0.4909988045692444
8,0.6897047087688062,0.667272686958313,0.4869036964509663,0.4864257872104645
9,0.6892313367138106,0.6491538882255554,0.4775621997556228,0.4761926531791687
10,0.6881348701943245,0.6254597306251526,0.4651922474323813,0.46187835931777954
11,0.6869533931099336,0.6249414682388306,0.46491212101612867,0.46192777156829834
12,0.6875168210796903,0.6292259693145752,0.4671597207782753,0.4644979238510132
13,0.6844169747394651,0.6637717485427856,0.48510324431234686,0.48488563299179077
14,0.6851127362342132,0.6502905488014221,0.47813923883117193,0.47755053639411926
15,0.6831317162085436,0.5886476635932922,0.44561927668680085,0.4403061866760254
16,0.6809611633931026,0.6498153805732727,0.4778732815261823,0.47765985131263733
17,0.684042290344664,0.6131577491760254,0.45859054551312833,0.4565269947052002
18,0.6808119999369526,0.6062341332435608,0.45476296771907715,0.4535754323005676
19,0.6770570482841703,0.6012966632843018,0.45204303081310254,0.4510909616947174
20,0.6760779090789458,0.5173552632331848,0.4062123281178303,0.3975338637828827
21,0.6710635747543546,0.5264019966125488,0.41047278406246823,0.40603628754615784
22,0.6919387677537402,0.695469319820404,0.5011596939854399,0.5011557340621948
23,0.6922909765056637,0.6794850826263428,0.4931234210802529,0.4929732084274292
24,0.6908173730857488,0.6700078248977661,0.4883023371911427,0.48784855008125305
25,0.6902622545615577,0.6644728183746338,0.4854688598613044,0.4847497344017029
26,0.6900820023804562,0.6608140468597412,0.48358911934208576,0.48265504837036133
27,0.6899508454453122,0.6589189767837524,0.4826134675769097,0.48155486583709717
28,0.6899457546181178,0.6578924655914307,0.4820844265434423,0.48095446825027466
29,0.689932414047343,0.6572843194007874,0.4817708058400189,0.48059725761413574
30,0.6900344481141137,0.6565803289413452,0.48140758188590266,0.4801822900772095
