epoch,train_loss,val_loss,val_rmse,val_mae
1,0.5698179031240092,9.939972877502441,0.6332189173202847,0.40096619725227356
2,0.514706866270227,1.0844683647155762,0.5714239759984179,0.45613452792167664
3,0.4993154513983001,6.237293720245361,0.7737570593763018,0.5997443199157715
4,0.4916761976938884,1.3079421520233154,0.6623952242932492,0.5896183252334595
5,0.4883552106273084,9.98879337310791,0.7739718354298005,0.5990356802940369
6,0.48160526057200637,0.9959614872932434,0.590025387516802,0.5321915745735168
7,0.47864727450360545,5.84263801574707,0.7733193509575256,0.6014001965522766
8,0.47671327379431805,11.645955085754395,0.7739726440489447,0.5990339517593384
9,0.47562469416014147,4.736721038818359,0.7655239817091348,0.5982367992401123
10,0.47221031559298565,1.1915754079818726,0.590455174124743,0.45845863223075867
11,0.47125037565293204,3.777515411376953,0.7547182049240906,0.5981571078300476
12,0.47276455637572,2.0140509605407715,0.6267216810806046,0.40260955691337585
13,0.46899511389067394,1.7195614576339722,0.7033866183682491,0.5885663032531738
14,0.46767149096714056,11.112767219543457,0.7739717584184094,0.5990357995033264
15,0.4663597840493619,1.1872551441192627,0.5973375754869206,0.46129074692726135
16,0.4657282650077638,2.054625988006592,0.6858535906448588,0.5751802921295166
