iteration,meta_loss,n_skipped,n_valid_tasks
1,6.446484565734863,0,4
2,7.303243160247803,0,4
3,8.222725868225098,0,4
4,0.7094359993934631,0,4
5,1.2989178895950317,0,4
6,0.9501402378082275,0,4
7,2.853583574295044,0,4
8,1.2780447006225586,0,4
9,1.7472121715545654,0,4
10,3.9530370235443115,0,4
11,5.775991439819336,0,4
12,1.641115427017212,0,4
13,2.2763888835906982,0,4
14,0.8971939086914062,0,4
15,7.775908470153809,0,4
16,5.1675944328308105,0,4
17,6.6629486083984375,0,4
18,3.74599552154541,0,4
19,1.509371280670166,0,4
20,0.9143582582473755,0,4
21,1.2578729391098022,0,4
22,0.9357882142066956,0,4
23,1.6661784648895264,0,4
24,3.3693017959594727,0,4
25,2.9721391201019287,0,4
26,1.4688520431518555,0,4
27,0.770606279373169,0,4
28,1.3362045288085938,0,4
29,1.5950839519500732,0,4
30,0.6984739303588867,0,4
31,1.8330984115600586,0,4
32,3.5959224700927734,0,4
33,3.2568626403808594,0,4
34,0.9929124116897583,0,4
35,2.2946372032165527,0,4
36,0.7658702731132507,0,4
37,2.844571590423584,0,4
38,0.9078801274299622,0,4
39,1.110583782196045,0,4
40,1.0296576023101807,0,4
41,2.4504647254943848,0,4
42,2.7366180419921875,0,4
43,5.014301300048828,0,4
44,1.1385430097579956,0,4
45,1.2005670070648193,0,4
46,4.311217308044434,0,4
47,2.6027939319610596,0,4
48,2.919166326522827,0,4
49,0.9204928874969482,0,4
50,1.9525036811828613,0,4
51,3.1585044860839844,0,4
52,0.6870572566986084,0,4
53,0.9094958901405334,0,4
54,0.6690757274627686,0,4
55,1.9853143692016602,0,4
56,1.1106789112091064,0,4
57,0.7848027944564819,0,4
58,0.6966410875320435,0,4
59,0.6763992309570312,0,4
60,0.6321287155151367,0,4
61,1.066487193107605,0,4
62,0.7041462659835815,0,4
63,2.0383734703063965,0,4
64,2.1390552520751953,0,4
65,2.676950216293335,0,4
66,2.531769037246704,0,4
67,2.9265646934509277,0,4
68,2.880913019180298,0,4
69,1.6754722595214844,0,4
70,0.5280577540397644,0,4
71,2.4063234329223633,0,4
72,3.8542189598083496,0,4
73,3.43770432472229,0,4
74,1.2464423179626465,0,4
75,0.9994183778762817,0,4
76,0.7798060178756714,0,4
77,1.174202561378479,0,4
78,2.9367144107818604,0,4
79,0.7581778764724731,0,4
80,0.5892086625099182,0,4
81,2.0592262744903564,0,4
82,2.946938991546631,0,4
83,1.4392889738082886,0,4
84,1.8077222108840942,0,4
85,1.6224734783172607,0,4
86,0.7802454233169556,0,4
87,0.9011473059654236,0,4
88,0.6576109528541565,0,4
89,0.634209156036377,0,4
90,0.7532733678817749,0,4
91,1.6362355947494507,0,4
92,1.7280001640319824,0,4
93,0.9497251510620117,0,4
94,0.5628717541694641,0,4
95,0.722581684589386,0,4
96,0.8125563859939575,0,4
97,0.6773102283477783,0,4
98,3.5633926391601562,0,4
99,4.549036979675293,0,4
100,4.49562931060791,0,4
101,5.2749433517456055,0,4
102,0.7169524431228638,0,4
103,1.5720337629318237,0,4
104,2.2240030765533447,0,4
105,0.8565922379493713,0,4
106,1.169833779335022,0,4
107,0.8205944299697876,0,4
108,1.2930063009262085,0,4
109,1.131959080696106,0,4
110,0.9441204071044922,0,4
111,0.8276734948158264,0,4
112,0.8493971824645996,0,4
113,0.6776129603385925,0,4
114,0.9063678979873657,0,4
115,0.6887544393539429,0,4
116,0.5448789000511169,0,4
117,0.6623623371124268,0,4
118,1.1493247747421265,0,4
119,1.0298209190368652,0,4
120,0.7134414911270142,0,4
121,0.667372465133667,0,4
122,0.8227151036262512,0,4
123,0.6688374280929565,0,4
124,0.6984816193580627,0,4
125,2.2280068397521973,0,4
126,2.270318031311035,0,4
127,2.264049768447876,0,4
128,1.196675181388855,0,4
