model,gold_auroc,gold_ap,gold_logloss,gold_brier,gold_ece,gold_f1,gold_accuracy,gold_pred_mean,gold_true_mean,n_eval_rows,n_positive,precision_at_5,recall_at_5,ndcg_at_5,precision_at_10,recall_at_10,ndcg_at_10,precision_at_20,recall_at_20,ndcg_at_20,episode_idx
ANIL,0.32346723044397463,0.7104650539294513,0.7530269986744649,0.26231528528513337,0.25282820921253274,0.6835443037974683,0.5370370370370371,0.646344171905959,0.7962962962962963,54,43,0.4,0.046511627906976744,0.31564845247951445,0.6,0.13953488372093023,0.4896484487323553,0.7,0.32558139534883723,0.6027874715192476,0
ANIL,0.36363636363636365,0.7896596998183077,1.4851413965056788,0.4822408772364853,0.4919215965222706,0.3793103448275862,0.3333333333333333,0.3160001464291579,0.7962962962962963,54,43,1.0,0.11627906976744186,0.9999999999999999,0.9,0.20930232558139536,0.9266360779006398,0.7,0.32558139534883723,0.7712028630651886,1
ANIL,0.36363636363636365,0.7896596998183077,1.4851413965056788,0.4822408772364853,0.4919215965222706,0.3793103448275862,0.3333333333333333,0.3160001464291579,0.7962962962962963,54,43,1.0,0.11627906976744186,0.9999999999999999,0.9,0.20930232558139536,0.9266360779006398,0.7,0.32558139534883723,0.7712028630651886,2
ANIL,0.32346723044397463,0.7104650539294513,0.7530269986744649,0.26231528528513337,0.25282820921253274,0.6835443037974683,0.5370370370370371,0.646344171905959,0.7962962962962963,54,43,0.4,0.046511627906976744,0.31564845247951445,0.6,0.13953488372093023,0.4896484487323553,0.7,0.32558139534883723,0.6027874715192476,3
ANIL,0.49682875264270604,0.8360961135061402,0.7069572570266495,0.25681282455947774,0.2491690833811407,0.64,0.5,0.5565802623276357,0.7962962962962963,54,43,1.0,0.11627906976744186,0.9999999999999999,0.9,0.20930232558139536,0.933745776545611,0.8,0.37209302325581395,0.8500439043647344,4
ANIL,0.2901353965183752,0.7183138911935231,1.3013727637173134,0.4334044006210268,0.44288378067571543,0.5405405405405406,0.41379310344827586,0.43519589266386527,0.8103448275862069,58,47,0.4,0.0425531914893617,0.31564845247951445,0.6,0.1276595744680851,0.4896484487323553,0.75,0.3191489361702128,0.6358855998771131,5
ANIL,0.34672304439746304,0.7752544453300739,1.5993646474646863,0.5110602959179162,0.5245183877888376,0.2962962962962963,0.2962962962962963,0.28111756780978153,0.7962962962962963,54,43,0.8,0.09302325581395349,0.8687949224876581,0.8,0.18604651162790697,0.8512360941594274,0.7,0.32558139534883723,0.7586898346428733,6
ANIL,0.34672304439746304,0.7752544453300739,1.5993646474646863,0.5110602959179162,0.5245183877888376,0.2962962962962963,0.2962962962962963,0.28111756780978153,0.7962962962962963,54,43,0.8,0.09302325581395349,0.8687949224876581,0.8,0.18604651162790697,0.8512360941594274,0.7,0.32558139534883723,0.7586898346428733,7
ANIL,0.42553191489361697,0.8288053178413745,1.36579995198431,0.44744097472972943,0.47683083840870655,0.4126984126984127,0.3620689655172414,0.33351398917750036,0.8103448275862069,58,47,1.0,0.10638297872340426,0.9999999999999999,0.9,0.19148936170212766,0.933745776545611,0.75,0.3191489361702128,0.8187835010153528,8
ANIL,0.37632135306553915,0.7940810530588704,1.4595145270097933,0.4751290479500244,0.5213126638317827,0.3728813559322034,0.3148148148148148,0.3249820008425525,0.7962962962962963,54,43,1.0,0.11627906976744186,0.9999999999999999,0.9,0.20930232558139536,0.9266360779006398,0.75,0.3488372093023256,0.8043874322936326,9
