epoch,train_loss,val_loss,val_rmse,val_mae
1,0.5652073531890958,8.531695365905762,0.6332189173202847,0.40096619725227356
2,0.5040287299947372,2.912154197692871,0.6319460175975553,0.4021800458431244
3,0.49169757730933195,5.111559867858887,0.7732909863349074,0.6016511917114258
4,0.4826046345384923,1.0723272562026978,0.5723400132715711,0.4619915783405304
5,0.47941598777362643,1.3192921876907349,0.5937800148856273,0.43103012442588806
6,0.4757915513521853,1.211530327796936,0.5919116069506378,0.4227944612503052
7,0.479476141461722,1.1311737298965454,0.5761934696611976,0.4263046979904175
8,0.47334301370685383,18.07914161682129,0.7739727595658964,0.5990338325500488
9,0.46944930195064016,3.4975287914276123,0.7616387349675677,0.6204361319541931
10,0.46768399278145617,2.0244956016540527,0.6964698546089289,0.614952564239502
11,0.46703447684658944,3.308838367462158,0.7482503111380132,0.6288468837738037
12,0.46640413643312073,2.464702844619751,0.7239080772977904,0.6121392250061035
13,0.4716594181456383,5.8783111572265625,0.7752471329833759,0.6184689998626709
14,0.4658370088456891,3.7154994010925293,0.7466580319189156,0.6321511268615723
