iteration,meta_loss,n_valid_tasks,n_skipped,n_skipped_this_iteration,n_skipped_cumulative
1,0.7509974241256714,4,0,0,0
2,135.52330017089844,4,0,0,0
3,62.3095703125,4,0,0,0
4,64.29222106933594,4,0,0,0
5,137.66937255859375,4,0,0,0
6,23.75339126586914,4,0,0,0
7,42.65741729736328,4,0,0,0
8,22.86448097229004,4,0,0,0
9,13.343419075012207,4,0,0,0
10,6.396549224853516,4,0,0,0
11,9.885427474975586,4,0,0,0
12,31.122161865234375,4,0,0,0
13,31.122074127197266,4,0,0,0
14,47.987545013427734,4,0,0,0
15,17.5116024017334,4,0,0,0
16,32.50996017456055,4,0,0,0
17,31.798404693603516,4,0,0,0
18,6.15477180480957,4,0,0,0
19,5.433756351470947,4,0,0,0
20,32.13947296142578,4,0,0,0
21,63.81502914428711,4,0,0,0
22,32.171714782714844,4,0,0,0
23,90.72146606445312,4,0,0,0
24,3.145693778991699,4,0,0,0
25,5.516200065612793,4,0,0,0
26,44.32807922363281,4,0,0,0
27,7.3294548988342285,4,0,0,0
28,20.966554641723633,4,0,0,0
29,32.26028060913086,4,0,0,0
30,63.63105010986328,4,0,0,0
31,44.429080963134766,4,0,0,0
32,19.388263702392578,4,0,0,0
33,20.866832733154297,4,0,0,0
34,31.34368896484375,4,0,0,0
35,50.8131217956543,4,0,0,0
36,32.2355842590332,4,0,0,0
37,90.7741470336914,4,0,0,0
38,51.575008392333984,4,0,0,0
39,19.418378829956055,4,0,0,0
40,3.179123878479004,4,0,0,0
41,50.41925811767578,4,0,0,0
42,31.01792335510254,4,0,0,0
43,5.1091837882995605,4,0,0,0
44,3.2180373668670654,4,0,0,0
45,19.576793670654297,4,0,0,0
46,50.04656982421875,4,0,0,0
47,32.36246871948242,4,0,0,0
48,43.73785400390625,4,0,0,0
49,7.3882737159729,4,0,0,0
50,7.387414932250977,4,0,0,0
51,12.181381225585938,4,0,0,0
52,43.885398864746094,4,0,0,0
53,80.69578552246094,4,0,0,0
54,32.319358825683594,4,0,0,0
55,43.996803283691406,4,0,0,0
56,7.380730152130127,4,0,0,0
57,32.2856559753418,4,0,0,0
58,44.1999397277832,4,0,0,0
59,44.294090270996094,4,0,0,0
60,31.079261779785156,4,0,0,0
