model,gold_auroc,gold_ap,gold_logloss,gold_brier,gold_ece,gold_f1,gold_accuracy,gold_pred_mean,gold_true_mean,n_eval_rows,n_positive,precision_at_5,recall_at_5,ndcg_at_5,precision_at_10,recall_at_10,ndcg_at_10,precision_at_20,recall_at_20,ndcg_at_20,episode_idx
MAML,,,0.004103982636987587,1.731203705457318e-05,0.004095301032066345,1.0,1.0,0.9959046989679337,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,0
MAML,,,0.37238466739041187,0.09698705862719892,0.3105080183595419,1.0,1.0,0.6894919816404581,1.0,32,32,1.0,0.15625,0.9999999999999999,1.0,0.3125,1.0,1.0,0.625,0.9999999999999999,1
MAML,,,0.004087551638598631,1.718245826767273e-05,0.004078935086727187,1.0,1.0,0.9959210649132728,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,2
MAML,,,0.3637420861271673,0.09330463790667509,0.3045373298227787,1.0,1.0,0.6954626701772213,1.0,32,32,1.0,0.15625,0.9999999999999999,1.0,0.3125,1.0,1.0,0.625,0.9999999999999999,3
MAML,,,0.05796147925338255,0.0031869253133276487,0.056304822365442875,1.0,1.0,0.9436951776345571,1.0,36,36,1.0,0.1388888888888889,0.9999999999999999,1.0,0.2777777777777778,1.0,1.0,0.5555555555555556,0.9999999999999999,4
MAML,,,0.004103982636987587,1.731203705457318e-05,0.004095301032066345,1.0,1.0,0.9959046989679337,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,5
MAML,,,10.415521288907422,0.9999400050098352,0.9999700020538512,0.0,0.0,2.9997946148796474e-05,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,6
MAML,,,10.415521288907422,0.9999400050098352,0.9999700020538512,0.0,0.0,2.9997946148796474e-05,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,7
MAML,,,0.3637420861271673,0.09330463790667509,0.3045373298227787,1.0,1.0,0.6954626701772213,1.0,32,32,1.0,0.15625,0.9999999999999999,1.0,0.3125,1.0,1.0,0.625,0.9999999999999999,8
MAML,,,14.987274808899782,0.999999379213353,0.9999996896066281,0.0,0.0,3.103933718446367e-07,1.0,36,36,1.0,0.1388888888888889,0.9999999999999999,1.0,0.2777777777777778,1.0,1.0,0.5555555555555556,0.9999999999999999,9
MAML,,,0.3637420861271673,0.09330463790667509,0.3045373298227787,1.0,1.0,0.6954626701772213,1.0,32,32,1.0,0.15625,0.9999999999999999,1.0,0.3125,1.0,1.0,0.625,0.9999999999999999,10
MAML,,,0.004087551638598631,1.718245826767273e-05,0.004078935086727187,1.0,1.0,0.9959210649132728,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,11
MAML,,,14.987274808899782,0.999999379213353,0.9999996896066281,0.0,0.0,3.103933718446367e-07,1.0,36,36,1.0,0.1388888888888889,0.9999999999999999,1.0,0.2777777777777778,1.0,1.0,0.5555555555555556,0.9999999999999999,12
MAML,,,0.2703731873404661,0.05636188988147358,0.23668800128830803,1.0,1.0,0.763311998711692,1.0,36,36,1.0,0.1388888888888889,0.9999999999999999,1.0,0.2777777777777778,1.0,1.0,0.5555555555555556,0.9999999999999999,13
MAML,,,10.390122321170049,0.9999384393376689,0.9999692191935878,0.0,0.0,3.0780806412167294e-05,1.0,32,32,1.0,0.15625,0.9999999999999999,1.0,0.3125,1.0,1.0,0.625,0.9999999999999999,14
MAML,,,0.004103982636987587,1.731203705457318e-05,0.004095301032066345,1.0,1.0,0.9959046989679337,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,15
MAML,,,12.785279330893395,0.9999943872917527,0.9999971936419243,0.0,0.0,2.8063580757020645e-06,1.0,32,32,1.0,0.15625,0.9999999999999999,1.0,0.3125,1.0,1.0,0.625,0.9999999999999999,16
MAML,,,0.2698164730831858,0.05615769025754504,0.2362660268942515,1.0,1.0,0.7637339731057485,1.0,36,36,1.0,0.1388888888888889,0.9999999999999999,1.0,0.2777777777777778,1.0,1.0,0.5555555555555556,0.9999999999999999,17
MAML,,,18.420680743952367,0.9999999799999999,0.99999999,0.0,0.0,1e-08,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,18
MAML,,,0.05796147925338255,0.0031869253133276487,0.056304822365442875,1.0,1.0,0.9436951776345571,1.0,36,36,1.0,0.1388888888888889,0.9999999999999999,1.0,0.2777777777777778,1.0,1.0,0.5555555555555556,0.9999999999999999,19
