iteration,meta_loss,n_skipped,n_valid_tasks
1,19.735116958618164,0,4
2,0.9535295963287354,0,4
3,5.356403827667236,0,4
4,2.810560464859009,0,4
5,1.4773201942443848,0,4
6,5.72493839263916,0,4
7,7.209176540374756,0,4
8,3.963728427886963,0,4
9,2.9740638732910156,0,4
10,2.240790367126465,0,4
11,1.1734455823898315,0,4
12,1.3781651258468628,0,4
13,3.302760124206543,0,4
14,2.834223747253418,0,4
15,1.601844310760498,0,4
16,1.4384044408798218,0,4
17,2.3386454582214355,0,4
18,2.5529093742370605,0,4
19,1.025557041168213,0,4
20,2.386758804321289,0,4
21,1.7258846759796143,0,4
22,1.9205574989318848,0,4
23,0.8321545124053955,0,4
24,0.829163670539856,0,4
25,0.8007210493087769,0,4
26,0.7194429039955139,0,4
27,0.8201749324798584,0,4
28,1.1855344772338867,0,4
29,0.7754266262054443,0,4
30,1.0426154136657715,0,4
31,2.6094918251037598,0,4
32,1.9659614562988281,0,4
33,0.7831292152404785,0,4
34,1.8098433017730713,0,4
35,4.606705665588379,0,4
36,0.9369659423828125,0,4
37,1.347150444984436,0,4
38,0.7897396683692932,0,4
39,1.589104413986206,0,4
40,0.6955200433731079,0,4
41,1.3084696531295776,0,4
42,1.091465711593628,0,4
43,2.8325254917144775,0,4
44,0.7459757328033447,0,4
45,0.8671629428863525,0,4
46,1.2561243772506714,0,4
47,1.158076524734497,0,4
48,0.9976409673690796,0,4
49,0.6927903294563293,0,4
50,1.0190192461013794,0,4
51,1.91143798828125,0,4
52,1.0982160568237305,0,4
53,1.389729619026184,0,4
54,0.6800070405006409,0,4
55,1.5560328960418701,0,4
56,1.3543360233306885,0,4
57,0.7209770083427429,0,4
58,0.8343262672424316,0,4
59,0.6751095652580261,0,4
60,0.7920210361480713,0,4
61,0.7031025886535645,0,4
62,1.696522831916809,0,4
63,1.3471016883850098,0,4
64,2.0149171352386475,0,4
65,0.748055100440979,0,4
66,0.7995780110359192,0,4
67,0.7238777279853821,0,4
68,0.7477393746376038,0,4
69,0.6092561483383179,0,4
70,0.7403483390808105,0,4
71,0.8875119686126709,0,4
72,1.2297223806381226,0,4
73,1.1767501831054688,0,4
74,0.5882760286331177,0,4
75,1.0732945203781128,0,4
76,1.3286420106887817,0,4
77,1.030889868736267,0,4
78,0.6877987384796143,0,4
79,0.950636625289917,0,4
80,0.6738598346710205,0,4
81,0.6362810134887695,0,4
82,0.7001020312309265,0,4
83,0.7630186676979065,0,4
84,0.9408349990844727,0,4
85,0.9659909009933472,0,4
86,0.8134474158287048,0,4
87,0.6704292297363281,0,4
88,0.6850177049636841,0,4
89,0.7697153091430664,0,4
90,0.6693050265312195,0,4
91,0.6834261417388916,0,4
92,0.7367663383483887,0,4
93,0.6752347946166992,0,4
94,0.7055085897445679,0,4
95,0.6949796080589294,0,4
96,0.6698152422904968,0,4
97,0.6889182329177856,0,4
98,0.6864134669303894,0,4
99,0.677777111530304,0,4
100,0.6867202520370483,0,4
101,0.6022881269454956,0,4
102,0.6813806295394897,0,4
103,0.6078201532363892,0,4
104,0.7303279042243958,0,4
105,0.6441831588745117,0,4
106,0.6819642782211304,0,4
107,0.6569535136222839,0,4
108,0.6738738417625427,0,4
109,0.6341509819030762,0,4
110,0.6041749715805054,0,4
111,0.6681397557258606,0,4
112,0.9496336579322815,0,4
113,1.210384488105774,0,4
114,1.1327736377716064,0,4
115,0.8671925663948059,0,4
116,0.8036653399467468,0,4
117,0.7040261030197144,0,4
118,0.6575593948364258,0,4
119,0.6845053434371948,0,4
120,0.6649474501609802,0,4
121,0.672508955001831,0,4
122,0.7212160229682922,0,4
123,0.5774160027503967,0,4
124,1.1959742307662964,0,4
125,0.6170144081115723,0,4
126,0.8865461349487305,0,4
127,0.8430736064910889,0,4
128,0.7757350206375122,0,4
129,0.7169480323791504,0,4
130,0.6929966807365417,0,4
131,0.6786706447601318,0,4
132,0.6951090097427368,0,4
133,0.7027767300605774,0,4
134,0.7258127927780151,0,4
135,0.6470366716384888,0,4
136,0.6646894812583923,0,4
137,0.6944170594215393,0,4
138,0.696475625038147,0,4
139,0.7801367044448853,0,4
140,0.7938075065612793,0,4
141,0.6715721487998962,0,4
142,0.6941441297531128,0,4
143,0.6822710037231445,0,4
144,0.7024896740913391,0,4
145,0.8179490566253662,0,4
146,0.7690770626068115,0,4
147,0.7384209632873535,0,4
148,0.687982439994812,0,4
149,0.5832899808883667,0,4
150,1.917596459388733,0,4
151,1.0833392143249512,0,4
152,0.7966479659080505,0,4
153,0.6089300513267517,0,4
154,0.6370846033096313,0,4
155,0.711455225944519,0,4
156,0.6880442500114441,0,4
157,0.6913740038871765,0,4
158,0.577953577041626,0,4
159,0.5745395421981812,0,4
160,0.5116074681282043,0,4
161,1.0101345777511597,0,4
162,1.001012921333313,0,4
163,0.7498124837875366,0,4
164,0.6867836117744446,0,4
165,0.6766150593757629,0,4
166,0.6960164308547974,0,4
167,0.6742609739303589,0,4
168,0.6728212833404541,0,4
169,0.6683229804039001,0,4
170,0.6768044233322144,0,4
171,0.6640398502349854,0,4
172,0.6774736046791077,0,4
173,1.1601842641830444,0,4
174,0.6765145063400269,0,4
175,0.49434149265289307,0,4
176,0.6606132388114929,0,4
177,0.6654012799263,0,4
178,0.6466585397720337,0,4
179,0.668135404586792,0,4
180,0.6184815764427185,0,4
181,0.6090308427810669,0,4
182,0.6445559859275818,0,4
183,0.6947218179702759,0,4
184,0.6561496257781982,0,4
185,0.6569298505783081,0,4
186,0.6423159837722778,0,4
187,0.7339648604393005,0,4
188,0.6048675775527954,0,4
189,0.6121230125427246,0,4
190,0.6515662670135498,0,4
191,0.711627721786499,0,4
192,0.7878483533859253,0,4
193,0.7208733558654785,0,4
194,0.7626540660858154,0,4
195,0.6880209445953369,0,4
196,0.6115682125091553,0,4
197,0.6241228580474854,0,4
198,0.6863861083984375,0,4
199,0.6110819578170776,0,4
200,0.7182399034500122,0,4
