model,gold_auroc,gold_ap,gold_logloss,gold_brier,gold_ece,gold_f1,gold_accuracy,gold_pred_mean,gold_true_mean,n_eval_rows,n_positive,precision_at_5,recall_at_5,ndcg_at_5,precision_at_10,recall_at_10,ndcg_at_10,precision_at_20,recall_at_20,ndcg_at_20,episode_idx
ANIL,0.4444444444444445,0.636031506619742,1.1771790333261247,0.38946282119794456,0.4511372379082091,0.5,0.4117647058823529,0.5583698501919999,0.5294117647058824,17,9,0.6,0.3333333333333333,0.6843515475204854,0.5,0.5555555555555556,0.6259391255210975,0.5294117647058824,1.0,0.8603059911886747,0
ANIL,0.6666666666666666,0.9074938949938949,1.4646530280467374,0.3640715444378103,0.526010894231149,0.4,0.4375,0.34544393698161,0.75,16,12,1.0,0.4166666666666667,0.9999999999999999,0.8,0.6666666666666666,0.8701249883466594,0.75,1.0,0.9752554009722034,1
ANIL,0.5757575757575757,0.7681210500729218,0.7176685396610596,0.24796356776968942,0.22180558302823233,0.72,0.5882352941176471,0.73993160794763,0.6470588235294118,17,11,0.6,0.2727272727272727,0.7227265726449517,0.7,0.6363636363636364,0.7467045958894681,0.6470588235294118,1.0,0.9189607273046697,2
