iteration,meta_loss,n_valid_tasks,n_skipped,n_skipped_this_iteration,n_skipped_cumulative,outer_grad_norm,support_loss_before_mean,support_loss_after_mean,query_pred_mean,query_pred_std,collapse_flag
1,6.315578460693359,2,0,0,0,51252.31385463485,0.864804208278656,2.993332266807556,0.3947107405344291,0.44165584086483284,0
2,1.3788998126983643,2,0,0,0,974.6250459348279,18.892047882080078,0.782901257276535,0.264575178241905,0.09560154621030985,0
3,0.015160521492362022,2,0,0,0,16.775135375236665,12.596400260925293,2.4903825521469116,0.9849232107400894,0.002958828444617675,1
4,14.52597427368164,2,0,0,0,2235.210544584057,7.657461404800415,6.27593731880188,4.967109415541498e-07,8.876722524118746e-08,1
5,0.12587186694145203,2,0,0,0,222.07896774765283,1.336739182472229,1.160468339920044,0.88223444968462,0.03048997904456212,0
6,0.21148130297660828,2,0,0,0,244.81112068519022,6.649094104766846,0.9116953015327454,0.8100845804437995,0.034128382382225014,0
7,0.00012394403165671974,2,0,0,0,0.08182206999866236,9.776598453521729,5.234095335006714,0.9998760239074105,8.457151784508428e-06,1
8,7.056298727547983e-07,2,0,0,0,0.0004295394626216015,10.888921737670898,7.456841468811035,0.9999992917565739,1.4439232406878474e-07,1
9,2.572071622353178e-08,2,0,0,0,0.0,14.733051300048828,10.706366539001465,1.0,0.0,1
10,1.2957975803473687e-09,2,0,0,0,0.0,15.877102851867676,11.899890899658203,1.0,0.0,1
11,7.91898768781607e-11,2,0,0,0,0.0,17.72186279296875,13.536780834197998,1.0,0.0,1
12,5.311526826007329e-12,2,0,0,0,0.0,17.62868022918701,13.651392936706543,1.0,0.0,1
13,4.4382618240301763e-13,2,0,0,0,0.0,19.126152992248535,14.97511100769043,1.0,0.0,1
14,4.041755265974528e-14,2,0,0,0,0.0,23.213940620422363,18.36349058151245,1.0,0.0,1
15,4.67269833462629e-15,2,0,0,0,0.0,21.835536003112793,17.385730743408203,1.0,0.0,1
16,5.924570361383428e-16,2,0,0,0,0.0,23.057819366455078,18.44319248199463,1.0,0.0,1
17,9.830296455896946e-17,2,0,0,0,0.0,28.165109634399414,22.58344841003418,1.0,0.0,1
18,1.662085933974443e-17,2,0,0,0,0.0,26.724952697753906,21.497944831848145,1.0,0.0,1
19,2.9410141981526882e-18,2,0,0,0,0.0,27.487293243408203,22.201007843017578,1.0,0.0,1
