epoch,train_loss,val_loss,val_rmse,val_mae
1,0.8382589221000671,62.818634033203125,1.0,1.0
2,0.7545084953308105,37.82282257080078,1.0,1.0
3,0.7063682675361633,14.145051956176758,0.9999992847440069,0.9999992847442627
4,0.6676754951477051,0.0005212674732320011,0.0005211234058625335,0.0005211234092712402
5,0.6430739760398865,3.566302255678805e-13,0.0,0.0
6,0.5920785069465637,8.850028799718285e-21,0.0,0.0
7,0.5839526653289795,5.1097321133304074e-27,0.0,0.0
8,0.5506340861320496,5.002787509690527e-33,0.0,0.0
9,0.525467038154602,1.399619708764556e-38,0.0,0.0
10,0.4969726800918579,5.605193857299268e-44,0.0,0.0
11,0.4712927043437958,0.0,0.0,0.0
12,0.45706602931022644,0.0,0.0,0.0
13,0.4464375972747803,0.0,0.0,0.0
14,0.4277452230453491,0.0,0.0,0.0
15,0.40727686882019043,0.0,0.0,0.0
16,0.39698660373687744,0.0,0.0,0.0
17,0.37884676456451416,0.0,0.0,0.0
18,0.3567746877670288,0.0,0.0,0.0
19,0.34565332531929016,0.0,0.0,0.0
20,0.33085182309150696,0.0,0.0,0.0
21,0.3197377026081085,0.0,0.0,0.0
