epoch,train_loss,val_loss,val_rmse,val_mae
1,0.6916010975837708,13.78320598602295,0.5,0.25
2,0.5939865112304688,17.189603805541992,0.5,0.25
3,0.5009315609931946,19.986574172973633,0.5,0.25
4,0.45495057106018066,22.15473175048828,0.5,0.25
5,0.4034343659877777,23.729515075683594,0.5,0.25
6,0.3660317659378052,24.26497459411621,0.5,0.25
7,0.31654617190361023,24.235036849975586,0.5,0.25
8,0.28670981526374817,23.592693328857422,0.5,0.25
9,0.25388073921203613,22.352136611938477,0.5,0.25
10,0.23556983470916748,21.038002014160156,0.5,0.25
11,0.1968267410993576,19.53021240234375,0.5,0.25
