epoch,train_loss,val_loss,val_rmse,val_mae
1,0.5781531875459279,1.259688377380371,0.13051266787647622,0.07787306606769562
2,0.5113935078656991,0.5787240862846375,0.13005481889215909,0.07739614695310593
3,0.49199072362679663,0.251766175031662,0.0880434403176899,0.06247057765722275
4,0.48410674020461436,0.25447899103164673,0.09344461492095171,0.0700722336769104
5,0.4780019477099002,0.36615103483200073,0.2236390175437473,0.1714150309562683
6,0.47293024712693904,0.27232199907302856,0.12239701612049834,0.09030647575855255
7,0.46883629074418554,0.5193461775779724,0.3441567615272117,0.2852674126625061
8,0.46698488868898713,0.3134986162185669,0.17502715164110347,0.11791397631168365
9,0.4659592719621871,3.797055959701538,0.8945615005375642,0.8885287046432495
10,0.4625288409906428,0.26532813906669617,0.11337746036866023,0.08228177577257156
11,0.46404218601349845,7.532712459564209,0.9276252120192151,0.9216951131820679
12,0.46041617425615916,18.01557159423828,0.9280556212930796,0.922126829624176
13,0.45998184054392344,0.24470168352127075,0.0818919236131696,0.05671142041683197
14,0.4565475084921817,2.3167121410369873,0.8032806839316717,0.7898509502410889
15,0.45796196545409845,10.922958374023438,0.9280383124150372,0.9221097230911255
16,0.45736436260804314,0.49956029653549194,0.33200106764098936,0.28494784235954285
17,0.4587616497592947,3.5032479763031006,0.8665220095573642,0.8552043437957764
18,0.4558654397482709,0.2927866578102112,0.147857089676339,0.10844869166612625
19,0.4563428047109572,1.6895372867584229,0.6913183124029919,0.6468989849090576
20,0.4542918021028692,0.36000293493270874,0.22124865298480753,0.1690301150083542
21,0.4545292232272803,6.429810523986816,0.9183823972450583,0.9126219749450684
22,0.45319335053456367,4.22093391418457,0.8899806184479939,0.8838405013084412
23,0.4529060445697527,0.2730923593044281,0.12083488143416994,0.08408675342798233
24,0.4524971452009827,1.65744149684906,0.6977792338852494,0.6620044708251953
25,0.45347759064021287,0.25521984696388245,0.09396605629417122,0.0703352689743042
26,0.45244858660773213,0.27452802658081055,0.11919456574110507,0.09610683470964432
27,0.45166438820573646,4.123236656188965,0.8971359777056633,0.8897242546081543
28,0.4513927098065534,0.6715848445892334,0.433250463185005,0.3648558557033539
29,0.45493793406107536,0.24686719477176666,0.08380083888332907,0.06138858571648598
30,0.45209377740282175,1.3942458629608154,0.6570446561881257,0.6273798942565918
31,0.45129362433645864,0.25397372245788574,0.08906112197177977,0.058390893042087555
32,0.4514405716257246,0.2763693034648895,0.10188016363526178,0.05819046497344971
33,0.4507215660002547,0.2435448169708252,0.08015701722545673,0.052468135952949524
34,0.4509059241075002,1.0062248706817627,0.56787109375,0.5347084403038025
35,0.45016694438476956,3.7674143314361572,0.872455712536123,0.8630634546279907
36,0.4495303151980002,4.7653703689575195,0.9097555039572944,0.9038090705871582
37,0.45027647885733735,21.89853286743164,0.9280556212930796,0.922126829624176
38,0.4487539037486166,0.2429598867893219,0.08149375686875139,0.05224505066871643
39,0.449910640823627,0.8499447107315063,0.41953074847711747,0.29151615500450134
40,0.44812791095068094,9.095237731933594,0.9275508658966815,0.9216031432151794
41,0.4483290189429996,0.26388680934906006,0.09764049402924982,0.055687639862298965
42,0.4507269702012213,0.3264968991279602,0.18805301096802265,0.13694679737091064
43,0.44841633553600985,0.25299009680747986,0.09360332737736088,0.06815352290868759
44,0.44777338471371125,10.03250789642334,0.9279138652437765,0.9219844937324524
45,0.4502634991980404,0.2918822467327118,0.14165638487216362,0.10828585922718048
46,0.44915308922156083,0.4268020987510681,0.127043809047041,0.07444071024656296
47,0.4472935083708039,0.3833543658256531,0.12331979623395888,0.07151775062084198
48,0.44660698116701714,13.756132125854492,0.9280356791251501,0.9221055507659912
49,0.4465127874082629,7.828763961791992,0.9149541825668618,0.9087240695953369
50,0.4503211091930086,1.1360852718353271,0.5764740490974078,0.534237265586853
51,0.45044471100743333,1.147645115852356,0.5179599720943265,0.41474443674087524
52,0.4493101076029797,4.644807815551758,0.8857961552002271,0.8763789534568787
53,0.448927471676013,1.9871114492416382,0.7053257304020991,0.663848876953125
54,0.4463974435659096,0.33435046672821045,0.201363823804317,0.1352403312921524
55,0.44863093557017747,22.819149017333984,0.9280556212930796,0.922126829624176
56,0.4469822198590573,0.6446176767349243,0.3709024839898653,0.25703346729278564
57,0.4469677977511334,0.25877657532691956,0.09510717907208806,0.0541045218706131
58,0.446008342329289,0.7001180648803711,0.44795766539309945,0.4134754538536072
