model,gold_auroc,gold_ap,gold_logloss,gold_brier,gold_ece,gold_f1,gold_accuracy,gold_pred_mean,gold_true_mean,n_eval_rows,n_positive,precision_at_5,recall_at_5,ndcg_at_5,precision_at_10,recall_at_10,ndcg_at_10,precision_at_20,recall_at_20,ndcg_at_20,episode_idx
FOMAML,0.5507246376811594,0.8144636472972305,0.5928218984538843,0.2004744085163769,0.19029082100966885,0.8846153846153846,0.7931034482758621,0.6028126272661932,0.7931034482758621,29,23,0.8,0.17391304347826086,0.8678320410547231,0.9,0.391304347826087,0.844018353259616,0.85,0.7391304347826086,0.8284080079267314,0
FOMAML,0.520220588235294,0.8160150092425633,0.6170328282553906,0.21217004379135107,0.24117096974736174,0.8947368421052632,0.8095238095238095,0.5683528397764478,0.8095238095238095,42,34,1.0,0.14705882352941177,0.8157894736842104,0.8,0.23529411764705882,0.8157894736842105,0.9,0.5294117647058824,0.8157894736842104,1
FOMAML,0.5,0.6808510638297872,0.6441249965575697,0.22570801103806037,0.091733954054244,0.810126582278481,0.6808510638297872,0.5891171097755432,0.6808510638297872,47,32,1.0,0.15625,0.6808510638297871,1.0,0.3125,0.6808510638297872,1.0,0.625,0.6808510638297871,2
FOMAML,0.4714285714285714,0.7678881841672539,0.6157283485732157,0.21160342518853897,0.19633346796035767,0.875,0.7777777777777778,0.5814443098174201,0.7777777777777778,45,35,1.0,0.14285714285714285,0.7674418604651161,1.0,0.2857142857142857,0.7674418604651163,0.9,0.5142857142857142,0.7674418604651162,3
FOMAML,0.5360576923076923,0.7818743558781509,0.6054074401058804,0.2066669955779276,0.16295411306269023,0.8666666666666667,0.7647058823529411,0.6017517692902509,0.7647058823529411,34,26,0.6,0.11538461538461539,0.845804047897177,0.8,0.3076923076923077,0.8180214121362187,0.9,0.6923076923076923,0.7998093425811866,4
FOMAML,0.45652173913043476,0.7012359747545582,0.6328048289489522,0.22008782765566004,0.13244559057056904,0.8363636363636363,0.71875,0.586304409429431,0.71875,32,23,0.8,0.17391304347826086,0.6999999999999998,0.9,0.391304347826087,0.7,0.9,0.782608695652174,0.6999999999999998,5
FOMAML,0.5,0.775,0.6171267097968881,0.21229064396593245,0.19471939802169802,0.8732394366197183,0.775,0.580280601978302,0.775,40,31,1.0,0.16129032258064516,0.775,0.9,0.2903225806451613,0.775,0.95,0.6129032258064516,0.7749999999999999,6
FOMAML,0.548828125,0.8159370782726046,0.6128348314332067,0.21013249212380192,0.22479179799556737,0.8888888888888888,0.8,0.5752082020044327,0.8,40,32,0.8,0.125,0.8157894736842104,0.7,0.21875,0.8157894736842105,0.85,0.53125,0.8157894736842104,7
FOMAML,0.46,0.5488623779321454,0.6913155143433264,0.24892346391205564,0.05610456791791041,0.7246376811594203,0.5681818181818182,0.6242863860997286,0.5681818181818182,44,25,0.2,0.04,0.5476190476190477,0.2,0.08,0.5476190476190477,0.45,0.36,0.5476190476190476,8
FOMAML,0.5486111111111112,0.6560846560846563,0.6604380547242977,0.23381794269714345,0.01546362666196599,0.7714285714285715,0.627906976744186,0.6124433500822201,0.627906976744186,43,27,0.2,0.037037037037037035,0.7582293433927862,0.5,0.18518518518518517,0.7146677193773464,0.65,0.48148148148148145,0.6861122096220696,9
FOMAML,0.4714285714285714,0.7678881841672539,0.6157283485732157,0.21160342518853897,0.19633346796035767,0.875,0.7777777777777778,0.5814443098174201,0.7777777777777778,45,35,1.0,0.14285714285714285,0.7674418604651161,1.0,0.2857142857142857,0.7674418604651163,0.9,0.5142857142857142,0.7674418604651162,10
FOMAML,0.5413043478260869,0.7254117259552041,0.6316639587195818,0.21963627312017675,0.09017784306497285,0.8214285714285714,0.696969696969697,0.6067918539047241,0.696969696969697,33,23,1.0,0.21739130434782608,0.8563685082169032,1.0,0.43478260869565216,0.7939495675551683,0.7,0.6086956521739131,0.7530327121976073,11
FOMAML,0.5267857142857143,0.751357157372195,0.6175510725639228,0.21264531483093402,0.13616308099345156,0.8484848484848485,0.7368421052631579,0.6006790242697063,0.7368421052631579,38,28,1.0,0.17857142857142858,0.825071819043016,1.0,0.35714285714285715,0.7935537028436095,0.95,0.6785714285714286,0.7728929516677328,12
FOMAML,0.46296296296296297,0.6260001290489096,0.6546990820994767,0.23098188149515966,0.03197118781861803,0.782608695652174,0.6428571428571429,0.6108859550385248,0.6428571428571429,42,27,0.2,0.037037037037037035,0.6249999999999999,0.3,0.1111111111111111,0.625,0.55,0.4074074074074074,0.6249999999999999,13
FOMAML,0.5053418803418803,0.6013738105343324,0.6788747610782082,0.24285272738743852,0.027784510092301762,0.7428571428571429,0.5909090909090909,0.6186936010013927,0.5909090909090909,44,26,0.4,0.07692307692307693,0.7191430872412868,0.2,0.07692307692307693,0.668539000676684,0.5,0.38461538461538464,0.6353670168443043,14
FOMAML,0.5054347826086956,0.6015372880361439,0.6792328805943462,0.24303319604887172,0.026453550045306806,0.7419354838709677,0.5897435897435898,0.6161971397888966,0.5897435897435898,39,23,0.2,0.043478260869565216,0.7167829451172638,0.3,0.13043478260869565,0.6657536141277487,0.5,0.43478260869565216,0.6323028741287101,15
FOMAML,0.47058823529411764,0.6280751820919609,0.657174646535464,0.23217762219548063,0.04334289285371884,0.7816091954022989,0.6415094339622641,0.5981665411085453,0.6415094339622641,53,34,0.4,0.058823529411764705,0.6274509803921567,0.7,0.20588235294117646,0.6274509803921569,0.85,0.5,0.6274509803921567,16
