iteration,meta_loss,n_skipped,n_valid_tasks
1,5.108090877532959,0,4
2,2.3796865940093994,0,4
3,6.036849021911621,0,4
4,0.9172991514205933,0,4
5,5.273988246917725,0,4
6,3.8887152671813965,0,4
7,1.0352288484573364,0,4
8,2.802729606628418,0,4
9,0.746088981628418,0,4
10,3.042787790298462,0,4
11,3.1859912872314453,0,4
12,2.872070550918579,0,4
13,1.4239884614944458,0,4
14,1.2837365865707397,0,4
15,2.2348480224609375,0,4
16,1.107954740524292,0,4
17,1.050330400466919,0,4
18,1.4977084398269653,0,4
19,1.4140385389328003,0,4
20,0.7435526847839355,0,4
21,0.8422787189483643,0,4
22,1.0697858333587646,0,4
23,1.164218783378601,0,4
24,0.8594197034835815,0,4
25,0.7408767938613892,0,4
26,1.0595530271530151,0,4
27,0.9640281200408936,0,4
28,0.6887495517730713,0,4
29,0.6867085695266724,0,4
30,0.8579428195953369,0,4
31,1.1996753215789795,0,4
32,0.7392740845680237,0,4
33,0.7328593730926514,0,4
34,1.1078550815582275,0,4
35,1.0907237529754639,0,4
36,0.623497486114502,0,4
37,0.9192571043968201,0,4
38,0.8255735039710999,0,4
39,0.6696777939796448,0,4
40,0.6119226813316345,0,4
41,0.6792541146278381,0,4
42,0.7560871839523315,0,4
43,0.6761159896850586,0,4
44,0.6675138473510742,0,4
45,0.7787559032440186,0,4
46,0.8059839010238647,0,4
47,0.8414422273635864,0,4
48,0.6394239664077759,0,4
49,0.5784521102905273,0,4
50,0.6917492151260376,0,4
51,0.7550092935562134,0,4
52,0.692299485206604,0,4
53,0.6939406394958496,0,4
54,0.6915788054466248,0,4
55,0.6652582883834839,0,4
56,0.7206469774246216,0,4
57,0.8056678175926208,0,4
58,0.6509817838668823,0,4
59,0.6550983190536499,0,4
60,0.6522307991981506,0,4
61,0.7720855474472046,0,4
62,0.5947350263595581,0,4
63,0.7497490048408508,0,4
64,0.8288372755050659,0,4
65,0.8407607078552246,0,4
66,0.6896784901618958,0,4
67,0.6379004716873169,0,4
68,0.7848865985870361,0,4
69,1.0716642141342163,0,4
70,0.8652229309082031,0,4
71,0.7065402269363403,0,4
72,0.7830291986465454,0,4
73,0.7824854254722595,0,4
74,0.703966498374939,0,4
75,0.6706117391586304,0,4
76,0.7438450455665588,0,4
77,0.9030245542526245,0,4
78,0.7976517081260681,0,4
79,0.6607149839401245,0,4
80,0.5649169683456421,0,4
81,0.9232213497161865,0,4
82,0.8816600441932678,0,4
83,0.9508824348449707,0,4
84,0.7207649350166321,0,4
85,0.5864814519882202,0,4
86,0.7652732133865356,0,4
87,1.0880212783813477,0,4
88,1.0116009712219238,0,4
89,0.8413695096969604,0,4
90,0.5791231989860535,0,4
91,0.701001763343811,0,4
92,0.6993356943130493,0,4
93,0.7163676023483276,0,4
94,0.5879160165786743,0,4
95,0.7819852828979492,0,4
96,0.6222078800201416,0,4
97,0.834130048751831,0,4
98,0.6970120072364807,0,4
99,0.7370200157165527,0,4
100,0.7620598673820496,0,4
101,0.7839275598526001,0,4
102,0.6572140455245972,0,4
103,0.583132803440094,0,4
104,0.6790691018104553,0,4
105,0.5808746814727783,0,4
106,0.6480770707130432,0,4
107,0.6552056670188904,0,4
108,0.6430783867835999,0,4
109,0.567266047000885,0,4
110,0.5680090188980103,0,4
111,0.6722230315208435,0,4
112,0.6248849630355835,0,4
113,0.749662458896637,0,4
114,0.7623049020767212,0,4
115,0.5607579946517944,0,4
116,0.8785896301269531,0,4
117,0.8365715742111206,0,4
118,0.9374938011169434,0,4
119,0.7130590081214905,0,4
120,0.6192684769630432,0,4
121,0.7121691107749939,0,4
122,0.8678730726242065,0,4
123,0.6182101964950562,0,4
124,0.6707010269165039,0,4
125,0.5634899735450745,0,4
126,0.6654917001724243,0,4
127,0.6213669180870056,0,4
