feature,importance
cat__fin_closing_date_2021-12-31,6.955184e-05
cat__nn_contract_type_Basic Terms Agreement,6.810117e-05
num__fin_interest_coverage_ratio_missing_flag,6.685736e-05
num__news_max_relevance_score,6.610075e-05
cat__contract_commodity_Shipper Boxes,6.599682e-05
num__missingindicator_LPI_Score,6.532873e-05
cat__payment_terms_F060 Invoice Date + 60 days,6.4714775e-05
num__news_row_missing_pct,6.441971e-05
num__Earnings_per_share_DKK,6.370788e-05
cat__incoterms_EXW Ex works,6.347417e-05
cat__fin_moodys_company_name_Novartis Pharma AG,6.3249085e-05
"cat__supplier_sector_Chemicals, Petroleum, Rubber & Plastic",5.8937043e-05
num__esg_below_industry_min,5.8855694e-05
num__esg_industry_min,5.8668997e-05
cat__payment_terms_F010 Invoice Date + 10 days,5.8119385e-05
num__fin_Net_assets_turnover,5.6816312e-05
cat__fin_risk_level_Do not source,5.468172e-05
cat__Risk level_Do not source,5.3193828e-05
num__fin_Cash_ratio,5.2937896e-05
num__years_to_expiry_capped,5.2087962e-05
num__vol_shock_ratio,4.7965408e-05
num__fin_ebit_margin,4.7264984e-05
cat__department_Packaging Material,4.6947174e-05
cat__fin_Implied_rating - original_A1,4.458601e-05
cat__fin_moodys_company_name_Smurfit Westrock Danmark A/S,4.4532913e-05
cat__company_country_clean_Brazil,4.3877608e-05
cat__fin_moodys_company_name_Zirq Cables AS,4.2463227e-05
cat__contract_commodity_Management Consulting,4.1904565e-05
cat__contract_currency_code_DKK,4.0550523e-05
cat__contract_commodity_Road Transportation,4.0397437e-05
cat__contract_commodity_Fuel,3.9284983e-05
cat__contract_commodity_4PL,3.838728e-05
cat__contract_commodity_Cleaning Unclassified,3.824439e-05
cat__fin_implied_rating_B,3.663925e-05
cat__contract_type_Distribution,3.5537243e-05
cat__contract_commodity_Sterilization,3.5252542e-05
num__fin_roa_net_income,3.49546e-05
cat__fin_moodys_company_name_Enestia Belgium,3.473366e-05
cat__nn_contract_type_Other,3.4018514e-05
cat__fin_closing_date_2025-12-31,3.340816e-05
num__fin_short_term_liabilities_equity_ratio,3.310217e-05
cat__expiry_pressure_bucket_3_to_5y,3.298914e-05
num__missingindicator_contract_value,3.2861117e-05
cat__fin_moodys_company_name_F.I.S. Fabbrica Italiana Sintetici S.P.A.,3.244009e-05
num__price_trend_slope,3.234233e-05
num__fin_interest_coverage_ratio,3.2253913e-05
cat__fin_moodys_company_name_Agilent Technologies Denmark ApS,3.2213284e-05
cat__company_country_clean_Sweden,3.182563e-05
cat__nn_contract_type_Service Agreement,3.1545937e-05
num__avg_closing_price,3.050305e-05
num__esg_industry_max,3.019831e-05
cat__nn_contract_type_Freight Forwarder Agreement,3.0146097e-05
cat__moodys_risk_rating_Take caution,3.0140984e-05
cat__fin_Status_Dissolved,2.9346269e-05
num__market_flag_negative_eps,2.86543e-05
cat__department_Devices & Needles,2.718899e-05
cat__Current_market_capitalisation_DKK_85.602.561,2.7186079e-05
cat__supplier_sector_Wholesale,2.6884267e-05
cat__contract_currency_code_CHF,2.6076612e-05
cat__contract_type_Production,2.5959205e-05
cat__company_country_SWEDEN,2.5765841e-05
num__fin_profit_margin,2.5467756e-05
cat__incoterms_DDP Delivered duty paid,2.524277e-05
num__missingindicator_fin_Cash_ratio,2.5083373e-05
"cat__fin_moodys_company_name_Cytiva, Filial af Cytiva Europe GmbH, Tyskland",2.4151219e-05
"cat__team_Quality, Production Services & Supplies",2.3587636e-05
cat__fin_moodys_company_name_Linde Gas A/S,2.251969e-05
cat__company_country_BRAZIL,2.1675942e-05
cat__fin_moodys_company_name_Deloitte Statsautoriseret Revisionspartnerselskab,2.1159127e-05
cat__contract_currency_code_USD,2.0681768e-05
cat__fin_moodys_company_name_SPS Medical,2.034836e-05
cat__payment_terms_L030 Current Month + 30 days,2.0314419e-05
cat__fin_moodys_company_name_Merck Life Science A/S,1.9872596e-05
num__fin_financial_risk_score,1.984068e-05
cat__contract_commodity_Waste Management,1.978032e-05
cat__department_from_cost_center_Bioprocessing & Raw Materials,1.9528625e-05
num__contract_value,1.9505322e-05
num__price_volatility_score,1.8669047e-05
cat__fin_implied_rating_A,1.8577528e-05
cat__incoterms_FCA Free carrier,1.7989903e-05
cat__nn_contract_type_Distributor Agreement,1.7058452e-05
"cat__supplier_sector_Industrial, Electric & Electronic Machinery",1.6666521e-05
cat__fin_closing_date_2025-03-31,1.6643658e-05
num__missingindicator_fin_EBITDA_margin,1.6577422e-05
cat__fin_moodys_company_name_Ypsomed AG,1.6487982e-05
num__fin_flag_interest_coverage_stress,1.6111171e-05
cat__fin_moodys_company_name_W. R. Grace & Co.-Conn.,1.5960859e-05
cat__fin_Implied_rating - original_A3,1.5875223e-05
cat__fin_moodys_company_name_Lonza Sales AG,1.5743262e-05
cat__contract_commodity_Outsourced Product Services,1.5394877e-05
cat__fin_Implied_rating - original_Baa2,1.4150915e-05
cat__expiry_pressure_bucket_within_1y,1.3743427e-05
cat__contract_currency_code_EUR,1.358111e-05
cat__contract_commodity_Cleaning Equipment (GxP),1.3475011e-05
cat__department_Drug Substance Outsourcing,1.3384888e-05
cat__fin_moodys_company_name_Synoptik A/S,1.3274613e-05
cat__contract_currency_code_SEK,1.3251509e-05
cat__unit_GSOD,1.308257e-05
cat__payment_terms_F045 Invoice Date + 45 days,1.2671792e-05
cat__team_Raw Materials & Energy,1.2595454e-05
cat__company_country_UNITED STATES,1.2570749e-05
cat__supplier_sector_Retail,1.2253422e-05
cat__fin_Implied_rating - original_Aa2,1.2222334e-05
num__fin_flag_long_term_liab_equity_high,1.2204283e-05
cat__fin_moodys_company_name_Kalundborg Forsyning A/S,1.21316025e-05
cat__contract_type_Facility Management & Engineering,1.2102268e-05
cat__fin_moodys_company_name_Becton Dickinson Denmark A/S,1.2016248e-05
cat__contract_commodity_Personal Safety (PPE),1.20108225e-05
cat__fin_Implied_rating - original_Ba1,1.12503785e-05
cat__contract_commodity_Warehouse Operations - Inbound,1.07478345e-05
cat__expiry_pressure_bucket_5y_plus,1.0691525e-05
cat__contract_commodity_Excipients,1.0520659e-05
num__contract_value_dkk,1.0186543e-05
cat__expiry_pressure_bucket_1_to_3y,1.0054385e-05
cat__fin_moodys_company_name_Gerresheimer Horsovsky Tyn spol. s r.o.,9.967261e-06
cat__supplier_sector_Utilities,9.742212e-06
cat__fin_moodys_company_name_Kalundborg Bioenergi ApS,9.699744e-06
cat__supplier_sector_Waste Management & Treatment,9.656756e-06
cat__team_Aseptic Production,9.4569605e-06
cat__fin_moodys_company_name_Brenntag Nordic A/S,9.399995e-06
cat__incoterms_DAT Del.at Terminal-incl.unloading,9.237823e-06
cat__fin_implied_rating_Aaa,9.088933e-06
cat__fin_moodys_company_name_Sartorius Stedim UK Limited,9.060828e-06
"cat__contract_commodity_Glass (Syringes, Vials, Cartridges)",8.67235e-06
cat__contract_commodity_Moulding Tools Unclassified,8.5998745e-06
num__fin_flag_low_solvency,8.556775e-06
cat__contract_commodity_Clothing and Personal Safety Unclassified,8.50269e-06
cat__contract_commodity_Ocean Transportation,8.493705e-06
