iteration,meta_loss,n_skipped,n_valid_tasks
1,2.6331067085266113,0,4
2,1.7889416217803955,0,4
3,6.188869476318359,0,4
4,14.665914535522461,0,4
5,0.7681572437286377,0,4
6,0.9717472195625305,0,4
7,1.0175535678863525,0,4
8,1.8536797761917114,0,4
9,3.7894062995910645,0,4
10,3.4838056564331055,0,4
11,1.343802571296692,0,4
12,1.4969736337661743,0,4
13,2.086432456970215,0,4
14,1.057559847831726,0,4
15,3.4680991172790527,0,4
16,3.209390163421631,0,4
17,1.37931489944458,0,4
18,2.4896206855773926,0,4
19,1.109487771987915,0,4
20,2.281656265258789,0,4
21,1.629849910736084,0,4
22,2.8216590881347656,0,4
23,1.966813087463379,0,4
24,2.97231388092041,0,4
25,1.1584008932113647,0,4
26,1.9950339794158936,0,4
27,1.4934146404266357,0,4
28,2.3052406311035156,0,4
29,1.4365320205688477,0,4
30,1.9551923274993896,0,4
31,2.7042601108551025,0,4
32,1.0945394039154053,0,4
33,0.7306041717529297,0,4
34,3.5857293605804443,0,4
35,2.830601692199707,0,4
36,1.6710349321365356,0,4
37,1.107129454612732,0,4
38,2.6515722274780273,0,4
39,1.9933141469955444,0,4
40,1.9496469497680664,0,4
41,1.018627405166626,0,4
42,0.9236661195755005,0,4
43,2.032062530517578,0,4
44,0.8299168944358826,0,4
45,1.0534632205963135,0,4
46,0.8912588953971863,0,4
47,1.2577533721923828,0,4
48,1.940108299255371,0,4
49,2.3462257385253906,0,4
50,1.689708948135376,0,4
51,1.513612151145935,0,4
52,1.2220652103424072,0,4
53,1.777571201324463,0,4
54,0.9811534881591797,0,4
55,1.0795468091964722,0,4
56,1.489905834197998,0,4
57,0.9282493591308594,0,4
58,1.5571415424346924,0,4
59,0.8395952582359314,0,4
60,0.5246443748474121,0,4
61,2.399847984313965,0,4
62,1.9471043348312378,0,4
63,1.3735005855560303,0,4
64,1.8270888328552246,0,4
65,0.9463235139846802,0,4
66,1.3289835453033447,0,4
67,1.5465654134750366,0,4
68,1.486145257949829,0,4
69,0.6555320024490356,0,4
70,1.667982816696167,0,4
71,1.1034108400344849,0,4
72,1.123225450515747,0,4
73,1.026452898979187,0,4
74,0.8105913996696472,0,4
75,2.6274616718292236,0,4
76,2.2640273571014404,0,4
77,1.0572700500488281,0,4
78,1.7162617444992065,0,4
79,1.0877056121826172,0,4
80,0.5812644958496094,0,4
81,1.158013105392456,0,4
82,2.341171979904175,0,4
83,1.353469729423523,0,4
84,1.5711039304733276,0,4
85,0.7898280024528503,0,4
86,1.822169303894043,0,4
87,1.7926645278930664,0,4
88,2.779411554336548,0,4
89,1.2945640087127686,0,4
90,1.5694403648376465,0,4
91,1.0601856708526611,0,4
92,1.2614412307739258,0,4
93,0.6406607031822205,0,4
94,1.6437528133392334,0,4
95,1.6986414194107056,0,4
96,1.9185572862625122,0,4
97,1.6312990188598633,0,4
98,1.886290192604065,0,4
99,1.2132748365402222,0,4
100,1.2591450214385986,0,4
101,0.4334302842617035,0,4
102,2.674771547317505,0,4
103,2.3807528018951416,0,4
104,2.641085624694824,0,4
105,1.2596476078033447,0,4
106,1.0721698999404907,0,4
107,1.1613622903823853,0,4
108,0.9846609830856323,0,4
109,1.351991891860962,0,4
110,0.660297155380249,0,4
111,1.0844042301177979,0,4
112,1.048736810684204,0,4
113,0.8655030727386475,0,4
114,0.9684354662895203,0,4
115,0.5667040944099426,0,4
116,1.0318111181259155,0,4
117,1.2775509357452393,0,4
118,0.8234931230545044,0,4
119,0.9827461242675781,0,4
120,0.8950337171554565,0,4
121,1.0090821981430054,0,4
122,1.155603289604187,0,4
123,1.0985006093978882,0,4
124,0.8933837413787842,0,4
125,1.0006709098815918,0,4
126,0.8236491084098816,0,4
127,0.691338300704956,0,4
128,0.7344205975532532,0,4
129,0.7714373469352722,0,4
130,0.9004628658294678,0,4
131,0.8392436504364014,0,4
132,0.8510349988937378,0,4
133,1.0799740552902222,0,4
134,0.9874343276023865,0,4
