iteration,meta_loss,n_valid_tasks,n_skipped,n_skipped_this_iteration,n_skipped_cumulative,outer_grad_norm,support_loss_before_mean,support_loss_after_mean,query_pred_mean,query_pred_std,collapse_flag
1,1.4524887800216675,2,0,0,0,934.1144681590271,1.6093575656414032,1.0865515321493149,0.5171361720542712,0.4377454588006417,0
2,0.6590420007705688,2,0,0,0,206.5892188245198,2.131625175476074,1.6087296605110168,0.9544800348855831,0.013330413116317488,0
3,4.884986400604248,2,0,0,0,1006.18408875312,3.1676608324050903,2.685336112976074,0.002311144019975992,0.0004964561180904589,1
4,0.7295183539390564,2,0,0,0,398.91594812219216,0.8728823363780975,0.7140917181968689,0.48127694648725017,0.050735013088537284,0
5,1.901174545288086,2,0,0,0,249.91987384894279,7.175764322280884,6.422121524810791,0.9999508066424008,1.3024257513771955e-05,1
6,2.319739580154419,2,0,0,0,264.28456338971324,6.272916078567505,5.693830728530884,0.9999882104220214,3.3317813562432002e-06,1
7,1.3525071144104004,2,0,0,0,259.0121664751689,3.789057731628418,3.2189078330993652,0.998539251309854,0.0002624940991839017,1
8,0.8913447260856628,2,0,0,0,309.49436693412565,0.6643167436122894,0.6833788454532623,0.3638660322736811,0.04823349334547447,0
9,0.618690013885498,2,0,0,0,239.0155993413624,0.7578038573265076,0.6824600100517273,0.5586056593391631,0.05786499162236992,0
10,0.46088743209838867,2,0,0,0,15.500400679621272,1.5097878575325012,1.0711398124694824,0.7947857801256508,0.03908873382238596,0
11,1.4137153625488281,2,0,0,0,209.06188295843359,3.889236092567444,3.4252902269363403,0.9991363579476321,0.00022442262407152232,1
12,1.6799169778823853,2,0,0,0,204.24853662242526,4.551568984985352,4.123105764389038,0.9997781344034053,6.194720108928689e-05,1
13,1.2991046905517578,2,0,0,0,201.02854066454273,3.6597827672958374,3.2381964921951294,0.9986308857246682,0.000431263429192725,1
14,0.523562490940094,2,0,0,0,119.26061836320127,2.1656274795532227,1.67812979221344,0.9308807644350775,0.02112297113544608,0
