iteration,meta_loss,n_skipped,n_valid_tasks
1,18.35378646850586,0,4
2,1.1358948945999146,0,4
3,5.849738121032715,0,4
4,2.1248722076416016,0,4
5,0.8469150066375732,0,4
6,1.1710188388824463,0,4
7,1.117496371269226,0,4
8,0.7936269640922546,0,4
9,0.6704136729240417,0,4
10,1.0239734649658203,0,4
11,0.7168550491333008,0,4
12,0.8681223392486572,0,4
13,0.8477513790130615,0,4
14,0.8551754355430603,0,4
15,1.0685032606124878,0,4
16,0.7740219831466675,0,4
17,0.8044263124465942,0,4
18,1.054916262626648,0,4
19,0.755734920501709,0,4
20,0.6898201704025269,0,4
21,0.7630724310874939,0,4
22,0.7605348229408264,0,4
23,0.706130862236023,0,4
24,0.7872269153594971,0,4
25,0.6853838562965393,0,4
26,0.835436224937439,0,4
27,0.9361795783042908,0,4
28,0.7921050786972046,0,4
29,0.59184730052948,0,4
30,0.8886557817459106,0,4
31,1.0638084411621094,0,4
32,1.0650298595428467,0,4
33,0.6672146320343018,0,4
34,0.8430113792419434,0,4
35,1.095569133758545,0,4
36,0.848767101764679,0,4
37,0.5696719288825989,0,4
38,0.9420738816261292,0,4
39,1.1959730386734009,0,4
40,0.8785017728805542,0,4
41,0.8229646682739258,0,4
42,0.6307206749916077,0,4
43,0.714286744594574,0,4
44,0.8324695229530334,0,4
45,0.7463839054107666,0,4
46,0.6339646577835083,0,4
47,0.7801607251167297,0,4
48,0.6706627607345581,0,4
49,0.5697782039642334,0,4
50,0.6335839033126831,0,4
51,0.7186925411224365,0,4
52,0.48014071583747864,0,4
53,0.7720792889595032,0,4
54,1.0577869415283203,0,4
55,0.6734189391136169,0,4
56,0.7640091776847839,0,4
57,1.1837621927261353,0,4
58,0.974567711353302,0,4
59,0.7009096145629883,0,4
60,0.5632662773132324,0,4
61,0.6917434334754944,0,4
62,0.5952713489532471,0,4
63,0.5994989275932312,0,4
64,0.7561516761779785,0,4
65,0.9368019104003906,0,4
66,0.9714446067810059,0,4
67,0.7644388675689697,0,4
68,0.5465725064277649,0,4
69,0.6520025134086609,0,4
70,0.9409176111221313,0,4
71,1.3102662563323975,0,4
