iteration,meta_loss,n_valid_tasks,n_skipped,n_skipped_this_iteration,n_skipped_cumulative
1,0.7845673561096191,4,0,0,0
2,0.9648622870445251,4,0,0,0
3,1.3466109037399292,4,0,0,0
4,0.7025002241134644,4,0,0,0
5,1.828818678855896,4,0,0,0
6,0.6831117868423462,4,0,0,0
7,0.9074960947036743,4,0,0,0
8,0.7177997827529907,4,0,0,0
9,0.7204667329788208,4,0,0,0
10,0.7378215789794922,4,0,0,0
11,0.7084715962409973,4,0,0,0
12,0.63401859998703,4,0,0,0
13,0.6879481673240662,4,0,0,0
14,0.9460499286651611,4,0,0,0
15,0.6462076902389526,4,0,0,0
16,0.5850548148155212,4,0,0,0
17,0.6415867209434509,4,0,0,0
18,0.6162535548210144,4,0,0,0
19,0.7632007598876953,4,0,0,0
20,0.6581710577011108,4,0,0,0
21,0.5944746136665344,4,0,0,0
22,0.622054398059845,4,0,0,0
23,1.5540766716003418,4,0,0,0
24,1.036895990371704,4,0,0,0
25,0.6414540410041809,4,0,0,0
26,0.7794740200042725,4,0,0,0
27,0.5693257451057434,4,0,0,0
28,0.7188820242881775,4,0,0,0
29,0.5968521237373352,4,0,0,0
30,0.581974446773529,4,0,0,0
31,0.8451439142227173,4,0,0,0
32,0.47508543729782104,4,0,0,0
33,0.7215035557746887,4,0,0,0
34,0.5688408017158508,4,0,0,0
35,0.991011917591095,4,0,0,0
36,0.5236160159111023,4,0,0,0
37,1.3722091913223267,4,0,0,0
38,0.566102921962738,4,0,0,0
39,0.490568071603775,4,0,0,0
40,0.7136620283126831,4,0,0,0
41,0.9322729110717773,4,0,0,0
42,0.5446210503578186,4,0,0,0
43,0.5385763049125671,4,0,0,0
44,0.664131224155426,4,0,0,0
45,0.4809057116508484,4,0,0,0
46,0.8865646719932556,4,0,0,0
47,0.5581657290458679,4,0,0,0
48,0.699030876159668,4,0,0,0
49,0.5447947382926941,4,0,0,0
50,0.5445173978805542,4,0,0,0
51,0.41011354327201843,4,0,0,0
52,0.7781421542167664,4,0,0,0
53,0.4199582636356354,4,0,0,0
54,0.5507906675338745,4,0,0,0
55,0.7738939523696899,4,0,0,0
56,0.3722617030143738,4,0,0,0
57,0.5842140913009644,4,0,0,0
58,0.6811010241508484,4,0,0,0
59,0.7658591866493225,4,0,0,0
60,0.5261344313621521,4,0,0,0
61,0.40829792618751526,4,0,0,0
62,0.4990435540676117,4,0,0,0
63,1.1570180654525757,4,0,0,0
64,0.5449798703193665,4,0,0,0
65,0.6468168497085571,4,0,0,0
66,0.4496043920516968,4,0,0,0
67,0.6286565661430359,4,0,0,0
68,0.7767218947410583,4,0,0,0
69,1.1205074787139893,4,0,0,0
70,0.5495511889457703,4,0,0,0
71,0.530632495880127,4,0,0,0
72,0.542960524559021,4,0,0,0
73,0.43213799595832825,4,0,0,0
74,0.6577773690223694,4,0,0,0
75,0.5763819813728333,4,0,0,0
76,0.4328067898750305,4,0,0,0
77,0.5724067091941833,4,0,0,0
78,0.5717902183532715,4,0,0,0
79,0.6132159233093262,4,0,0,0
80,0.47834256291389465,4,0,0,0
81,0.7351093292236328,4,0,0,0
82,0.41016674041748047,4,0,0,0
83,0.5496435761451721,4,0,0,0
84,0.4816354513168335,4,0,0,0
85,0.6011897921562195,4,0,0,0
86,0.46733930706977844,4,0,0,0
87,0.404947966337204,4,0,0,0
88,0.4496784210205078,4,0,0,0
89,0.5788032412528992,4,0,0,0
90,0.5356365442276001,4,0,0,0
91,0.3347630500793457,4,0,0,0
92,0.9955518841743469,4,0,0,0
93,0.5376266837120056,4,0,0,0
94,0.4422917068004608,4,0,0,0
95,0.38460496068000793,4,0,0,0
96,0.46601638197898865,4,0,0,0
97,0.6605010628700256,4,0,0,0
98,0.5258007049560547,4,0,0,0
99,0.4864657521247864,4,0,0,0
100,0.5318133234977722,4,0,0,0
101,0.49752774834632874,4,0,0,0
102,0.6218475103378296,4,0,0,0
103,0.4394553005695343,4,0,0,0
104,0.38740167021751404,4,0,0,0
105,0.4226263165473938,4,0,0,0
106,0.46645572781562805,4,0,0,0
107,0.43866223096847534,4,0,0,0
108,0.3685549795627594,4,0,0,0
109,0.4205268919467926,4,0,0,0
110,0.544676661491394,4,0,0,0
111,0.42392560839653015,4,0,0,0
112,0.6231696009635925,4,0,0,0
113,0.5198671221733093,4,0,0,0
114,0.5793996453285217,4,0,0,0
115,0.35296431183815,4,0,0,0
116,0.5766608119010925,4,0,0,0
117,0.5530385375022888,4,0,0,0
118,0.6761490106582642,4,0,0,0
119,0.3920323848724365,4,0,0,0
120,0.4651119112968445,4,0,0,0
121,0.33743512630462646,4,0,0,0
122,0.4469447135925293,4,0,0,0
123,0.3348311185836792,4,0,0,0
124,0.592951774597168,4,0,0,0
125,0.41355249285697937,4,0,0,0
126,0.4200170636177063,4,0,0,0
127,0.6239297986030579,4,0,0,0
128,0.5868724584579468,4,0,0,0
129,0.6631247997283936,4,0,0,0
130,0.4175597131252289,4,0,0,0
131,0.3607093393802643,4,0,0,0
132,0.41638416051864624,4,0,0,0
133,0.6232117414474487,4,0,0,0
134,0.575218141078949,4,0,0,0
135,0.34094464778900146,4,0,0,0
136,0.5045127272605896,4,0,0,0
137,0.3619786500930786,4,0,0,0
138,0.4882510006427765,4,0,0,0
139,0.40480709075927734,4,0,0,0
140,0.4447310268878937,4,0,0,0
141,0.3214048445224762,4,0,0,0
142,0.6392819881439209,4,0,0,0
143,0.3600035607814789,4,0,0,0
144,0.542074978351593,4,0,0,0
145,0.401386559009552,4,0,0,0
146,0.39949262142181396,4,0,0,0
147,0.5602241158485413,4,0,0,0
148,0.5440568923950195,4,0,0,0
149,0.3971651494503021,4,0,0,0
150,0.41484636068344116,4,0,0,0
151,0.4738166928291321,4,0,0,0
152,0.8221526145935059,4,0,0,0
153,0.4723793864250183,4,0,0,0
154,0.3549300730228424,4,0,0,0
155,0.4256463944911957,4,0,0,0
156,0.47014930844306946,4,0,0,0
157,0.5083396434783936,4,0,0,0
158,0.48118916153907776,4,0,0,0
159,0.4044937491416931,4,0,0,0
160,0.5304332971572876,4,0,0,0
161,0.38546323776245117,4,0,0,0
162,0.38414570689201355,4,0,0,0
163,0.8066633343696594,4,0,0,0
164,0.8050759434700012,4,0,0,0
165,0.4812765419483185,4,0,0,0
166,0.3789111375808716,4,0,0,0
