iteration,meta_loss,n_skipped,n_valid_tasks
1,2.831704616546631,0,4
2,2.502967357635498,0,4
3,6.097390174865723,0,4
4,4.780141830444336,0,4
5,1.367952823638916,0,4
6,2.7824718952178955,0,4
7,1.8256958723068237,0,4
8,2.626875400543213,0,4
9,1.9459108114242554,0,4
10,1.6508122682571411,0,4
11,1.199390172958374,0,4
12,1.4801033735275269,0,4
13,0.8065505027770996,0,4
14,0.85295170545578,0,4
15,0.8811372518539429,0,4
16,0.7455878853797913,0,4
17,0.8029047250747681,0,4
18,1.238221526145935,0,4
19,0.6905503273010254,0,4
20,0.8351528644561768,0,4
21,0.7346214056015015,0,4
22,0.9456105828285217,0,4
23,1.127058982849121,0,4
24,0.676605224609375,0,4
25,1.605168342590332,0,4
26,1.5389320850372314,0,4
27,1.1795756816864014,0,4
28,0.9193029403686523,0,4
29,0.6825463175773621,0,4
30,0.8667875528335571,0,4
31,0.6568864583969116,0,4
32,0.723846971988678,0,4
33,0.7063022255897522,0,4
34,0.6968622207641602,0,4
35,0.8983042240142822,0,4
36,1.1044423580169678,0,4
37,0.712102472782135,0,4
38,1.3556475639343262,0,4
39,1.8857814073562622,0,4
40,1.2461718320846558,0,4
41,0.9143718481063843,0,4
42,0.6889039278030396,0,4
43,0.6728254556655884,0,4
44,0.6968682408332825,0,4
45,0.7312241792678833,0,4
46,0.6340556144714355,0,4
47,0.8797696828842163,0,4
48,0.7274646759033203,0,4
49,0.6576452255249023,0,4
50,0.6889159083366394,0,4
51,0.7570046186447144,0,4
52,0.778266966342926,0,4
53,0.7559126019477844,0,4
54,0.7058016061782837,0,4
55,0.8132476210594177,0,4
56,0.7720140218734741,0,4
57,0.6230512857437134,0,4
58,0.9669263958930969,0,4
59,0.9484103322029114,0,4
60,0.8923903703689575,0,4
61,0.8597875833511353,0,4
62,0.7021256685256958,0,4
63,0.7251272201538086,0,4
64,0.744780421257019,0,4
65,0.6846965551376343,0,4
66,0.7174844741821289,0,4
67,1.2874882221221924,0,4
68,0.9626710414886475,0,4
69,0.6850202083587646,0,4
70,0.6996961236000061,0,4
71,1.0791724920272827,0,4
72,1.1522599458694458,0,4
73,1.305566430091858,0,4
74,0.6797781586647034,0,4
75,0.7032300233840942,0,4
76,0.824089527130127,0,4
77,1.1242846250534058,0,4
78,1.1287908554077148,0,4
79,1.2235530614852905,0,4
80,0.9593795537948608,0,4
81,0.8282867670059204,0,4
82,0.8067094087600708,0,4
83,0.8436098098754883,0,4
84,0.884655237197876,0,4
85,0.553471565246582,0,4
86,0.6660690903663635,0,4
87,0.7698820233345032,0,4
88,0.5870356559753418,0,4
89,0.7370460033416748,0,4
90,0.6333550214767456,0,4
91,0.665357232093811,0,4
92,0.9017224907875061,0,4
93,0.6255369186401367,0,4
94,0.7658436894416809,0,4
95,0.7234432697296143,0,4
96,0.6353000998497009,0,4
97,0.820669949054718,0,4
98,0.7307602167129517,0,4
99,0.8353918790817261,0,4
100,0.734009325504303,0,4
101,0.553555965423584,0,4
102,0.9665066003799438,0,4
103,0.8166516423225403,0,4
104,0.8905492424964905,0,4
105,0.7925933003425598,0,4
106,0.9678487181663513,0,4
107,0.8815597295761108,0,4
108,0.776558518409729,0,4
109,0.6675965785980225,0,4
110,0.6835708022117615,0,4
111,0.7504371404647827,0,4
112,0.7079074382781982,0,4
113,0.7185333967208862,0,4
114,0.7238227128982544,0,4
115,0.8218974471092224,0,4
116,0.5985863208770752,0,4
117,0.6912913918495178,0,4
118,0.7008515000343323,0,4
119,0.6893754005432129,0,4
120,0.6710320711135864,0,4
121,0.7104010581970215,0,4
122,0.7071101665496826,0,4
123,0.6390019655227661,0,4
124,0.6745320558547974,0,4
125,0.6173474788665771,0,4
126,0.6801702976226807,0,4
127,0.6559662818908691,0,4
128,0.8641884922981262,0,4
129,1.0058611631393433,0,4
130,0.7795403003692627,0,4
131,0.7294546365737915,0,4
132,0.7081352472305298,0,4
133,0.6727561950683594,0,4
134,0.875656247138977,0,4
135,0.8514282703399658,0,4
136,0.6839168667793274,0,4
137,0.8053059577941895,0,4
138,0.5681354999542236,0,4
139,0.5103837847709656,0,4
140,1.0205938816070557,0,4
141,0.8314471244812012,0,4
142,0.9357419013977051,0,4
143,0.7029227018356323,0,4
144,0.9054223299026489,0,4
145,1.176525592803955,0,4
146,1.0764713287353516,0,4
147,0.7372799515724182,0,4
148,0.671951413154602,0,4
149,0.6178359985351562,0,4
150,0.7358125448226929,0,4
151,0.6599702835083008,0,4
152,0.682069718837738,0,4
153,0.6348447799682617,0,4
154,0.5756013989448547,0,4
155,0.7813184857368469,0,4
156,0.6852591037750244,0,4
157,0.6255538463592529,0,4
158,0.6440953016281128,0,4
159,0.636635959148407,0,4
160,0.6331749558448792,0,4
161,0.6206034421920776,0,4
162,0.7583450078964233,0,4
163,0.981471061706543,0,4
164,0.8637887239456177,0,4
165,0.9904217720031738,0,4
166,0.653843104839325,0,4
167,0.667822003364563,0,4
168,0.7228246331214905,0,4
169,0.7359945178031921,0,4
170,0.7685346603393555,0,4
171,0.6996163725852966,0,4
172,0.7018019556999207,0,4
173,0.6389899253845215,0,4
174,0.6483374834060669,0,4
175,0.5811402201652527,0,4
176,0.6459940075874329,0,4
177,0.6625714302062988,0,4
178,0.5727492570877075,0,4
179,0.6285200715065002,0,4
180,0.47275441884994507,0,4
181,0.5158904790878296,0,4
182,0.6503471732139587,0,4
183,0.7953133583068848,0,4
184,0.7196460962295532,0,4
185,0.63710618019104,0,4
186,0.8384977579116821,0,4
187,0.9272374510765076,0,4
188,0.6755551695823669,0,4
189,0.6992101669311523,0,4
190,0.7163346409797668,0,4
191,0.6710841655731201,0,4
192,0.9423167705535889,0,4
193,0.6908951997756958,0,4
194,0.7556910514831543,0,4
195,0.49341678619384766,0,4
196,0.5825937986373901,0,4
197,0.749936580657959,0,4
198,0.7870606184005737,0,4
199,0.5443893671035767,0,4
200,0.6614387035369873,0,4
