epoch,train_loss,val_loss,val_rmse,val_mae
1,0.5825126450999214,9.106901168823242,0.8164956075873725,0.6666661500930786
2,0.5166426152955576,5.597012519836426,0.8162981901796226,0.6665424704551697
3,0.505493586414273,2.017719268798828,0.575484793960101,0.3328755795955658
4,0.4970501355817208,1.3732188940048218,0.7054768964227397,0.6014382243156433
5,0.4902909934443547,1.1738193035125732,0.549612875725958,0.33008241653442383
6,0.4835835248038951,0.8723873496055603,0.5194454265637329,0.3305974006652832
7,0.4801843283142465,5.897794246673584,0.577350226173677,0.3333333134651184
8,0.47599451535212156,0.5634284615516663,0.4400318996830201,0.32088255882263184
9,0.4715426406522841,2.592010736465454,0.5764269248127188,0.33310359716415405
10,0.4650411517727102,2.1786396503448486,0.5754575536354946,0.3327271342277527
11,0.46821879078768736,0.5869598984718323,0.4500290073211482,0.38836801052093506
12,0.4593542707367709,1.2679725885391235,0.534663732503195,0.32297375798225403
13,0.46430910305056944,1.1350775957107544,0.6260883630188085,0.5285205841064453
14,0.46170459307624084,0.5527292490005493,0.44150074647794973,0.33611613512039185
15,0.46752726232948927,0.6551399230957031,0.445897253822764,0.29706546664237976
16,0.4593576287909423,5.571359157562256,0.5773499680779173,0.33333316445350647
17,0.45554980854304844,1.131357192993164,0.544186276768433,0.3255763649940491
18,0.4543192641432552,0.7261457443237305,0.4885007288711639,0.3335478603839874
19,0.44988838480009724,1.221171259880066,0.6783672752566149,0.5918288826942444
20,0.45568804028068166,0.8870067596435547,0.5135515311366051,0.32787060737609863
21,0.45136663285524203,0.8718754053115845,0.5280070336769244,0.3270631730556488
22,0.45719345434246056,0.6899021863937378,0.44280971787358747,0.3073548972606659
23,0.4548189418810835,0.8319935202598572,0.4730264301748789,0.2779807150363922
24,0.458458586324635,0.8559260368347168,0.5769671883286364,0.5088534355163574
25,0.45422250460744884,2.9199838638305664,0.5760451872604794,0.33267784118652344
26,0.4568798045017208,0.42091071605682373,0.3691735631386123,0.28234297037124634
27,0.4537359089058023,1.5288244485855103,0.5467360183679348,0.3190360963344574
28,0.45044576141615084,4.884819030761719,0.5773410895135308,0.3333285450935364
29,0.45142414596094155,1.051450252532959,0.5265340735123017,0.3142383396625519
30,0.449195597145544,0.8182239532470703,0.5537877643443793,0.5151387453079224
31,0.4539902799722188,0.49618789553642273,0.39806883716734726,0.3771485388278961
32,0.45160573790389297,0.715230405330658,0.4740966727727596,0.3574311137199402
33,0.4467226729523688,1.5496175289154053,0.5377297165599745,0.3262294828891754
34,0.4465700276565799,0.4600178301334381,0.393161435220338,0.3118811249732971
35,0.4510748233448394,0.7612833380699158,0.5086590679550226,0.3963180184364319
36,0.44959036697845395,0.4876507818698883,0.4052077274595829,0.3484516143798828
37,0.44633000363653264,0.6038183569908142,0.45860513481292453,0.3350179195404053
38,0.44478916414451847,1.6507169008255005,0.7333516234226662,0.6050882339477539
39,0.4444072540072876,0.6532686352729797,0.4704120574969769,0.3405042588710785
40,0.4481939967716877,0.6024161577224731,0.44564239930778426,0.34218600392341614
41,0.4463107984514652,2.5819618701934814,0.7965946452320706,0.6531871557235718
42,0.44845057556379136,1.3220491409301758,0.4890530551814969,0.2873483896255493
43,0.44995015866035115,4.614752769470215,0.5772969011390439,0.3333091735839844
44,0.44262793155955404,1.3123348951339722,0.6955916240941912,0.5916191935539246
45,0.44333434736466276,1.2873525619506836,0.5194738829640881,0.31264451146125793
46,0.4441196787676319,4.337836265563965,0.577273644099808,0.3333165645599365
