iteration,meta_loss,n_valid_tasks,n_skipped,n_skipped_this_iteration,n_skipped_cumulative,outer_grad_norm,support_loss_before_mean,support_loss_after_mean,query_pred_mean,query_pred_std,collapse_flag
50,3.6049445765475484e-26,2,0,0,0,0.0,40.61510467529297,34.10321617126465,1.0,0.0,1
51,3.9934431649293416e-26,2,0,0,0,0.0,38.54088592529297,32.3740119934082,1.0,0.0,1
52,3.013780226043491e-26,2,0,0,0,0.0,35.08961486816406,29.49078941345215,1.0,0.0,1
53,2.6767973362605407e-26,2,0,0,0,0.0,41.725534439086914,35.04695129394531,1.0,0.0,1
54,2.095778784703515e-26,2,0,0,0,0.0,38.698707580566406,32.519630432128906,1.0,0.0,1
55,2.3050885429107287e-26,2,0,0,0,0.0,43.04671859741211,36.16221237182617,1.0,0.0,1
56,2.682045418321798e-26,2,0,0,0,0.0,35.25584411621094,29.644193649291992,1.0,0.0,1
57,2.456227667152066e-26,2,0,0,0,0.0,43.66935729980469,36.689910888671875,1.0,0.0,1
58,2.361651718707822e-26,2,0,0,0,0.0,37.083824157714844,31.1802396774292,1.0,0.0,1
59,1.8697836939045036e-26,2,0,0,0,0.0,35.34476089477539,29.72625732421875,1.0,0.0,1
60,2.125327788579864e-26,2,0,0,0,0.0,42.0008487701416,35.30102825164795,1.0,0.0,1
61,2.0420579733555463e-26,2,0,0,0,0.0,43.796688079833984,36.80742263793945,1.0,0.0,1
62,1.9988111394171332e-26,2,0,0,0,0.0,37.18191337585449,31.270779609680176,1.0,0.0,1
63,1.8445284352833694e-26,2,0,0,0,0.0,46.00924301147461,38.664302825927734,1.0,0.0,1
64,1.5585344637408736e-26,2,0,0,0,0.0,35.44613265991211,29.819866180419922,1.0,0.0,1
65,1.7956603510976743e-26,2,0,0,0,0.0,42.110111236572266,35.40192413330078,1.0,0.0,1
66,1.4983835115689803e-26,2,0,0,0,0.0,39.022247314453125,32.818302154541016,1.0,0.0,1
67,1.417991497904764e-26,2,0,0,0,0.0,41.20450019836426,34.647199630737305,1.0,0.0,1
68,1.4168266954743985e-26,2,0,0,0,0.0,41.217512130737305,34.65921592712402,1.0,0.0,1
69,1.391194724956142e-26,2,0,0,0,0.0,37.28393745422363,31.365023612976074,1.0,0.0,1
70,1.3338523949407476e-26,2,0,0,0,0.0,39.46414566040039,33.192068099975586,1.0,0.0,1
71,1.537130294636536e-26,2,0,0,0,0.0,43.4207763671875,36.50756072998047,1.0,0.0,1
72,1.553091169420453e-26,2,0,0,0,0.0,39.48185157775879,33.20841884613037,1.0,0.0,1
73,1.0451850785610467e-26,2,0,0,0,0.0,39.489492416381836,33.215471267700195,1.0,0.0,1
74,1.559843017582288e-26,2,0,0,0,0.0,37.324113845825195,31.40214252471924,1.0,0.0,1
75,1.5526545225834616e-26,2,0,0,0,0.0,35.55242156982422,29.91803550720215,1.0,0.0,1
76,1.2586301165076509e-26,2,0,0,0,0.0,35.557533264160156,29.922758102416992,1.0,0.0,1
77,1.2701001078472458e-26,2,0,0,0,0.0,39.513532638549805,33.23765182495117,1.0,0.0,1
78,1.2661787604060778e-26,2,0,0,0,0.0,39.123016357421875,32.91136932373047,1.0,0.0,1
79,1.237471773101415e-26,2,0,0,0,0.0,37.34869575500488,31.424829483032227,1.0,0.0,1
80,1.4088852389045144e-26,2,0,0,0,0.0,43.47888946533203,36.56120681762695,1.0,0.0,1
81,1.2477553145580695e-26,2,0,0,0,0.0,39.13443374633789,32.921913146972656,1.0,0.0,1
82,1.4793631815126075e-26,2,0,0,0,0.0,39.137550354003906,32.92484664916992,1.0,0.0,1
83,1.2138502423335055e-26,2,0,0,0,0.0,35.582157135009766,29.945533752441406,1.0,0.0,1
84,1.2196127017643099e-26,2,0,0,0,0.0,35.58448028564453,29.94767951965332,1.0,0.0,1
85,1.1551455094754515e-26,2,0,0,0,0.0,39.54065132141113,33.262742042541504,1.0,0.0,1
86,1.215651526091892e-26,2,0,0,0,0.0,39.1473388671875,32.933876037597656,1.0,0.0,1
87,9.534422501021941e-27,2,0,0,0,0.0,39.5446834564209,33.26647090911865,1.0,0.0,1
88,9.454234481857434e-27,2,0,0,0,0.0,35.591773986816406,29.95441246032715,1.0,0.0,1
89,1.1524656935136334e-26,2,0,0,0,0.0,42.26690673828125,35.546753883361816,1.0,0.0,1
90,1.433775957505775e-26,2,0,0,0,0.0,37.374189376831055,31.44842529296875,1.0,0.0,1
91,9.381095366289385e-27,2,0,0,0,0.0,39.55069541931152,33.27202033996582,1.0,0.0,1
92,1.4232215532617418e-26,2,0,0,0,0.0,39.156341552734375,32.94219207763672,1.0,0.0,1
93,1.42164105811218e-26,2,0,0,0,0.0,39.157386779785156,32.943153381347656,1.0,0.0,1
94,1.1843451496598886e-26,2,0,0,0,0.0,37.378408432006836,31.45231342315674,1.0,0.0,1
95,1.425035317046168e-26,2,0,0,0,0.0,35.59925842285156,29.961326599121094,1.0,0.0,1
96,1.3865866679340034e-26,2,0,0,0,0.0,42.27495765686035,35.554184913635254,1.0,0.0,1
97,1.3749152243222256e-26,2,0,0,0,0.0,41.336252212524414,34.7689323425293,1.0,0.0,1
98,1.1727170779904585e-26,2,0,0,0,0.0,37.3812370300293,31.45492649078369,1.0,0.0,1
99,1.1671343463420643e-26,2,0,0,0,0.0,41.337528228759766,34.77010536193848,1.0,0.0,1
100,1.3458709681657017e-26,2,0,0,0,0.0,43.51376724243164,36.59345626831055,1.0,0.0,1
101,1.1633749310906204e-26,2,0,0,0,0.0,35.60260009765625,29.96440315246582,1.0,0.0,1
102,1.1354234475845418e-26,2,0,0,0,0.0,39.558876037597656,33.27956771850586,1.0,0.0,1
103,1.415502734193429e-26,2,0,0,0,0.0,37.38349914550781,31.457015991210938,1.0,0.0,1
104,1.1578115357788679e-26,2,0,0,0,0.0,37.38383483886719,31.457321166992188,1.0,0.0,1
105,1.1725488287505168e-26,2,0,0,0,0.0,37.38412857055664,31.45759868621826,1.0,0.0,1
106,1.399421373232191e-26,2,0,0,0,0.0,39.16461181640625,32.94982147216797,1.0,0.0,1
107,1.1366338560359903e-26,2,0,0,0,0.0,43.516517639160156,36.59600067138672,1.0,0.0,1
108,1.380519526385997e-26,2,0,0,0,0.0,42.2805061340332,35.559309005737305,1.0,0.0,1
109,1.4011007841436967e-26,2,0,0,0,0.0,37.385066986083984,31.45846652984619,1.0,0.0,1
110,1.1166873847879606e-26,2,0,0,0,0.0,39.56111526489258,33.28163719177246,1.0,0.0,1
111,1.1588799646748162e-26,2,0,0,0,0.0,35.605159759521484,29.966768264770508,1.0,0.0,1
112,1.4198887700115786e-26,2,0,0,0,0.0,35.60530090332031,29.966901779174805,1.0,0.0,1
113,1.3785197948061408e-26,2,0,0,0,0.0,42.28144836425781,35.560173988342285,1.0,0.0,1
114,1.1243992705084737e-26,2,0,0,0,0.0,39.561716079711914,33.28219032287598,1.0,0.0,1
115,1.1688624447625641e-26,2,0,0,0,0.0,37.38592529296875,31.45925998687744,1.0,0.0,1
116,1.3660420798824448e-26,2,0,0,0,0.0,41.34221649169922,34.774436950683594,1.0,0.0,1
117,1.12381586780972e-26,2,0,0,0,0.0,39.56202507019043,33.282480239868164,1.0,0.0,1
118,1.1515573479146626e-26,2,0,0,0,0.0,35.605899810791016,29.967456817626953,1.0,0.0,1
119,1.3706840332716047e-26,2,0,0,0,0.0,41.342485427856445,34.77468299865723,1.0,0.0,1
120,1.366012189449708e-26,2,0,0,0,0.0,39.562255859375,33.28269386291504,1.0,0.0,1
121,1.381624393876493e-26,2,0,0,0,0.0,42.28222465515137,35.56089782714844,1.0,0.0,1
122,1.1288554872137969e-26,2,0,0,0,0.0,39.56237602233887,33.28280544281006,1.0,0.0,1
123,1.3661385304540597e-26,2,0,0,0,0.0,41.34273719787598,34.77491760253906,1.0,0.0,1
124,9.205163976985544e-27,2,0,0,0,0.0,35.606224060058594,29.967756271362305,1.0,0.0,1
125,9.156878602163823e-27,2,0,0,0,0.0,35.60626220703125,29.967790603637695,1.0,0.0,1
126,9.051356900510846e-27,2,0,0,0,0.0,35.60629653930664,29.96782112121582,1.0,0.0,1
127,1.36527032123513e-26,2,0,0,0,0.0,39.56258583068848,33.28299808502197,1.0,0.0,1
128,1.3594671091267023e-26,2,0,0,0,0.0,39.56262016296387,33.2830286026001,1.0,0.0,1
129,1.1186180910386099e-26,2,0,0,0,0.0,39.56264877319336,33.283053398132324,1.0,0.0,1
130,1.165750912344412e-26,2,0,0,0,0.0,35.606407165527344,29.967924118041992,1.0,0.0,1
131,1.4032516627055884e-26,2,0,0,0,0.0,39.16707229614258,32.952091217041016,1.0,0.0,1
132,1.1613274364481435e-26,2,0,0,0,0.0,41.343040466308594,34.77519416809082,1.0,0.0,1
133,1.369038210578329e-26,2,0,0,0,0.0,41.34305953979492,34.77521324157715,1.0,0.0,1
134,1.1855852174324807e-26,2,0,0,0,0.0,37.38680458068848,31.460070610046387,1.0,0.0,1
135,1.1560376002256917e-26,2,0,0,0,0.0,35.60649490356445,29.96800422668457,1.0,0.0,1
136,1.1293460600892312e-26,2,0,0,0,0.0,42.282724380493164,35.56135272979736,1.0,0.0,1
137,1.36410567287916e-26,2,0,0,0,0.0,41.34311866760254,34.77526664733887,1.0,0.0,1
138,9.200155018386182e-27,2,0,0,0,0.0,35.60652160644531,29.968029022216797,1.0,0.0,1
139,1.171213620038672e-26,2,0,0,0,0.0,35.606529235839844,29.968036651611328,1.0,0.0,1
140,9.2949292605775e-27,2,0,0,0,0.0,37.386863708496094,31.460124015808105,1.0,0.0,1
141,9.146124979726342e-27,2,0,0,0,0.0,39.56282424926758,33.283217430114746,1.0,0.0,1
142,1.1567805469610385e-26,2,0,0,0,0.0,41.343156814575195,34.77530479431152,1.0,0.0,1
143,1.4028523018723202e-26,2,0,0,0,0.0,37.386878967285156,31.46013641357422,1.0,0.0,1
144,1.4118715088390834e-26,2,0,0,0,0.0,35.60655212402344,29.968061447143555,1.0,0.0,1
145,1.1759620388351576e-26,2,0,0,0,0.0,39.167213439941406,32.95222091674805,1.0,0.0,1
146,1.1759547973385667e-26,2,0,0,0,0.0,39.167213439941406,32.95222854614258,1.0,0.0,1
147,1.355657003399122e-26,2,0,0,0,0.0,41.34317207336426,34.77531814575195,1.0,0.0,1
148,1.1563997520924343e-26,2,0,0,0,0.0,37.38689041137695,31.46014976501465,1.0,0.0,1
149,1.1492123356143767e-26,2,0,0,0,0.0,44.0631217956543,37.05350303649902,1.0,0.0,1
150,1.1558818310117897e-26,2,0,0,0,0.0,35.6065673828125,29.96807289123535,1.0,0.0,1
151,1.3599764790783938e-26,2,0,0,0,0.0,41.343177795410156,34.77532386779785,1.0,0.0,1
152,1.1759363084111006e-26,2,0,0,0,0.0,39.16722106933594,32.952232360839844,1.0,0.0,1
153,1.1182371420956101e-26,2,0,0,0,0.0,39.5628547668457,33.28324604034424,1.0,0.0,1
154,1.4023715897582012e-26,2,0,0,0,0.0,37.386898040771484,31.46015453338623,1.0,0.0,1
155,1.1501450249678445e-26,2,0,0,0,0.0,35.6065673828125,29.96807289123535,1.0,0.0,1
156,1.4013383668616363e-26,2,0,0,0,0.0,35.606571197509766,29.96807289123535,1.0,0.0,1
157,9.250569701354417e-27,2,0,0,0,0.0,39.562856674194336,33.28324604034424,1.0,0.0,1
158,1.1501437923726801e-26,2,0,0,0,0.0,35.606571197509766,29.96807289123535,1.0,0.0,1
159,1.4080916016930313e-26,2,0,0,0,0.0,39.16722869873047,32.95223617553711,1.0,0.0,1
160,1.416592502393161e-26,2,0,0,0,0.0,35.606571197509766,29.96807289123535,1.0,0.0,1
161,1.1668761176551209e-26,2,0,0,0,0.0,37.38689994812012,31.460156440734863,1.0,0.0,1
162,1.3699074983180277e-26,2,0,0,0,0.0,42.28280448913574,35.56142711639404,1.0,0.0,1
163,1.4060995738329527e-26,2,0,0,0,0.0,35.606571197509766,29.96807289123535,1.0,0.0,1
164,9.14562808980069e-27,2,0,0,0,0.0,39.56285858154297,33.28324604034424,1.0,0.0,1
165,1.3644366246808036e-26,2,0,0,0,0.0,41.34318733215332,34.77532958984375,1.0,0.0,1
166,1.1715976504695828e-26,2,0,0,0,0.0,39.16722869873047,32.952239990234375,1.0,0.0,1
167,1.3262560650168977e-26,2,0,0,0,0.0,43.51914596557617,36.598419189453125,1.0,0.0,1
168,1.3734655383344865e-26,2,0,0,0,0.0,39.56285858154297,33.28324604034424,1.0,0.0,1
169,1.1182311331941836e-26,2,0,0,0,0.0,39.56285858154297,33.28324604034424,1.0,0.0,1
170,1.3302536792838634e-26,2,0,0,0,0.0,43.51914596557617,36.598419189453125,1.0,0.0,1
171,1.3398676134174534e-26,2,0,0,0,0.0,43.51914596557617,36.598419189453125,1.0,0.0,1
172,1.402796835089922e-26,2,0,0,0,0.0,37.38689994812012,31.460158348083496,1.0,0.0,1
173,1.1174650752995041e-26,2,0,0,0,0.0,39.56285858154297,33.28324794769287,1.0,0.0,1
174,1.1748976929106915e-26,2,0,0,0,0.0,37.38689994812012,31.460158348083496,1.0,0.0,1
175,1.3677368982335055e-26,2,0,0,0,0.0,39.56285858154297,33.28324794769287,1.0,0.0,1
176,1.1244411787440636e-26,2,0,0,0,0.0,42.28280448913574,35.561429023742676,1.0,0.0,1
177,1.412338354257603e-26,2,0,0,0,0.0,37.38689994812012,31.460158348083496,1.0,0.0,1
178,1.1233531823998804e-26,2,0,0,0,0.0,43.51914596557617,36.598419189453125,1.0,0.0,1
179,1.3739772194021113e-26,2,0,0,0,0.0,41.34318733215332,34.77532958984375,1.0,0.0,1
180,9.0944014347679e-27,2,0,0,0,0.0,35.606571197509766,29.968076705932617,1.0,0.0,1
181,1.375634289526262e-26,2,0,0,0,0.0,42.28280448913574,35.561429023742676,1.0,0.0,1
182,1.369905649425281e-26,2,0,0,0,0.0,42.28280448913574,35.561429023742676,1.0,0.0,1
183,1.1233531823998804e-26,2,0,0,0,0.0,43.51914596557617,36.598419189453125,1.0,0.0,1
184,1.3686582631189004e-26,2,0,0,0,0.0,39.56285858154297,33.28324794769287,1.0,0.0,1
185,1.1600268944752977e-26,2,0,0,0,0.0,39.56285858154297,33.28324794769287,1.0,0.0,1
186,1.3222586048243275e-26,2,0,0,0,0.0,43.51914596557617,36.598419189453125,1.0,0.0,1
187,1.3761459705938869e-26,2,0,0,0,0.0,44.063133239746094,37.053510665893555,1.0,0.0,1
188,1.1657555345762786e-26,2,0,0,0,0.0,39.56285858154297,33.28324794769287,1.0,0.0,1
189,1.1559353718642436e-26,2,0,0,0,0.0,37.38689994812012,31.460158348083496,1.0,0.0,1
190,1.362929777092315e-26,2,0,0,0,0.0,39.56285858154297,33.28324794769287,1.0,0.0,1
191,1.3646609570007258e-26,2,0,0,0,0.0,39.56285858154297,33.28324794769287,1.0,0.0,1
192,1.378228748272945e-26,2,0,0,0,0.0,39.56285858154297,33.28324794769287,1.0,0.0,1
193,1.398544998070297e-26,2,0,0,0,0.0,39.16722869873047,32.952239990234375,1.0,0.0,1
194,1.1292043886825221e-26,2,0,0,0,0.0,42.28280448913574,35.561429023742676,1.0,0.0,1
195,1.3596282709444486e-26,2,0,0,0,0.0,41.34318733215332,34.77532958984375,1.0,0.0,1
196,1.1711253354100213e-26,2,0,0,0,0.0,35.606571197509766,29.968076705932617,1.0,0.0,1
197,1.1606333312961863e-26,2,0,0,0,0.0,35.606571197509766,29.968076705932617,1.0,0.0,1
198,9.39318558410827e-27,2,0,0,0,0.0,41.34318733215332,34.77532958984375,1.0,0.0,1
199,1.1705188215519349e-26,2,0,0,0,0.0,39.56285858154297,33.28324794769287,1.0,0.0,1
200,1.3739772194021113e-26,2,0,0,0,0.0,41.34318733215332,34.77532958984375,1.0,0.0,1
