model,gold_auroc,gold_ap,gold_logloss,gold_brier,gold_ece,gold_f1,gold_accuracy,gold_pred_mean,gold_true_mean,n_eval_rows,n_positive,precision_at_5,recall_at_5,ndcg_at_5,precision_at_10,recall_at_10,ndcg_at_10,precision_at_20,recall_at_20,ndcg_at_20,episode_idx
MAML,0.6111111111111112,0.7261650386650387,1.127254616133468,0.4041633058800369,0.39697809035287185,0.0,0.47058823529411764,0.1324336743530105,0.5294117647058824,17,9,0.6,0.3333333333333333,0.7227265726449517,0.6,0.6666666666666666,0.7241184471695274,0.5294117647058824,1.0,0.9035188670910035,0
MAML,0.7708333333333334,0.9108435545935545,0.5936322021371374,0.20126639798686963,0.12971414625644684,0.8571428571428571,0.75,0.6202858537435532,0.75,16,12,0.8,0.3333333333333333,0.8687949224876581,0.9,0.75,0.914856882358379,0.75,1.0,0.972077456755777,1
MAML,0.1818181818181818,0.5110770839380465,1.4761046115634182,0.3420306176632741,0.335916263215682,0.7857142857142857,0.6470588235294118,0.9829750867450938,0.6470588235294118,17,11,0.4,0.18181818181818182,0.2772734273550482,0.5,0.45454545454545453,0.38820476264318776,0.6470588235294118,1.0,0.6834304464085501,2
MAML,0.8333333333333334,0.9252666315166315,0.5907974740916936,0.19994798059598073,0.124884232878685,0.8571428571428571,0.75,0.625115767121315,0.75,16,12,0.8,0.3333333333333333,0.8687949224876581,0.9,0.75,0.914856882358379,0.75,1.0,0.9756117018518116,3
MAML,0.5833333333333334,0.7328440350499175,1.70049083095419,0.5297773020672034,0.5394775630906224,0.0,0.4,0.06052243690937757,0.6,20,12,0.6,0.25,0.7227265726449517,0.7,0.5833333333333334,0.7416702490101529,0.6,1.0,0.9061611893539563,4
MAML,0.6111111111111112,0.7261650386650387,1.127254616133468,0.4041633058800369,0.39697809035287185,0.0,0.47058823529411764,0.1324336743530105,0.5294117647058824,17,9,0.6,0.3333333333333333,0.7227265726449517,0.6,0.6666666666666666,0.7241184471695274,0.5294117647058824,1.0,0.9035188670910035,5
MAML,0.7777777777777777,0.9051858635191969,0.6549176115554707,0.2309956255924422,0.15684616107207072,0.8181818181818182,0.6923076923076923,0.5354615312356216,0.6923076923076923,13,9,0.8,0.4444444444444444,0.8687949224876581,0.8,0.8888888888888888,0.9090719693810212,0.6923076923076923,1.0,0.9708065736472975,6
MAML,0.7777777777777777,0.9051858635191969,0.6549176115554707,0.2309956255924422,0.15684616107207072,0.8181818181818182,0.6923076923076923,0.5354615312356216,0.6923076923076923,13,9,0.8,0.4444444444444444,0.8687949224876581,0.8,0.8888888888888888,0.9090719693810212,0.6923076923076923,1.0,0.9708065736472975,7
MAML,0.45454545454545453,0.6446916645446058,1.8609136498504544,0.5324049327335366,0.5372548718985759,0.0,0.42105263157894735,0.0416924965224768,0.5789473684210527,19,11,0.4,0.18181818181818182,0.5531464700081437,0.6,0.5454545454545454,0.6437684113853992,0.5789473684210527,1.0,0.8607211940521041,8
MAML,0.28125,0.40775682650682654,1.6329249975255684,0.461799950346391,0.45980817824602127,0.6666666666666666,0.5,0.9598081782460213,0.5,16,8,0.2,0.125,0.1460683498427064,0.4,0.5,0.34251090603493495,0.5,1.0,0.6097401104276261,9
