iteration,meta_loss,n_valid_tasks,n_skipped,n_skipped_this_iteration,n_skipped_cumulative
1,41.29380416870117,4,0,0,0
2,62.455135345458984,4,0,0,0
3,22.71717071533203,4,0,0,0
4,52.39698028564453,4,0,0,0
5,52.94512939453125,4,0,0,0
6,35.253787994384766,4,0,0,0
7,19.32419776916504,4,0,0,0
8,11.83797836303711,4,0,0,0
9,5.194705486297607,4,0,0,0
10,2.780231237411499,4,0,0,0
11,1.3328944444656372,4,0,0,0
12,2.9676589965820312,4,0,0,0
13,1.846214771270752,4,0,0,0
14,2.483893394470215,4,0,0,0
15,1.0208675861358643,4,0,0,0
16,1.6377032995224,4,0,0,0
17,1.5547308921813965,4,0,0,0
18,8.66839599609375,4,0,0,0
19,3.0257697105407715,4,0,0,0
20,1.03817880153656,4,0,0,0
21,2.448192596435547,4,0,0,0
22,3.416692018508911,4,0,0,0
23,0.5144442319869995,4,0,0,0
24,0.5327402949333191,4,0,0,0
25,6.587976455688477,4,0,0,0
26,0.76690673828125,4,0,0,0
27,3.2680580615997314,4,0,0,0
28,0.5734601020812988,4,0,0,0
29,5.082919120788574,4,0,0,0
30,1.92037034034729,4,0,0,0
31,1.751158356666565,4,0,0,0
32,1.8047699928283691,4,0,0,0
33,0.52118980884552,4,0,0,0
34,1.138168454170227,4,0,0,0
35,0.6238284111022949,4,0,0,0
36,0.5055815577507019,4,0,0,0
37,1.0008336305618286,4,0,0,0
38,3.1427412033081055,4,0,0,0
39,10.80179214477539,4,0,0,0
40,3.3003647327423096,4,0,0,0
41,1.8439499139785767,4,0,0,0
42,7.125349998474121,4,0,0,0
43,1.8073196411132812,4,0,0,0
44,0.49087947607040405,4,0,0,0
45,0.4918167293071747,4,0,0,0
46,10.089274406433105,4,0,0,0
47,1.2296948432922363,4,0,0,0
48,5.177918910980225,4,0,0,0
49,1.4264683723449707,4,0,0,0
50,1.4839857816696167,4,0,0,0
51,0.5470844507217407,4,0,0,0
52,3.5608747005462646,4,0,0,0
53,2.565598964691162,4,0,0,0
54,11.177048683166504,4,0,0,0
55,7.868185043334961,4,0,0,0
56,9.742321014404297,4,0,0,0
57,5.1765642166137695,4,0,0,0
58,4.002377510070801,4,0,0,0
59,7.239126682281494,4,0,0,0
60,5.271376609802246,4,0,0,0
61,3.671006917953491,4,0,0,0
62,2.3281803131103516,4,0,0,0
63,2.5007519721984863,4,0,0,0
64,1.7366403341293335,4,0,0,0
65,1.6192365884780884,4,0,0,0
66,3.6195106506347656,4,0,0,0
67,2.0293219089508057,4,0,0,0
68,2.5091447830200195,4,0,0,0
69,1.8681199550628662,4,0,0,0
70,0.9333741068840027,4,0,0,0
71,0.675785481929779,4,0,0,0
72,2.1396713256835938,4,0,0,0
73,2.2958710193634033,4,0,0,0
74,0.5182154178619385,4,0,0,0
75,0.9077407121658325,4,0,0,0
76,0.7959790229797363,4,0,0,0
77,2.6740598678588867,4,0,0,0
78,3.5131959915161133,4,0,0,0
79,5.039677619934082,4,0,0,0
80,1.2556325197219849,4,0,0,0
81,0.8498380184173584,4,0,0,0
82,0.6192606687545776,4,0,0,0
83,6.100254058837891,4,0,0,0
84,5.85736608505249,4,0,0,0
85,6.588924407958984,4,0,0,0
86,0.7413216829299927,4,0,0,0
87,1.4585603475570679,4,0,0,0
88,0.6069378852844238,4,0,0,0
89,0.7640710473060608,4,0,0,0
90,0.9594265818595886,4,0,0,0
91,0.8040701746940613,4,0,0,0
92,0.5567331314086914,4,0,0,0
93,0.51264488697052,4,0,0,0
94,0.6207002401351929,4,0,0,0
95,1.810696005821228,4,0,0,0
96,1.7440011501312256,4,0,0,0
97,0.9145405292510986,4,0,0,0
98,0.5534896850585938,4,0,0,0
99,0.5949044227600098,4,0,0,0
100,0.4822644293308258,4,0,0,0
101,0.645173192024231,4,0,0,0
102,0.7472721338272095,4,0,0,0
103,0.5727136731147766,4,0,0,0
104,0.5241208076477051,4,0,0,0
105,0.8288071751594543,4,0,0,0
106,0.7974542379379272,4,0,0,0
107,0.4918496906757355,4,0,0,0
108,0.6681880950927734,4,0,0,0
109,0.8655375242233276,4,0,0,0
110,0.8310460448265076,4,0,0,0
111,0.6462745070457458,4,0,0,0
112,0.4879066050052643,4,0,0,0
113,0.982623279094696,4,0,0,0
114,0.8585193157196045,4,0,0,0
115,1.170012354850769,4,0,0,0
116,0.8736832141876221,4,0,0,0
117,1.3823720216751099,4,0,0,0
118,0.5055117607116699,4,0,0,0
119,0.5040452480316162,4,0,0,0
120,0.5400751233100891,4,0,0,0
121,0.5324788093566895,4,0,0,0
122,0.48389291763305664,4,0,0,0
123,4.821507930755615,4,0,0,0
124,4.1385931968688965,4,0,0,0
125,4.525235176086426,4,0,0,0
126,55.7137336730957,4,0,0,0
127,51.847103118896484,4,0,0,0
128,49.4825325012207,4,0,0,0
129,44.84745788574219,4,0,0,0
130,33.01749801635742,4,0,0,0
131,27.641571044921875,4,0,0,0
132,21.530494689941406,4,0,0,0
133,16.262264251708984,4,0,0,0
134,13.6053466796875,4,0,0,0
135,11.718182563781738,4,0,0,0
136,8.63162612915039,4,0,0,0
137,3.0311667919158936,4,0,0,0
138,4.767278671264648,4,0,0,0
139,3.7706100940704346,4,0,0,0
140,0.9424154758453369,4,0,0,0
141,5.722927570343018,4,0,0,0
142,5.2973480224609375,4,0,0,0
143,8.239798545837402,4,0,0,0
144,3.769378185272217,4,0,0,0
145,1.0662963390350342,4,0,0,0
146,1.5525094270706177,4,0,0,0
147,0.6813361048698425,4,0,0,0
148,7.0867695808410645,4,0,0,0
149,12.436078071594238,4,0,0,0
150,3.0077242851257324,4,0,0,0
151,2.068425416946411,4,0,0,0
152,1.9666774272918701,4,0,0,0
153,2.5318965911865234,4,0,0,0
154,0.8819648027420044,4,0,0,0
155,0.7895113229751587,4,0,0,0
156,0.4969022870063782,4,0,0,0
157,0.824980616569519,4,0,0,0
158,2.884582042694092,4,0,0,0
159,1.0981471538543701,4,0,0,0
160,0.7641298770904541,4,0,0,0
161,0.5654455423355103,4,0,0,0
162,0.5264682173728943,4,0,0,0
163,0.4953019320964813,4,0,0,0
164,0.5764085054397583,4,0,0,0
165,0.5378637313842773,4,0,0,0
166,1.979210376739502,4,0,0,0
167,0.6727151870727539,4,0,0,0
168,1.7888792753219604,4,0,0,0
169,4.328466415405273,4,0,0,0
170,1.0256528854370117,4,0,0,0
