iteration,meta_loss,n_valid_tasks,n_skipped,n_skipped_this_iteration,n_skipped_cumulative
1,13.044187545776367,4,0,0,0
2,57.92720031738281,4,0,0,0
3,7.725238800048828,4,0,0,0
4,16.516847610473633,4,0,0,0
5,15.450060844421387,4,0,0,0
6,2.015458822250366,4,0,0,0
7,1.1092767715454102,4,0,0,0
8,1.3932430744171143,4,0,0,0
9,1.5592848062515259,4,0,0,0
10,3.3228890895843506,4,0,0,0
11,5.422950267791748,4,0,0,0
12,1.1361725330352783,4,0,0,0
13,1.1160577535629272,4,0,0,0
14,2.7863409519195557,4,0,0,0
15,3.215935468673706,4,0,0,0
16,1.080581545829773,4,0,0,0
17,1.146148443222046,4,0,0,0
18,1.1618437767028809,4,0,0,0
19,1.4048693180084229,4,0,0,0
20,0.6623362898826599,4,0,0,0
21,0.6600819826126099,4,0,0,0
22,0.7760109305381775,4,0,0,0
23,7.360332489013672,4,0,0,0
24,0.6749442219734192,4,0,0,0
25,6.965426445007324,4,0,0,0
26,4.431417465209961,4,0,0,0
27,5.208890438079834,4,0,0,0
28,4.248501300811768,4,0,0,0
29,1.3790457248687744,4,0,0,0
30,0.9144543409347534,4,0,0,0
31,0.6832835078239441,4,0,0,0
32,0.6511561870574951,4,0,0,0
33,0.6729854345321655,4,0,0,0
34,0.6970155239105225,4,0,0,0
35,0.6641296148300171,4,0,0,0
36,0.6418552398681641,4,0,0,0
37,0.6620153784751892,4,0,0,0
38,0.6813532114028931,4,0,0,0
39,0.6811304688453674,4,0,0,0
40,0.6510173678398132,4,0,0,0
41,0.6396893262863159,4,0,0,0
42,0.6979060173034668,4,0,0,0
43,0.6486210227012634,4,0,0,0
44,0.6472892165184021,4,0,0,0
45,0.6092351675033569,4,0,0,0
46,0.6905993223190308,4,0,0,0
47,0.6566776633262634,4,0,0,0
48,0.6718047857284546,4,0,0,0
49,0.6608855724334717,4,0,0,0
50,0.6933421492576599,4,0,0,0
51,0.620138943195343,4,0,0,0
52,0.6667072176933289,4,0,0,0
53,0.6706595420837402,4,0,0,0
54,0.6897468566894531,4,0,0,0
55,0.6827244758605957,4,0,0,0
56,0.6438583135604858,4,0,0,0
57,0.6812072992324829,4,0,0,0
58,0.6517102718353271,4,0,0,0
59,0.670155942440033,4,0,0,0
60,0.661542534828186,4,0,0,0
61,0.6568096280097961,4,0,0,0
62,0.6602780818939209,4,0,0,0
63,0.6767376065254211,4,0,0,0
64,0.66571444272995,4,0,0,0
65,0.6606671810150146,4,0,0,0
66,0.6745954155921936,4,0,0,0
67,0.6874683499336243,4,0,0,0
68,0.6661244630813599,4,0,0,0
69,0.6381731033325195,4,0,0,0
70,0.6494956612586975,4,0,0,0
71,0.6440662145614624,4,0,0,0
72,0.6706644296646118,4,0,0,0
73,0.6598445773124695,4,0,0,0
74,0.6633200645446777,4,0,0,0
75,0.6483708024024963,4,0,0,0
76,0.660995364189148,4,0,0,0
77,0.6595274209976196,4,0,0,0
78,0.6265310049057007,4,0,0,0
79,0.6725060939788818,4,0,0,0
80,0.6270604729652405,4,0,0,0
81,0.7181615233421326,4,0,0,0
82,0.6533352136611938,4,0,0,0
83,0.6694592237472534,4,0,0,0
84,0.6513342261314392,4,0,0,0
85,0.653046190738678,4,0,0,0
86,0.6616158485412598,4,0,0,0
87,0.6507698893547058,4,0,0,0
88,0.6616662740707397,4,0,0,0
89,0.667859673500061,4,0,0,0
90,0.673854410648346,4,0,0,0
91,0.6695153117179871,4,0,0,0
92,0.6464320421218872,4,0,0,0
93,0.6630502939224243,4,0,0,0
94,0.6539688110351562,4,0,0,0
95,0.6471405029296875,4,0,0,0
96,0.6740859746932983,4,0,0,0
97,0.6518144607543945,4,0,0,0
98,0.6214902400970459,4,0,0,0
99,0.6812973022460938,4,0,0,0
100,0.6197614073753357,4,0,0,0
101,0.6751180291175842,4,0,0,0
102,0.6334718465805054,4,0,0,0
103,0.6144825220108032,4,0,0,0
104,0.6265183687210083,4,0,0,0
105,0.6325327754020691,4,0,0,0
106,0.6716486215591431,4,0,0,0
107,0.6653661131858826,4,0,0,0
108,0.6641347408294678,4,0,0,0
