Company name Latin alphabet;Risk level;BvD ID number;"Monthly - Market Capitalisation - January
th DKK Last avail. yr";"Monthly - Market Capitalisation - January
th DKK Year - 1";"Monthly - Market Capitalisation - January
th DKK Year - 2";"Monthly - Market Capitalisation - January
th DKK Year - 3";"Monthly - Market Capitalisation - January
th DKK Year - 4";"Monthly - Market Capitalisation - January
th DKK Year - 5";"Monthly - Market Capitalisation - January
th DKK Year - 6";"Monthly - Market Capitalisation - January
th DKK Year - 7";"Monthly - Market Capitalisation - January
th DKK Year - 8";"Monthly - Market Capitalisation - January
th DKK Year - 9";"Monthly - Market Capitalisation - January
th DKK Year - 10";"Monthly - Market Capitalisation - January
th DKK Year - 11";"Monthly - Market Capitalisation - January
th DKK Year - 12";"Monthly - Market Capitalisation - January
th DKK Year - 13";"Monthly - Market Capitalisation - January
th DKK Year - 14";"Monthly - Market Capitalisation - January
th DKK Year - 15";"Monthly - Market Capitalisation - January
th DKK 2026";"Monthly - Market Capitalisation - January
th DKK 2025";"Monthly - Market Capitalisation - January
th DKK 2024";"Monthly - Market Capitalisation - January
th DKK 2023";"Monthly - Market Capitalisation - January
th DKK 2022";"Monthly - Market Capitalisation - January
th DKK 2021";"Monthly - Market Capitalisation - January
th DKK 2020";"Monthly - Market Capitalisation - January
th DKK 2019";"Monthly - Market Capitalisation - January
th DKK 2018";"Monthly - Market Capitalisation - January
th DKK 2017";"Monthly - Market Capitalisation - January
th DKK 2016";"Monthly - Market Capitalisation - January
th DKK 2015";"Monthly - Market Capitalisation - January
th DKK 2014";"Monthly - Market Capitalisation - January
th DKK 2013";"Monthly - Market Capitalisation - January
th DKK 2012";"Monthly - Market Capitalisation - January
th DKK 2011";"Monthly - Market Capitalisation - February
th DKK Last avail. yr";"Monthly - Market Capitalisation - February
th DKK Year - 1";"Monthly - Market Capitalisation - February
th DKK Year - 2";"Monthly - Market Capitalisation - February
th DKK Year - 3";"Monthly - Market Capitalisation - February
th DKK Year - 4";"Monthly - Market Capitalisation - February
th DKK Year - 5";"Monthly - Market Capitalisation - February
th DKK Year - 6";"Monthly - Market Capitalisation - February
th DKK Year - 7";"Monthly - Market Capitalisation - February
th DKK Year - 8";"Monthly - Market Capitalisation - February
th DKK Year - 9";"Monthly - Market Capitalisation - February
th DKK Year - 10";"Monthly - Market Capitalisation - February
th DKK Year - 11";"Monthly - Market Capitalisation - February
th DKK Year - 12";"Monthly - Market Capitalisation - February
th DKK Year - 13";"Monthly - Market Capitalisation - February
th DKK Year - 14";"Monthly - Market Capitalisation - February
th DKK Year - 15";"Monthly - Market Capitalisation - February
th DKK 2026";"Monthly - Market Capitalisation - February
th DKK 2025";"Monthly - Market Capitalisation - February
th DKK 2024";"Monthly - Market Capitalisation - February
th DKK 2023";"Monthly - Market Capitalisation - February
th DKK 2022";"Monthly - Market Capitalisation - February
th DKK 2021";"Monthly - Market Capitalisation - February
th DKK 2020";"Monthly - Market Capitalisation - February
th DKK 2019";"Monthly - Market Capitalisation - February
th DKK 2018";"Monthly - Market Capitalisation - February
th DKK 2017";"Monthly - Market Capitalisation - February
th DKK 2016";"Monthly - Market Capitalisation - February
th DKK 2015";"Monthly - Market Capitalisation - February
th DKK 2014";"Monthly - Market Capitalisation - February
th DKK 2013";"Monthly - Market Capitalisation - February
th DKK 2012";"Monthly - Market Capitalisation - February
th DKK 2011";"Monthly - Market Capitalisation - March
th DKK Last avail. yr";"Monthly - Market Capitalisation - March
th DKK Year - 1";"Monthly - Market Capitalisation - March
th DKK Year - 2";"Monthly - Market Capitalisation - March
th DKK Year - 3";"Monthly - Market Capitalisation - March
th DKK Year - 4";"Monthly - Market Capitalisation - March
th DKK Year - 5";"Monthly - Market Capitalisation - March
th DKK Year - 6";"Monthly - Market Capitalisation - March
th DKK Year - 7";"Monthly - Market Capitalisation - March
th DKK Year - 8";"Monthly - Market Capitalisation - March
th DKK Year - 9";"Monthly - Market Capitalisation - March
th DKK Year - 10";"Monthly - Market Capitalisation - March
th DKK Year - 11";"Monthly - Market Capitalisation - March
th DKK Year - 12";"Monthly - Market Capitalisation - March
th DKK Year - 13";"Monthly - Market Capitalisation - March
th DKK Year - 14";"Monthly - Market Capitalisation - March
th DKK Year - 15";"Monthly - Market Capitalisation - March
th DKK 2026";"Monthly - Market Capitalisation - March
th DKK 2025";"Monthly - Market Capitalisation - March
th DKK 2024";"Monthly - Market Capitalisation - March
th DKK 2023";"Monthly - Market Capitalisation - March
th DKK 2022";"Monthly - Market Capitalisation - March
th DKK 2021";"Monthly - Market Capitalisation - March
th DKK 2020";"Monthly - Market Capitalisation - March
th DKK 2019";"Monthly - Market Capitalisation - March
th DKK 2018";"Monthly - Market Capitalisation - March
th DKK 2017";"Monthly - Market Capitalisation - March
th DKK 2016";"Monthly - Market Capitalisation - March
th DKK 2015";"Monthly - Market Capitalisation - March
th DKK 2014";"Monthly - Market Capitalisation - March
th DKK 2013";"Monthly - Market Capitalisation - March
th DKK 2012";"Monthly - Market Capitalisation - March
th DKK 2011";"Monthly - Market Capitalisation - April
th DKK Last avail. yr";"Monthly - Market Capitalisation - April
th DKK Year - 1";"Monthly - Market Capitalisation - April
th DKK Year - 2";"Monthly - Market Capitalisation - April
th DKK Year - 3";"Monthly - Market Capitalisation - April
th DKK Year - 4";"Monthly - Market Capitalisation - April
th DKK Year - 5";"Monthly - Market Capitalisation - April
th DKK Year - 6";"Monthly - Market Capitalisation - April
th DKK Year - 7";"Monthly - Market Capitalisation - April
th DKK Year - 8";"Monthly - Market Capitalisation - April
th DKK Year - 9";"Monthly - Market Capitalisation - April
th DKK Year - 10";"Monthly - Market Capitalisation - April
th DKK Year - 11";"Monthly - Market Capitalisation - April
th DKK Year - 12";"Monthly - Market Capitalisation - April
th DKK Year - 13";"Monthly - Market Capitalisation - April
th DKK Year - 14";"Monthly - Market Capitalisation - April
th DKK Year - 15";"Monthly - Market Capitalisation - April
th DKK 2026";"Monthly - Market Capitalisation - April
th DKK 2025";"Monthly - Market Capitalisation - April
th DKK 2024";"Monthly - Market Capitalisation - April
th DKK 2023";"Monthly - Market Capitalisation - April
th DKK 2022";"Monthly - Market Capitalisation - April
th DKK 2021";"Monthly - Market Capitalisation - April
th DKK 2020";"Monthly - Market Capitalisation - April
th DKK 2019";"Monthly - Market Capitalisation - April
th DKK 2018";"Monthly - Market Capitalisation - April
th DKK 2017";"Monthly - Market Capitalisation - April
th DKK 2016";"Monthly - Market Capitalisation - April
th DKK 2015";"Monthly - Market Capitalisation - April
th DKK 2014";"Monthly - Market Capitalisation - April
th DKK 2013";"Monthly - Market Capitalisation - April
th DKK 2012";"Monthly - Market Capitalisation - April
th DKK 2011";"Monthly - Market Capitalisation - May
th DKK Last avail. yr";"Monthly - Market Capitalisation - May
th DKK Year - 1";"Monthly - Market Capitalisation - May
th DKK Year - 2";"Monthly - Market Capitalisation - May
th DKK Year - 3";"Monthly - Market Capitalisation - May
th DKK Year - 4";"Monthly - Market Capitalisation - May
th DKK Year - 5";"Monthly - Market Capitalisation - May
th DKK Year - 6";"Monthly - Market Capitalisation - May
th DKK Year - 7";"Monthly - Market Capitalisation - May
th DKK Year - 8";"Monthly - Market Capitalisation - May
th DKK Year - 9";"Monthly - Market Capitalisation - May
th DKK Year - 10";"Monthly - Market Capitalisation - May
th DKK Year - 11";"Monthly - Market Capitalisation - May
th DKK Year - 12";"Monthly - Market Capitalisation - May
th DKK Year - 13";"Monthly - Market Capitalisation - May
th DKK Year - 14";"Monthly - Market Capitalisation - May
th DKK Year - 15";"Monthly - Market Capitalisation - May
th DKK 2026";"Monthly - Market Capitalisation - May
th DKK 2025";"Monthly - Market Capitalisation - May
th DKK 2024";"Monthly - Market Capitalisation - May
th DKK 2023";"Monthly - Market Capitalisation - May
th DKK 2022";"Monthly - Market Capitalisation - May
th DKK 2021";"Monthly - Market Capitalisation - May
th DKK 2020";"Monthly - Market Capitalisation - May
th DKK 2019";"Monthly - Market Capitalisation - May
th DKK 2018";"Monthly - Market Capitalisation - May
th DKK 2017";"Monthly - Market Capitalisation - May
th DKK 2016";"Monthly - Market Capitalisation - May
th DKK 2015";"Monthly - Market Capitalisation - May
th DKK 2014";"Monthly - Market Capitalisation - May
th DKK 2013";"Monthly - Market Capitalisation - May
th DKK 2012";"Monthly - Market Capitalisation - May
th DKK 2011";"Monthly - Market Capitalisation - June
th DKK Last avail. yr";"Monthly - Market Capitalisation - June
th DKK Year - 1";"Monthly - Market Capitalisation - June
th DKK Year - 2";"Monthly - Market Capitalisation - June
th DKK Year - 3";"Monthly - Market Capitalisation - June
th DKK Year - 4";"Monthly - Market Capitalisation - June
th DKK Year - 5";"Monthly - Market Capitalisation - June
th DKK Year - 6";"Monthly - Market Capitalisation - June
th DKK Year - 7";"Monthly - Market Capitalisation - June
th DKK Year - 8";"Monthly - Market Capitalisation - June
th DKK Year - 9";"Monthly - Market Capitalisation - June
th DKK Year - 10";"Monthly - Market Capitalisation - June
th DKK Year - 11";"Monthly - Market Capitalisation - June
th DKK Year - 12";"Monthly - Market Capitalisation - June
th DKK Year - 13";"Monthly - Market Capitalisation - June
th DKK Year - 14";"Monthly - Market Capitalisation - June
th DKK Year - 15";"Monthly - Market Capitalisation - June
th DKK 2026";"Monthly - Market Capitalisation - June
th DKK 2025";"Monthly - Market Capitalisation - June
th DKK 2024";"Monthly - Market Capitalisation - June
th DKK 2023";"Monthly - Market Capitalisation - June
th DKK 2022";"Monthly - Market Capitalisation - June
th DKK 2021";"Monthly - Market Capitalisation - June
th DKK 2020";"Monthly - Market Capitalisation - June
th DKK 2019";"Monthly - Market Capitalisation - June
th DKK 2018";"Monthly - Market Capitalisation - June
th DKK 2017";"Monthly - Market Capitalisation - June
th DKK 2016";"Monthly - Market Capitalisation - June
th DKK 2015";"Monthly - Market Capitalisation - June
th DKK 2014";"Monthly - Market Capitalisation - June
th DKK 2013";"Monthly - Market Capitalisation - June
th DKK 2012";"Monthly - Market Capitalisation - June
th DKK 2011";"Monthly - Market Capitalisation - July
th DKK Last avail. yr";"Monthly - Market Capitalisation - July
th DKK Year - 1";"Monthly - Market Capitalisation - July
th DKK Year - 2";"Monthly - Market Capitalisation - July
th DKK Year - 3";"Monthly - Market Capitalisation - July
th DKK Year - 4";"Monthly - Market Capitalisation - July
th DKK Year - 5";"Monthly - Market Capitalisation - July
th DKK Year - 6";"Monthly - Market Capitalisation - July
th DKK Year - 7";"Monthly - Market Capitalisation - July
th DKK Year - 8";"Monthly - Market Capitalisation - July
th DKK Year - 9";"Monthly - Market Capitalisation - July
th DKK Year - 10";"Monthly - Market Capitalisation - July
th DKK Year - 11";"Monthly - Market Capitalisation - July
th DKK Year - 12";"Monthly - Market Capitalisation - July
th DKK Year - 13";"Monthly - Market Capitalisation - July
th DKK Year - 14";"Monthly - Market Capitalisation - July
th DKK Year - 15";"Monthly - Market Capitalisation - July
th DKK 2026";"Monthly - Market Capitalisation - July
th DKK 2025";"Monthly - Market Capitalisation - July
th DKK 2024";"Monthly - Market Capitalisation - July
th DKK 2023";"Monthly - Market Capitalisation - July
th DKK 2022";"Monthly - Market Capitalisation - July
th DKK 2021";"Monthly - Market Capitalisation - July
th DKK 2020";"Monthly - Market Capitalisation - July
th DKK 2019";"Monthly - Market Capitalisation - July
th DKK 2018";"Monthly - Market Capitalisation - July
th DKK 2017";"Monthly - Market Capitalisation - July
th DKK 2016";"Monthly - Market Capitalisation - July
th DKK 2015";"Monthly - Market Capitalisation - July
th DKK 2014";"Monthly - Market Capitalisation - July
th DKK 2013";"Monthly - Market Capitalisation - July
th DKK 2012";"Monthly - Market Capitalisation - July
th DKK 2011";"Monthly - Market Capitalisation - August
th DKK Last avail. yr";"Monthly - Market Capitalisation - August
th DKK Year - 1";"Monthly - Market Capitalisation - August
th DKK Year - 2";"Monthly - Market Capitalisation - August
th DKK Year - 3";"Monthly - Market Capitalisation - August
th DKK Year - 4";"Monthly - Market Capitalisation - August
th DKK Year - 5";"Monthly - Market Capitalisation - August
th DKK Year - 6";"Monthly - Market Capitalisation - August
th DKK Year - 7";"Monthly - Market Capitalisation - August
th DKK Year - 8";"Monthly - Market Capitalisation - August
th DKK Year - 9";"Monthly - Market Capitalisation - August
th DKK Year - 10";"Monthly - Market Capitalisation - August
th DKK Year - 11";"Monthly - Market Capitalisation - August
th DKK Year - 12";"Monthly - Market Capitalisation - August
th DKK Year - 13";"Monthly - Market Capitalisation - August
th DKK Year - 14";"Monthly - Market Capitalisation - August
th DKK Year - 15";"Monthly - Market Capitalisation - August
th DKK 2026";"Monthly - Market Capitalisation - August
th DKK 2025";"Monthly - Market Capitalisation - August
th DKK 2024";"Monthly - Market Capitalisation - August
th DKK 2023";"Monthly - Market Capitalisation - August
th DKK 2022";"Monthly - Market Capitalisation - August
th DKK 2021";"Monthly - Market Capitalisation - August
th DKK 2020";"Monthly - Market Capitalisation - August
th DKK 2019";"Monthly - Market Capitalisation - August
th DKK 2018";"Monthly - Market Capitalisation - August
th DKK 2017";"Monthly - Market Capitalisation - August
th DKK 2016";"Monthly - Market Capitalisation - August
th DKK 2015";"Monthly - Market Capitalisation - August
th DKK 2014";"Monthly - Market Capitalisation - August
th DKK 2013";"Monthly - Market Capitalisation - August
th DKK 2012";"Monthly - Market Capitalisation - August
th DKK 2011";"Monthly - Market Capitalisation - September
th DKK Last avail. yr";"Monthly - Market Capitalisation - September
th DKK Year - 1";"Monthly - Market Capitalisation - September
th DKK Year - 2";"Monthly - Market Capitalisation - September
th DKK Year - 3";"Monthly - Market Capitalisation - September
th DKK Year - 4";"Monthly - Market Capitalisation - September
th DKK Year - 5";"Monthly - Market Capitalisation - September
th DKK Year - 6";"Monthly - Market Capitalisation - September
th DKK Year - 7";"Monthly - Market Capitalisation - September
th DKK Year - 8";"Monthly - Market Capitalisation - September
th DKK Year - 9";"Monthly - Market Capitalisation - September
th DKK Year - 10";"Monthly - Market Capitalisation - September
th DKK Year - 11";"Monthly - Market Capitalisation - September
th DKK Year - 12";"Monthly - Market Capitalisation - September
th DKK Year - 13";"Monthly - Market Capitalisation - September
th DKK Year - 14";"Monthly - Market Capitalisation - September
th DKK Year - 15";"Monthly - Market Capitalisation - September
th DKK 2026";"Monthly - Market Capitalisation - September
th DKK 2025";"Monthly - Market Capitalisation - September
th DKK 2024";"Monthly - Market Capitalisation - September
th DKK 2023";"Monthly - Market Capitalisation - September
th DKK 2022";"Monthly - Market Capitalisation - September
th DKK 2021";"Monthly - Market Capitalisation - September
th DKK 2020";"Monthly - Market Capitalisation - September
th DKK 2019";"Monthly - Market Capitalisation - September
th DKK 2018";"Monthly - Market Capitalisation - September
th DKK 2017";"Monthly - Market Capitalisation - September
th DKK 2016";"Monthly - Market Capitalisation - September
th DKK 2015";"Monthly - Market Capitalisation - September
th DKK 2014";"Monthly - Market Capitalisation - September
th DKK 2013";"Monthly - Market Capitalisation - September
th DKK 2012";"Monthly - Market Capitalisation - September
th DKK 2011";"Monthly - Market Capitalisation - October
th DKK Last avail. yr";"Monthly - Market Capitalisation - October
th DKK Year - 1";"Monthly - Market Capitalisation - October
th DKK Year - 2";"Monthly - Market Capitalisation - October
th DKK Year - 3";"Monthly - Market Capitalisation - October
th DKK Year - 4";"Monthly - Market Capitalisation - October
th DKK Year - 5";"Monthly - Market Capitalisation - October
th DKK Year - 6";"Monthly - Market Capitalisation - October
th DKK Year - 7";"Monthly - Market Capitalisation - October
th DKK Year - 8";"Monthly - Market Capitalisation - October
th DKK Year - 9";"Monthly - Market Capitalisation - October
th DKK Year - 10";"Monthly - Market Capitalisation - October
th DKK Year - 11";"Monthly - Market Capitalisation - October
th DKK Year - 12";"Monthly - Market Capitalisation - October
th DKK Year - 13";"Monthly - Market Capitalisation - October
th DKK Year - 14";"Monthly - Market Capitalisation - October
th DKK Year - 15";"Monthly - Market Capitalisation - October
th DKK 2026";"Monthly - Market Capitalisation - October
th DKK 2025";"Monthly - Market Capitalisation - October
th DKK 2024";"Monthly - Market Capitalisation - October
th DKK 2023";"Monthly - Market Capitalisation - October
th DKK 2022";"Monthly - Market Capitalisation - October
th DKK 2021";"Monthly - Market Capitalisation - October
th DKK 2020";"Monthly - Market Capitalisation - October
th DKK 2019";"Monthly - Market Capitalisation - October
th DKK 2018";"Monthly - Market Capitalisation - October
th DKK 2017";"Monthly - Market Capitalisation - October
th DKK 2016";"Monthly - Market Capitalisation - October
th DKK 2015";"Monthly - Market Capitalisation - October
th DKK 2014";"Monthly - Market Capitalisation - October
th DKK 2013";"Monthly - Market Capitalisation - October
th DKK 2012";"Monthly - Market Capitalisation - October
th DKK 2011";"Monthly - Market Capitalisation - November
th DKK Last avail. yr";"Monthly - Market Capitalisation - November
th DKK Year - 1";"Monthly - Market Capitalisation - November
th DKK Year - 2";"Monthly - Market Capitalisation - November
th DKK Year - 3";"Monthly - Market Capitalisation - November
th DKK Year - 4";"Monthly - Market Capitalisation - November
th DKK Year - 5";"Monthly - Market Capitalisation - November
th DKK Year - 6";"Monthly - Market Capitalisation - November
th DKK Year - 7";"Monthly - Market Capitalisation - November
th DKK Year - 8";"Monthly - Market Capitalisation - November
th DKK Year - 9";"Monthly - Market Capitalisation - November
th DKK Year - 10";"Monthly - Market Capitalisation - November
th DKK Year - 11";"Monthly - Market Capitalisation - November
th DKK Year - 12";"Monthly - Market Capitalisation - November
th DKK Year - 13";"Monthly - Market Capitalisation - November
th DKK Year - 14";"Monthly - Market Capitalisation - November
th DKK Year - 15";"Monthly - Market Capitalisation - November
th DKK 2026";"Monthly - Market Capitalisation - November
th DKK 2025";"Monthly - Market Capitalisation - November
th DKK 2024";"Monthly - Market Capitalisation - November
th DKK 2023";"Monthly - Market Capitalisation - November
th DKK 2022";"Monthly - Market Capitalisation - November
th DKK 2021";"Monthly - Market Capitalisation - November
th DKK 2020";"Monthly - Market Capitalisation - November
th DKK 2019";"Monthly - Market Capitalisation - November
th DKK 2018";"Monthly - Market Capitalisation - November
th DKK 2017";"Monthly - Market Capitalisation - November
th DKK 2016";"Monthly - Market Capitalisation - November
th DKK 2015";"Monthly - Market Capitalisation - November
th DKK 2014";"Monthly - Market Capitalisation - November
th DKK 2013";"Monthly - Market Capitalisation - November
th DKK 2012";"Monthly - Market Capitalisation - November
th DKK 2011";"Monthly - Market Capitalisation - December
th DKK Last avail. yr";"Monthly - Market Capitalisation - December
th DKK Year - 1";"Monthly - Market Capitalisation - December
th DKK Year - 2";"Monthly - Market Capitalisation - December
th DKK Year - 3";"Monthly - Market Capitalisation - December
th DKK Year - 4";"Monthly - Market Capitalisation - December
th DKK Year - 5";"Monthly - Market Capitalisation - December
th DKK Year - 6";"Monthly - Market Capitalisation - December
th DKK Year - 7";"Monthly - Market Capitalisation - December
th DKK Year - 8";"Monthly - Market Capitalisation - December
th DKK Year - 9";"Monthly - Market Capitalisation - December
th DKK Year - 10";"Monthly - Market Capitalisation - December
th DKK Year - 11";"Monthly - Market Capitalisation - December
th DKK Year - 12";"Monthly - Market Capitalisation - December
th DKK Year - 13";"Monthly - Market Capitalisation - December
th DKK Year - 14";"Monthly - Market Capitalisation - December
th DKK Year - 15";"Monthly - Market Capitalisation - December
th DKK 2026";"Monthly - Market Capitalisation - December
th DKK 2025";"Monthly - Market Capitalisation - December
th DKK 2024";"Monthly - Market Capitalisation - December
th DKK 2023";"Monthly - Market Capitalisation - December
th DKK 2022";"Monthly - Market Capitalisation - December
th DKK 2021";"Monthly - Market Capitalisation - December
th DKK 2020";"Monthly - Market Capitalisation - December
th DKK 2019";"Monthly - Market Capitalisation - December
th DKK 2018";"Monthly - Market Capitalisation - December
th DKK 2017";"Monthly - Market Capitalisation - December
th DKK 2016";"Monthly - Market Capitalisation - December
th DKK 2015";"Monthly - Market Capitalisation - December
th DKK 2014";"Monthly - Market Capitalisation - December
th DKK 2013";"Monthly - Market Capitalisation - December
th DKK 2012";"Monthly - Market Capitalisation - December
th DKK 2011"
Jeev Lifeworks LLP;Do not source;IN0038742908;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
Polyplastics Asia Pacific Sdn. Bhd.;Go ahead;MY422033-W;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
