Company name Latin alphabet;Risk level_monthly_shares;BvD ID number;"Monthly - Outstanding shares - January
th Last avail. yr";"Monthly - Outstanding shares - January
th Year - 1";"Monthly - Outstanding shares - January
th Year - 2";"Monthly - Outstanding shares - January
th Year - 3";"Monthly - Outstanding shares - January
th Year - 4";"Monthly - Outstanding shares - January
th Year - 5";"Monthly - Outstanding shares - January
th Year - 6";"Monthly - Outstanding shares - January
th Year - 7";"Monthly - Outstanding shares - January
th Year - 8";"Monthly - Outstanding shares - January
th Year - 9";"Monthly - Outstanding shares - January
th Year - 10";"Monthly - Outstanding shares - January
th Year - 11";"Monthly - Outstanding shares - January
th Year - 12";"Monthly - Outstanding shares - January
th Year - 13";"Monthly - Outstanding shares - January
th Year - 14";"Monthly - Outstanding shares - January
th Year - 15";"Monthly - Outstanding shares - January
th 2026";"Monthly - Outstanding shares - January
th 2025";"Monthly - Outstanding shares - January
th 2024";"Monthly - Outstanding shares - January
th 2023";"Monthly - Outstanding shares - January
th 2022";"Monthly - Outstanding shares - January
th 2021";"Monthly - Outstanding shares - January
th 2020";"Monthly - Outstanding shares - January
th 2019";"Monthly - Outstanding shares - January
th 2018";"Monthly - Outstanding shares - January
th 2017";"Monthly - Outstanding shares - January
th 2016";"Monthly - Outstanding shares - January
th 2015";"Monthly - Outstanding shares - January
th 2014";"Monthly - Outstanding shares - January
th 2013";"Monthly - Outstanding shares - January
th 2012";"Monthly - Outstanding shares - January
th 2011";"Monthly - Outstanding shares - February
th Last avail. yr";"Monthly - Outstanding shares - February
th Year - 1";"Monthly - Outstanding shares - February
th Year - 2";"Monthly - Outstanding shares - February
th Year - 3";"Monthly - Outstanding shares - February
th Year - 4";"Monthly - Outstanding shares - February
th Year - 5";"Monthly - Outstanding shares - February
th Year - 6";"Monthly - Outstanding shares - February
th Year - 7";"Monthly - Outstanding shares - February
th Year - 8";"Monthly - Outstanding shares - February
th Year - 9";"Monthly - Outstanding shares - February
th Year - 10";"Monthly - Outstanding shares - February
th Year - 11";"Monthly - Outstanding shares - February
th Year - 12";"Monthly - Outstanding shares - February
th Year - 13";"Monthly - Outstanding shares - February
th Year - 14";"Monthly - Outstanding shares - February
th Year - 15";"Monthly - Outstanding shares - February
th 2026";"Monthly - Outstanding shares - February
th 2025";"Monthly - Outstanding shares - February
th 2024";"Monthly - Outstanding shares - February
th 2023";"Monthly - Outstanding shares - February
th 2022";"Monthly - Outstanding shares - February
th 2021";"Monthly - Outstanding shares - February
th 2020";"Monthly - Outstanding shares - February
th 2019";"Monthly - Outstanding shares - February
th 2018";"Monthly - Outstanding shares - February
th 2017";"Monthly - Outstanding shares - February
th 2016";"Monthly - Outstanding shares - February
th 2015";"Monthly - Outstanding shares - February
th 2014";"Monthly - Outstanding shares - February
th 2013";"Monthly - Outstanding shares - February
th 2012";"Monthly - Outstanding shares - February
th 2011";"Monthly - Outstanding shares - March
th Last avail. yr";"Monthly - Outstanding shares - March
th Year - 1";"Monthly - Outstanding shares - March
th Year - 2";"Monthly - Outstanding shares - March
th Year - 3";"Monthly - Outstanding shares - March
th Year - 4";"Monthly - Outstanding shares - March
th Year - 5";"Monthly - Outstanding shares - March
th Year - 6";"Monthly - Outstanding shares - March
th Year - 7";"Monthly - Outstanding shares - March
th Year - 8";"Monthly - Outstanding shares - March
th Year - 9";"Monthly - Outstanding shares - March
th Year - 10";"Monthly - Outstanding shares - March
th Year - 11";"Monthly - Outstanding shares - March
th Year - 12";"Monthly - Outstanding shares - March
th Year - 13";"Monthly - Outstanding shares - March
th Year - 14";"Monthly - Outstanding shares - March
th Year - 15";"Monthly - Outstanding shares - March
th 2026";"Monthly - Outstanding shares - March
th 2025";"Monthly - Outstanding shares - March
th 2024";"Monthly - Outstanding shares - March
th 2023";"Monthly - Outstanding shares - March
th 2022";"Monthly - Outstanding shares - March
th 2021";"Monthly - Outstanding shares - March
th 2020";"Monthly - Outstanding shares - March
th 2019";"Monthly - Outstanding shares - March
th 2018";"Monthly - Outstanding shares - March
th 2017";"Monthly - Outstanding shares - March
th 2016";"Monthly - Outstanding shares - March
th 2015";"Monthly - Outstanding shares - March
th 2014";"Monthly - Outstanding shares - March
th 2013";"Monthly - Outstanding shares - March
th 2012";"Monthly - Outstanding shares - March
th 2011";"Monthly - Outstanding shares - April
th Last avail. yr";"Monthly - Outstanding shares - April
th Year - 1";"Monthly - Outstanding shares - April
th Year - 2";"Monthly - Outstanding shares - April
th Year - 3";"Monthly - Outstanding shares - April
th Year - 4";"Monthly - Outstanding shares - April
th Year - 5";"Monthly - Outstanding shares - April
th Year - 6";"Monthly - Outstanding shares - April
th Year - 7";"Monthly - Outstanding shares - April
th Year - 8";"Monthly - Outstanding shares - April
th Year - 9";"Monthly - Outstanding shares - April
th Year - 10";"Monthly - Outstanding shares - April
th Year - 11";"Monthly - Outstanding shares - April
th Year - 12";"Monthly - Outstanding shares - April
th Year - 13";"Monthly - Outstanding shares - April
th Year - 14";"Monthly - Outstanding shares - April
th Year - 15";"Monthly - Outstanding shares - April
th 2026";"Monthly - Outstanding shares - April
th 2025";"Monthly - Outstanding shares - April
th 2024";"Monthly - Outstanding shares - April
th 2023";"Monthly - Outstanding shares - April
th 2022";"Monthly - Outstanding shares - April
th 2021";"Monthly - Outstanding shares - April
th 2020";"Monthly - Outstanding shares - April
th 2019";"Monthly - Outstanding shares - April
th 2018";"Monthly - Outstanding shares - April
th 2017";"Monthly - Outstanding shares - April
th 2016";"Monthly - Outstanding shares - April
th 2015";"Monthly - Outstanding shares - April
th 2014";"Monthly - Outstanding shares - April
th 2013";"Monthly - Outstanding shares - April
th 2012";"Monthly - Outstanding shares - April
th 2011";"Monthly - Outstanding shares - May
th Last avail. yr";"Monthly - Outstanding shares - May
th Year - 1";"Monthly - Outstanding shares - May
th Year - 2";"Monthly - Outstanding shares - May
th Year - 3";"Monthly - Outstanding shares - May
th Year - 4";"Monthly - Outstanding shares - May
th Year - 5";"Monthly - Outstanding shares - May
th Year - 6";"Monthly - Outstanding shares - May
th Year - 7";"Monthly - Outstanding shares - May
th Year - 8";"Monthly - Outstanding shares - May
th Year - 9";"Monthly - Outstanding shares - May
th Year - 10";"Monthly - Outstanding shares - May
th Year - 11";"Monthly - Outstanding shares - May
th Year - 12";"Monthly - Outstanding shares - May
th Year - 13";"Monthly - Outstanding shares - May
th Year - 14";"Monthly - Outstanding shares - May
th Year - 15";"Monthly - Outstanding shares - May
th 2026";"Monthly - Outstanding shares - May
th 2025";"Monthly - Outstanding shares - May
th 2024";"Monthly - Outstanding shares - May
th 2023";"Monthly - Outstanding shares - May
th 2022";"Monthly - Outstanding shares - May
th 2021";"Monthly - Outstanding shares - May
th 2020";"Monthly - Outstanding shares - May
th 2019";"Monthly - Outstanding shares - May
th 2018";"Monthly - Outstanding shares - May
th 2017";"Monthly - Outstanding shares - May
th 2016";"Monthly - Outstanding shares - May
th 2015";"Monthly - Outstanding shares - May
th 2014";"Monthly - Outstanding shares - May
th 2013";"Monthly - Outstanding shares - May
th 2012";"Monthly - Outstanding shares - May
th 2011";"Monthly - Outstanding shares - June
th Last avail. yr";"Monthly - Outstanding shares - June
th Year - 1";"Monthly - Outstanding shares - June
th Year - 2";"Monthly - Outstanding shares - June
th Year - 3";"Monthly - Outstanding shares - June
th Year - 4";"Monthly - Outstanding shares - June
th Year - 5";"Monthly - Outstanding shares - June
th Year - 6";"Monthly - Outstanding shares - June
th Year - 7";"Monthly - Outstanding shares - June
th Year - 8";"Monthly - Outstanding shares - June
th Year - 9";"Monthly - Outstanding shares - June
th Year - 10";"Monthly - Outstanding shares - June
th Year - 11";"Monthly - Outstanding shares - June
th Year - 12";"Monthly - Outstanding shares - June
th Year - 13";"Monthly - Outstanding shares - June
th Year - 14";"Monthly - Outstanding shares - June
th Year - 15";"Monthly - Outstanding shares - June
th 2026";"Monthly - Outstanding shares - June
th 2025";"Monthly - Outstanding shares - June
th 2024";"Monthly - Outstanding shares - June
th 2023";"Monthly - Outstanding shares - June
th 2022";"Monthly - Outstanding shares - June
th 2021";"Monthly - Outstanding shares - June
th 2020";"Monthly - Outstanding shares - June
th 2019";"Monthly - Outstanding shares - June
th 2018";"Monthly - Outstanding shares - June
th 2017";"Monthly - Outstanding shares - June
th 2016";"Monthly - Outstanding shares - June
th 2015";"Monthly - Outstanding shares - June
th 2014";"Monthly - Outstanding shares - June
th 2013";"Monthly - Outstanding shares - June
th 2012";"Monthly - Outstanding shares - June
th 2011";"Monthly - Outstanding shares - July
th Last avail. yr";"Monthly - Outstanding shares - July
th Year - 1";"Monthly - Outstanding shares - July
th Year - 2";"Monthly - Outstanding shares - July
th Year - 3";"Monthly - Outstanding shares - July
th Year - 4";"Monthly - Outstanding shares - July
th Year - 5";"Monthly - Outstanding shares - July
th Year - 6";"Monthly - Outstanding shares - July
th Year - 7";"Monthly - Outstanding shares - July
th Year - 8";"Monthly - Outstanding shares - July
th Year - 9";"Monthly - Outstanding shares - July
th Year - 10";"Monthly - Outstanding shares - July
th Year - 11";"Monthly - Outstanding shares - July
th Year - 12";"Monthly - Outstanding shares - July
th Year - 13";"Monthly - Outstanding shares - July
th Year - 14";"Monthly - Outstanding shares - July
th Year - 15";"Monthly - Outstanding shares - July
th 2026";"Monthly - Outstanding shares - July
th 2025";"Monthly - Outstanding shares - July
th 2024";"Monthly - Outstanding shares - July
th 2023";"Monthly - Outstanding shares - July
th 2022";"Monthly - Outstanding shares - July
th 2021";"Monthly - Outstanding shares - July
th 2020";"Monthly - Outstanding shares - July
th 2019";"Monthly - Outstanding shares - July
th 2018";"Monthly - Outstanding shares - July
th 2017";"Monthly - Outstanding shares - July
th 2016";"Monthly - Outstanding shares - July
th 2015";"Monthly - Outstanding shares - July
th 2014";"Monthly - Outstanding shares - July
th 2013";"Monthly - Outstanding shares - July
th 2012";"Monthly - Outstanding shares - July
th 2011";"Monthly - Outstanding shares - August
th Last avail. yr";"Monthly - Outstanding shares - August
th Year - 1";"Monthly - Outstanding shares - August
th Year - 2";"Monthly - Outstanding shares - August
th Year - 3";"Monthly - Outstanding shares - August
th Year - 4";"Monthly - Outstanding shares - August
th Year - 5";"Monthly - Outstanding shares - August
th Year - 6";"Monthly - Outstanding shares - August
th Year - 7";"Monthly - Outstanding shares - August
th Year - 8";"Monthly - Outstanding shares - August
th Year - 9";"Monthly - Outstanding shares - August
th Year - 10";"Monthly - Outstanding shares - August
th Year - 11";"Monthly - Outstanding shares - August
th Year - 12";"Monthly - Outstanding shares - August
th Year - 13";"Monthly - Outstanding shares - August
th Year - 14";"Monthly - Outstanding shares - August
th Year - 15";"Monthly - Outstanding shares - August
th 2026";"Monthly - Outstanding shares - August
th 2025";"Monthly - Outstanding shares - August
th 2024";"Monthly - Outstanding shares - August
th 2023";"Monthly - Outstanding shares - August
th 2022";"Monthly - Outstanding shares - August
th 2021";"Monthly - Outstanding shares - August
th 2020";"Monthly - Outstanding shares - August
th 2019";"Monthly - Outstanding shares - August
th 2018";"Monthly - Outstanding shares - August
th 2017";"Monthly - Outstanding shares - August
th 2016";"Monthly - Outstanding shares - August
th 2015";"Monthly - Outstanding shares - August
th 2014";"Monthly - Outstanding shares - August
th 2013";"Monthly - Outstanding shares - August
th 2012";"Monthly - Outstanding shares - August
th 2011";"Monthly - Outstanding shares - September
th Last avail. yr";"Monthly - Outstanding shares - September
th Year - 1";"Monthly - Outstanding shares - September
th Year - 2";"Monthly - Outstanding shares - September
th Year - 3";"Monthly - Outstanding shares - September
th Year - 4";"Monthly - Outstanding shares - September
th Year - 5";"Monthly - Outstanding shares - September
th Year - 6";"Monthly - Outstanding shares - September
th Year - 7";"Monthly - Outstanding shares - September
th Year - 8";"Monthly - Outstanding shares - September
th Year - 9";"Monthly - Outstanding shares - September
th Year - 10";"Monthly - Outstanding shares - September
th Year - 11";"Monthly - Outstanding shares - September
th Year - 12";"Monthly - Outstanding shares - September
th Year - 13";"Monthly - Outstanding shares - September
th Year - 14";"Monthly - Outstanding shares - September
th Year - 15";"Monthly - Outstanding shares - September
th 2026";"Monthly - Outstanding shares - September
th 2025";"Monthly - Outstanding shares - September
th 2024";"Monthly - Outstanding shares - September
th 2023";"Monthly - Outstanding shares - September
th 2022";"Monthly - Outstanding shares - September
th 2021";"Monthly - Outstanding shares - September
th 2020";"Monthly - Outstanding shares - September
th 2019";"Monthly - Outstanding shares - September
th 2018";"Monthly - Outstanding shares - September
th 2017";"Monthly - Outstanding shares - September
th 2016";"Monthly - Outstanding shares - September
th 2015";"Monthly - Outstanding shares - September
th 2014";"Monthly - Outstanding shares - September
th 2013";"Monthly - Outstanding shares - September
th 2012";"Monthly - Outstanding shares - September
th 2011";"Monthly - Outstanding shares - October
th Last avail. yr";"Monthly - Outstanding shares - October
th Year - 1";"Monthly - Outstanding shares - October
th Year - 2";"Monthly - Outstanding shares - October
th Year - 3";"Monthly - Outstanding shares - October
th Year - 4";"Monthly - Outstanding shares - October
th Year - 5";"Monthly - Outstanding shares - October
th Year - 6";"Monthly - Outstanding shares - October
th Year - 7";"Monthly - Outstanding shares - October
th Year - 8";"Monthly - Outstanding shares - October
th Year - 9";"Monthly - Outstanding shares - October
th Year - 10";"Monthly - Outstanding shares - October
th Year - 11";"Monthly - Outstanding shares - October
th Year - 12";"Monthly - Outstanding shares - October
th Year - 13";"Monthly - Outstanding shares - October
th Year - 14";"Monthly - Outstanding shares - October
th Year - 15";"Monthly - Outstanding shares - October
th 2026";"Monthly - Outstanding shares - October
th 2025";"Monthly - Outstanding shares - October
th 2024";"Monthly - Outstanding shares - October
th 2023";"Monthly - Outstanding shares - October
th 2022";"Monthly - Outstanding shares - October
th 2021";"Monthly - Outstanding shares - October
th 2020";"Monthly - Outstanding shares - October
th 2019";"Monthly - Outstanding shares - October
th 2018";"Monthly - Outstanding shares - October
th 2017";"Monthly - Outstanding shares - October
th 2016";"Monthly - Outstanding shares - October
th 2015";"Monthly - Outstanding shares - October
th 2014";"Monthly - Outstanding shares - October
th 2013";"Monthly - Outstanding shares - October
th 2012";"Monthly - Outstanding shares - October
th 2011";"Monthly - Outstanding shares - November
th Last avail. yr";"Monthly - Outstanding shares - November
th Year - 1";"Monthly - Outstanding shares - November
th Year - 2";"Monthly - Outstanding shares - November
th Year - 3";"Monthly - Outstanding shares - November
th Year - 4";"Monthly - Outstanding shares - November
th Year - 5";"Monthly - Outstanding shares - November
th Year - 6";"Monthly - Outstanding shares - November
th Year - 7";"Monthly - Outstanding shares - November
th Year - 8";"Monthly - Outstanding shares - November
th Year - 9";"Monthly - Outstanding shares - November
th Year - 10";"Monthly - Outstanding shares - November
th Year - 11";"Monthly - Outstanding shares - November
th Year - 12";"Monthly - Outstanding shares - November
th Year - 13";"Monthly - Outstanding shares - November
th Year - 14";"Monthly - Outstanding shares - November
th Year - 15";"Monthly - Outstanding shares - November
th 2026";"Monthly - Outstanding shares - November
th 2025";"Monthly - Outstanding shares - November
th 2024";"Monthly - Outstanding shares - November
th 2023";"Monthly - Outstanding shares - November
th 2022";"Monthly - Outstanding shares - November
th 2021";"Monthly - Outstanding shares - November
th 2020";"Monthly - Outstanding shares - November
th 2019";"Monthly - Outstanding shares - November
th 2018";"Monthly - Outstanding shares - November
th 2017";"Monthly - Outstanding shares - November
th 2016";"Monthly - Outstanding shares - November
th 2015";"Monthly - Outstanding shares - November
th 2014";"Monthly - Outstanding shares - November
th 2013";"Monthly - Outstanding shares - November
th 2012";"Monthly - Outstanding shares - November
th 2011";"Monthly - Outstanding shares - December
th Last avail. yr";"Monthly - Outstanding shares - December
th Year - 1";"Monthly - Outstanding shares - December
th Year - 2";"Monthly - Outstanding shares - December
th Year - 3";"Monthly - Outstanding shares - December
th Year - 4";"Monthly - Outstanding shares - December
th Year - 5";"Monthly - Outstanding shares - December
th Year - 6";"Monthly - Outstanding shares - December
th Year - 7";"Monthly - Outstanding shares - December
th Year - 8";"Monthly - Outstanding shares - December
th Year - 9";"Monthly - Outstanding shares - December
th Year - 10";"Monthly - Outstanding shares - December
th Year - 11";"Monthly - Outstanding shares - December
th Year - 12";"Monthly - Outstanding shares - December
th Year - 13";"Monthly - Outstanding shares - December
th Year - 14";"Monthly - Outstanding shares - December
th Year - 15";"Monthly - Outstanding shares - December
th 2026";"Monthly - Outstanding shares - December
th 2025";"Monthly - Outstanding shares - December
th 2024";"Monthly - Outstanding shares - December
th 2023";"Monthly - Outstanding shares - December
th 2022";"Monthly - Outstanding shares - December
th 2021";"Monthly - Outstanding shares - December
th 2020";"Monthly - Outstanding shares - December
th 2019";"Monthly - Outstanding shares - December
th 2018";"Monthly - Outstanding shares - December
th 2017";"Monthly - Outstanding shares - December
th 2016";"Monthly - Outstanding shares - December
th 2015";"Monthly - Outstanding shares - December
th 2014";"Monthly - Outstanding shares - December
th 2013";"Monthly - Outstanding shares - December
th 2012";"Monthly - Outstanding shares - December
th 2011"
Jeev Lifeworks LLP;Do not source;IN0038742908;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
Polyplastics Asia Pacific Sdn. Bhd.;Go ahead;MY422033-W;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
