iteration,meta_loss,n_valid_tasks,n_skipped,n_skipped_this_iteration,n_skipped_cumulative
1,13.044187545776367,4,0,0,0
2,21.536964416503906,4,0,0,0
3,8.38801383972168,4,0,0,0
4,3.431698799133301,4,0,0,0
5,6.399805068969727,4,0,0,0
6,2.839139461517334,4,0,0,0
7,0.74109947681427,4,0,0,0
8,1.6454968452453613,4,0,0,0
9,1.787384271621704,4,0,0,0
10,1.4287598133087158,4,0,0,0
11,1.5285577774047852,4,0,0,0
12,1.9432990550994873,4,0,0,0
13,0.8826366662979126,4,0,0,0
14,0.7744895815849304,4,0,0,0
15,2.123772144317627,4,0,0,0
16,2.771066188812256,4,0,0,0
17,1.7854975461959839,4,0,0,0
18,1.0928254127502441,4,0,0,0
19,1.463819980621338,4,0,0,0
20,3.196634531021118,4,0,0,0
21,1.9691319465637207,4,0,0,0
22,1.3977644443511963,4,0,0,0
23,0.7686368227005005,4,0,0,0
24,1.0283013582229614,4,0,0,0
25,1.4561189413070679,4,0,0,0
26,1.6217544078826904,4,0,0,0
27,1.2485039234161377,4,0,0,0
28,0.9061405658721924,4,0,0,0
29,0.625007152557373,4,0,0,0
30,0.7497392892837524,4,0,0,0
31,0.8676331043243408,4,0,0,0
32,0.7410262823104858,4,0,0,0
33,0.7718244791030884,4,0,0,0
34,0.6807865500450134,4,0,0,0
35,0.6432524919509888,4,0,0,0
36,0.6602199673652649,4,0,0,0
37,0.6472287774085999,4,0,0,0
38,0.6207795143127441,4,0,0,0
39,0.6992312073707581,4,0,0,0
40,0.6569828987121582,4,0,0,0
41,0.5815638899803162,4,0,0,0
42,0.6201591491699219,4,0,0,0
43,0.6204183101654053,4,0,0,0
44,0.5722406506538391,4,0,0,0
45,0.5247766971588135,4,0,0,0
46,0.7534281611442566,4,0,0,0
47,0.6400245428085327,4,0,0,0
48,0.5560504198074341,4,0,0,0
49,0.5599080324172974,4,0,0,0
50,0.5729758143424988,4,0,0,0
51,0.534583330154419,4,0,0,0
52,0.6291440725326538,4,0,0,0
53,0.5381530523300171,4,0,0,0
54,0.5975741147994995,4,0,0,0
55,0.8354339599609375,4,0,0,0
56,0.717650830745697,4,0,0,0
57,0.49801602959632874,4,0,0,0
58,0.6013470888137817,4,0,0,0
59,0.7289767265319824,4,0,0,0
60,0.6247076392173767,4,0,0,0
61,0.5041564702987671,4,0,0,0
62,0.597907304763794,4,0,0,0
63,0.6493965983390808,4,0,0,0
64,2.918795108795166,4,0,0,0
65,1.0808278322219849,4,0,0,0
66,0.5344469547271729,4,0,0,0
67,0.515563428401947,4,0,0,0
68,0.4608456790447235,4,0,0,0
69,5.614507675170898,4,0,0,0
70,4.707770347595215,4,0,0,0
71,3.448287010192871,4,0,0,0
72,0.5214205384254456,4,0,0,0
73,3.3707070350646973,4,0,0,0
74,3.352703094482422,4,0,0,0
75,3.3371095657348633,4,0,0,0
76,1.285049557685852,4,0,0,0
77,0.5578782558441162,4,0,0,0
78,0.8069251775741577,4,0,0,0
79,2.5371148586273193,4,0,0,0
80,3.1470084190368652,4,0,0,0
81,6.334475517272949,4,0,0,0
82,2.703256845474243,4,0,0,0
83,2.7313625812530518,4,0,0,0
84,1.6327011585235596,4,0,0,0
85,1.1485254764556885,4,0,0,0
86,0.8839287161827087,4,0,0,0
87,0.946923017501831,4,0,0,0
88,0.6601083874702454,4,0,0,0
89,1.5024402141571045,4,0,0,0
90,1.3120653629302979,4,0,0,0
91,7.153775215148926,4,0,0,0
92,3.518440008163452,4,0,0,0
93,4.332075119018555,4,0,0,0
94,2.388451337814331,4,0,0,0
95,5.363099098205566,4,0,0,0
96,5.087343215942383,4,0,0,0
97,3.2230892181396484,4,0,0,0
98,3.3386950492858887,4,0,0,0
99,1.0120600461959839,4,0,0,0
100,0.7641454935073853,4,0,0,0
101,1.7295023202896118,4,0,0,0
102,0.7018905282020569,4,0,0,0
103,0.5778135061264038,4,0,0,0
104,0.6044402122497559,4,0,0,0
105,0.7746362686157227,4,0,0,0
106,0.9439305067062378,4,0,0,0
107,0.7412526607513428,4,0,0,0
108,0.8922743797302246,4,0,0,0
109,1.8588058948516846,4,0,0,0
110,3.2042236328125,4,0,0,0
111,2.2217748165130615,4,0,0,0
112,3.2046306133270264,4,0,0,0
113,1.5123392343521118,4,0,0,0
114,2.4682462215423584,4,0,0,0
115,1.627751111984253,4,0,0,0
116,0.9825597405433655,4,0,0,0
117,1.46468985080719,4,0,0,0
118,1.0627528429031372,4,0,0,0
119,0.7171879410743713,4,0,0,0
120,0.8651049137115479,4,0,0,0
121,0.9187572598457336,4,0,0,0
122,0.6273671388626099,4,0,0,0
123,0.6357309222221375,4,0,0,0
124,1.9746979475021362,4,0,0,0
125,1.169384479522705,4,0,0,0
126,0.9436429142951965,4,0,0,0
127,0.8334965705871582,4,0,0,0
128,0.8785126805305481,4,0,0,0
129,1.048485279083252,4,0,0,0
130,0.5804853439331055,4,0,0,0
131,0.9737747311592102,4,0,0,0
132,1.4235408306121826,4,0,0,0
133,1.5280449390411377,4,0,0,0
134,0.8678393363952637,4,0,0,0
135,1.5606412887573242,4,0,0,0
136,0.7518243789672852,4,0,0,0
137,1.0432006120681763,4,0,0,0
138,0.8978754281997681,4,0,0,0
139,0.6664945483207703,4,0,0,0
140,0.6959238052368164,4,0,0,0
141,0.724429726600647,4,0,0,0
142,1.3089570999145508,4,0,0,0
143,1.4183409214019775,4,0,0,0
144,0.6285318732261658,4,0,0,0
145,0.7202504277229309,4,0,0,0
146,1.0180349349975586,4,0,0,0
147,1.1347239017486572,4,0,0,0
148,0.9525631666183472,4,0,0,0
149,1.5116430521011353,4,0,0,0
150,0.759209156036377,4,0,0,0
151,0.6179147362709045,4,0,0,0
152,1.522316813468933,4,0,0,0
153,1.188616156578064,4,0,0,0
154,0.7487884759902954,4,0,0,0
155,0.6947919130325317,4,0,0,0
156,0.9652193784713745,4,0,0,0
157,4.290831565856934,4,0,0,0
158,3.663550853729248,4,0,0,0
159,0.6032077074050903,4,0,0,0
160,0.844869077205658,4,0,0,0
161,3.9393138885498047,4,0,0,0
162,6.543638706207275,4,0,0,0
163,5.115825176239014,4,0,0,0
164,5.319745063781738,4,0,0,0
165,3.123549461364746,4,0,0,0
166,4.08474063873291,4,0,0,0
167,0.7586057186126709,4,0,0,0
168,1.2019705772399902,4,0,0,0
169,1.310814380645752,4,0,0,0
170,0.9760081768035889,4,0,0,0
171,0.6165578961372375,4,0,0,0
172,1.4693682193756104,4,0,0,0
173,1.153295874595642,4,0,0,0
174,1.030998945236206,4,0,0,0
175,2.2179245948791504,4,0,0,0
176,2.426657199859619,4,0,0,0
177,1.3711252212524414,4,0,0,0
178,0.6502460837364197,4,0,0,0
179,0.9116266965866089,4,0,0,0
180,1.2598631381988525,4,0,0,0
181,0.6936141848564148,4,0,0,0
182,0.9310847520828247,4,0,0,0
183,0.797595202922821,4,0,0,0
184,0.6745159029960632,4,0,0,0
185,0.970382809638977,4,0,0,0
186,0.9825485944747925,4,0,0,0
187,0.68791264295578,4,0,0,0
188,0.761748731136322,4,0,0,0
189,1.1608737707138062,4,0,0,0
190,1.0496948957443237,4,0,0,0
191,1.1417261362075806,4,0,0,0
192,0.7983013391494751,4,0,0,0
193,0.7092232704162598,4,0,0,0
194,0.5682082176208496,4,0,0,0
195,0.7321913242340088,4,0,0,0
196,0.6426348090171814,4,0,0,0
197,0.6142245531082153,4,0,0,0
198,0.6125419735908508,4,0,0,0
199,0.6229956150054932,4,0,0,0
200,0.6519384384155273,4,0,0,0
