iteration,meta_loss,n_skipped,n_valid_tasks
1,5.995238304138184,0,4
2,1.1869559288024902,0,4
3,3.169178009033203,0,4
4,1.4718549251556396,0,4
5,1.3183761835098267,0,4
6,1.610205054283142,0,4
7,3.51859450340271,0,4
8,4.257296562194824,0,4
9,2.4609169960021973,0,4
10,1.551569938659668,0,4
11,1.5193932056427002,0,4
12,1.1363422870635986,0,4
13,0.8804359436035156,0,4
14,1.076451063156128,0,4
15,2.080258369445801,0,4
16,1.589303970336914,0,4
17,1.916562795639038,0,4
18,2.003478765487671,0,4
19,0.7586644887924194,0,4
20,3.2733986377716064,0,4
21,1.1777645349502563,0,4
22,1.6921730041503906,0,4
23,3.9727416038513184,0,4
24,2.819869041442871,0,4
25,0.8902007341384888,0,4
26,1.2357473373413086,0,4
27,0.7025869488716125,0,4
28,0.8564584255218506,0,4
29,1.1509547233581543,0,4
30,0.8961688876152039,0,4
31,0.8793853521347046,0,4
32,0.7367237210273743,0,4
33,0.7148983478546143,0,4
34,1.0886608362197876,0,4
35,1.8515260219573975,0,4
36,0.6726154088973999,0,4
37,0.7035375237464905,0,4
38,0.6957555413246155,0,4
39,1.167832851409912,0,4
40,2.2597906589508057,0,4
41,1.1612958908081055,0,4
42,1.0109453201293945,0,4
43,0.6584340333938599,0,4
44,0.7472701668739319,0,4
45,0.7167891263961792,0,4
46,0.6444535255432129,0,4
47,1.1354823112487793,0,4
48,0.8328940272331238,0,4
49,1.222867727279663,0,4
50,0.7881036996841431,0,4
51,2.046788215637207,0,4
52,0.7068475484848022,0,4
53,1.5933279991149902,0,4
54,0.9778721332550049,0,4
55,2.35219144821167,0,4
56,1.0640665292739868,0,4
57,0.5897940993309021,0,4
58,1.6586099863052368,0,4
59,2.0933642387390137,0,4
60,1.9391378164291382,0,4
61,1.0354235172271729,0,4
62,0.7100510597229004,0,4
63,0.6812424063682556,0,4
64,0.6704204082489014,0,4
65,0.850546658039093,0,4
66,0.7116734385490417,0,4
67,0.6755390167236328,0,4
68,0.5408695936203003,0,4
69,0.6700782179832458,0,4
70,1.2445318698883057,0,4
71,1.110490083694458,0,4
72,0.6592816114425659,0,4
73,1.1710819005966187,0,4
74,2.384098768234253,0,4
75,2.734903335571289,0,4
76,0.8503668308258057,0,4
77,1.1806755065917969,0,4
78,1.1110830307006836,0,4
79,0.8496909141540527,0,4
80,1.281475305557251,0,4
81,2.6171822547912598,0,4
82,0.7668011784553528,0,4
83,0.6750842928886414,0,4
84,0.4319177567958832,0,4
85,0.787726104259491,0,4
86,0.7170182466506958,0,4
87,2.346055507659912,0,4
88,0.9612686634063721,0,4
89,1.0291378498077393,0,4
90,0.7775236368179321,0,4
91,2.940422296524048,0,4
92,0.7456772327423096,0,4
93,1.543227195739746,0,4
94,1.2227317094802856,0,4
95,0.7646249532699585,0,4
96,2.0491137504577637,0,4
97,1.522627353668213,0,4
98,2.556352138519287,0,4
99,1.3882954120635986,0,4
100,1.768019437789917,0,4
101,1.7170007228851318,0,4
102,1.2958261966705322,0,4
103,0.9212467670440674,0,4
104,0.6998116970062256,0,4
105,0.870468258857727,0,4
106,0.9023458361625671,0,4
107,0.8351062536239624,0,4
108,2.0021119117736816,0,4
109,0.9488735198974609,0,4
110,1.1775033473968506,0,4
111,1.6719210147857666,0,4
112,1.448148250579834,0,4
113,2.0852909088134766,0,4
114,1.4554848670959473,0,4
115,2.8763370513916016,0,4
116,2.3792152404785156,0,4
117,1.8026148080825806,0,4
118,0.6118881106376648,0,4
119,1.201435923576355,0,4
