model,gold_auroc,gold_ap,gold_logloss,gold_brier,gold_ece,gold_f1,gold_accuracy,gold_pred_mean,gold_true_mean,n_eval_rows,n_positive,precision_at_5,recall_at_5,ndcg_at_5,precision_at_10,recall_at_10,ndcg_at_10,precision_at_20,recall_at_20,ndcg_at_20,episode_idx
FOMAML,0.40579710144927533,0.7884510125889437,0.5997090956319756,0.20378598315754692,0.1983519278723619,0.8846153846153846,0.7931034482758621,0.5947515204035002,0.7931034482758621,29,23,0.6,0.13043478260869565,0.6966430292671011,0.8,0.34782608695652173,0.7329283981607724,0.8,0.6956521739130435,0.7567141781640565,0
FOMAML,0.5422794117647058,0.8250088027706393,0.6098444632075056,0.20865212714239834,0.2329976572876885,0.8947368421052632,0.8095238095238095,0.576526152236121,0.8095238095238095,42,34,1.0,0.14705882352941177,0.8782663536030344,0.8,0.23529411764705882,0.8563326937917517,0.9,0.5294117647058824,0.8419547441430419,1
FOMAML,0.5,0.6808510638297872,0.6473483786487656,0.22727311092150554,0.0999010420860128,0.810126582278481,0.6808510638297872,0.5809500217437744,0.6808510638297872,47,32,1.0,0.15625,0.6808510638297871,1.0,0.3125,0.6808510638297872,1.0,0.625,0.6808510638297871,2
FOMAML,0.8571428571428572,0.9634174679518985,0.7383870153233373,0.2725742201268417,0.31609919203652276,0.0,0.2222222222222222,0.46167858574125503,0.7777777777777778,45,35,1.0,0.14285714285714285,0.9999999999999999,1.0,0.2857142857142857,1.0,1.0,0.5714285714285714,0.9999999999999999,3
FOMAML,0.4254807692307692,0.7604723707664884,0.6115935588060942,0.20964470725472087,0.17141045717632064,0.8666666666666667,0.7647058823529411,0.5932954251766205,0.7647058823529411,34,26,0.8,0.15384615384615385,0.6817479116007059,0.9,0.34615384615384615,0.7115602051664937,0.85,0.6538461538461539,0.7311027557252899,4
FOMAML,0.45652173913043476,0.7012359747545582,0.6320898325293399,0.219741215384456,0.13098547980189323,0.8363636363636363,0.71875,0.5877645201981068,0.71875,32,23,0.8,0.17391304347826086,0.6999999999999998,0.9,0.391304347826087,0.7,0.9,0.782608695652174,0.6999999999999998,5
FOMAML,0.5,0.775,0.6224312559032299,0.21487998558958807,0.20125850439071657,0.8732394366197183,0.775,0.5737414956092834,0.775,40,31,1.0,0.16129032258064516,0.775,0.9,0.2903225806451613,0.775,0.95,0.6129032258064516,0.7749999999999999,6
FOMAML,0.576171875,0.8261217948717948,0.6070042390520385,0.20729133026795993,0.2175302729010582,0.8888888888888888,0.8,0.5824697270989418,0.8,40,32,1.0,0.15625,0.8782663536030344,0.7,0.21875,0.8563326937917517,0.85,0.53125,0.8419547441430419,7
FOMAML,0.46,0.5488623779321454,0.6875431905493902,0.24714634939471375,0.07327375222336158,0.7246376811594203,0.5681818181818182,0.6044548086144708,0.5681818181818182,44,25,0.2,0.04,0.5476190476190477,0.2,0.08,0.5476190476190477,0.45,0.36,0.5476190476190476,8
FOMAML,0.48842592592592593,0.6416881998277348,0.6609917782994618,0.23408148509365184,0.021369655464970827,0.7714285714285715,0.627906976744186,0.6065373212792152,0.627906976744186,43,27,0.2,0.037037037037037035,0.6225307364879641,0.4,0.14814814814814814,0.6266086086282631,0.6,0.4444444444444444,0.6292817348101934,9
FOMAML,0.8571428571428572,0.9634174679518985,0.7383870153233373,0.2725742201268417,0.31609919203652276,0.0,0.2222222222222222,0.46167858574125503,0.7777777777777778,45,35,1.0,0.14285714285714285,0.9999999999999999,1.0,0.2857142857142857,1.0,1.0,0.5714285714285714,0.9999999999999999,10
FOMAML,0.4347826086956521,0.6927329040758213,0.634712569794752,0.22109849629844977,0.09728454098556977,0.8214285714285714,0.696969696969697,0.5996851559841272,0.696969696969697,33,23,0.6,0.13043478260869565,0.6473350535438618,0.8,0.34782608695652173,0.6621923110072977,0.85,0.7391304347826086,0.6719315383667601,11
FOMAML,0.4375,0.7329331210910158,0.6223113781625232,0.21493835046548154,0.1439107076117867,0.8484848484848485,0.7368421052631579,0.5929313976513712,0.7368421052631579,38,28,0.8,0.14285714285714285,0.6677289773264516,0.9,0.32142857142857145,0.69144896470129,0.9,0.6428571428571429,0.7069978875476273,12
FOMAML,0.46296296296296297,0.6260001290489096,0.6580259881735403,0.23258384321064804,0.050757244938895885,0.782608695652174,0.6428571428571429,0.592099897918247,0.6428571428571429,42,27,0.2,0.037037037037037035,0.6249999999999999,0.3,0.1111111111111111,0.625,0.55,0.4074074074074074,0.6249999999999999,13
FOMAML,0.4561965811965812,0.5890446762539785,0.6784128118758269,0.24263695028548513,0.04025160859931593,0.7428571428571429,0.5909090909090909,0.6127658716656945,0.5909090909090909,44,26,0.4,0.07692307692307693,0.5961009850189334,0.2,0.07692307692307693,0.5886930954493903,0.5,0.38461538461538464,0.5838370767023818,14
FOMAML,0.4510869565217391,0.5878279265006954,0.6788299858029821,0.24284517826531216,0.04143941402435297,0.7419354838709677,0.5897435897435898,0.6103080663925562,0.5897435897435898,39,23,0.2,0.043478260869565216,0.5945050795546768,0.1,0.043478260869565216,0.5864036462000032,0.5,0.43478260869565216,0.5810929957267996,15
FOMAML,0.5441176470588235,0.682861802622526,0.655931220670881,0.23157971217057527,0.035829134707180924,0.7816091954022989,0.6415094339622641,0.6056802992550832,0.6415094339622641,53,34,1.0,0.14705882352941177,0.9999999999999999,0.7,0.20588235294117646,0.8549934767675019,0.8,0.47058823529411764,0.7599388206950674,16
FOMAML,0.46153846153846156,0.5592810935834192,0.6843336056939171,0.24554828159702938,0.05195305744806922,0.7323943661971831,0.5777777777777777,0.6117149816619025,0.5777777777777777,45,26,0.2,0.038461538461538464,0.5581395348837208,0.1,0.038461538461538464,0.5581395348837209,0.5,0.38461538461538464,0.5581395348837208,17
FOMAML,0.48871527777777773,0.65125,0.6563065747171606,0.23176689496510142,0.03708462119102485,0.7804878048780488,0.64,0.6029153788089752,0.64,50,32,0.8,0.125,0.6277531100600233,0.9,0.28125,0.6341005055622327,0.9,0.5625,0.6382613493847609,18
FOMAML,0.5,0.75,0.624196533883388,0.2158040193211015,0.16823798418045044,0.8571428571428571,0.75,0.5817620158195496,0.75,36,27,1.0,0.18518518518518517,0.7499999999999999,1.0,0.37037037037037035,0.75,0.95,0.7037037037037037,0.7499999999999999,19
