epoch,train_loss,val_loss,val_rmse,val_mae
1,0.55215407545071,1.312154769897461,0.6727060235335208,0.6152405142784119
2,0.5008256249295931,14.65219497680664,0.7739727595658964,0.5990338325500488
3,0.49148508738875923,4.52844762802124,0.768551507771178,0.6059059500694275
4,0.4878117943267329,1.3283092975616455,0.6781797896721984,0.5885918140411377
5,0.4836810252477185,0.9088729023933411,0.5462462489263381,0.47336345911026
6,0.4789266000891455,2.44313907623291,0.708215974921559,0.6210710406303406
7,0.4799799345413773,5.221340656280518,0.7728941964707335,0.6087368726730347
8,0.4769275736372775,0.8413902521133423,0.5616024326652838,0.5436939597129822
9,0.47483705639520146,3.6309707164764404,0.7357177228027245,0.622409999370575
10,0.4733635515213863,2.630192518234253,0.7231854949414355,0.6264872550964355
11,0.4735839785899997,1.0501506328582764,0.5665261766474944,0.42936429381370544
12,0.47121374539027355,1.4966684579849243,0.65985570081529,0.5845381617546082
13,0.4717389980030315,0.8737091422080994,0.57185317659689,0.5547243356704712
14,0.4735725313079453,5.604759693145752,0.7690914078247024,0.6056219935417175
15,0.47231402655566623,7.858114719390869,0.7731602875189468,0.604682445526123
16,0.47582567067788606,7.83328104019165,0.773711416117536,0.6009612679481506
17,0.47196349690366707,2.3234307765960693,0.7076329152915055,0.6095623970031738
18,0.4707736629763424,1.3605352640151978,0.6025060462252568,0.5603163838386536
